CYCLES;0x06;0x07;0x08;0x09;0x0A;0x0B
23413853;4902806;139041;25851555;0;47;0 
23413278;4902807;139041;25851591;0;47;0 
23396814;4902809;139041;25851539;0;47;0 
23396090;4902812;139041;25851614;0;47;0 
23397446;4902805;139042;25851640;0;47;0 
23406748;4902812;139041;25851548;0;47;0 
23408806;4902805;139041;25851608;0;47;0 
23429725;4902806;139041;25851650;0;47;0 
23400790;4902808;139041;25851674;0;47;0 
23402234;4902809;139041;25851614;0;47;0 
23396151;4902810;139042;25851701;0;47;0 
23396897;4902812;139041;25851628;0;47;0 
23399237;4902811;139041;25851578;0;47;0 
23407050;4902807;139041;25851630;0;47;0 
23399400;4902808;139041;25851612;0;47;0 
23399255;4902809;139041;25851650;0;47;0 
23419483;4902810;139041;25851652;0;46;0 
23397097;4902803;139042;25851659;0;47;0 
23400350;4902811;139041;25851627;0;47;0 
23413212;4902806;139041;25851630;0;47;0 
23396036;4902809;139042;25851580;0;47;0 
23398164;4902805;139041;25851580;0;46;0 
23401246;4902805;139042;25851617;0;47;0 
23400570;4902806;139041;25851619;0;47;0 
23401712;4902807;139042;25851641;0;47;0 
23399120;4902810;139041;25851578;0;47;0 
23394284;4902803;139041;25851613;0;47;0 
23418283;4902805;139043;25851560;0;48;0 
23399960;4902812;139041;25851658;0;47;0 
23403412;4902808;139042;25851613;0;47;0 
23407063;4902806;139041;25851621;0;48;0 
23408781;4902806;139041;25851583;0;47;0 
23394486;4902805;139041;25851590;0;46;0 
23399038;4902808;139041;25851647;0;47;0 
23402228;4902811;139041;25851566;0;47;0 
23403306;4902809;139041;25851548;0;47;0 
23408010;4902803;139041;25851557;0;47;0 
23401929;4902809;139041;25851614;0;47;0 
23402203;4902811;139041;25851665;0;47;0 
23396933;4902808;139041;25851690;0;49;0 
23406450;4902803;139041;25851603;0;47;0 
23396705;4902808;139041;25851648;0;48;0 
23395026;4902808;139042;25851555;0;47;0 
23409553;4902810;139041;25851599;0;47;0 
23416421;4902808;139041;25851532;0;47;0 
23417141;4902811;139041;25851645;0;47;0 
23403955;4902812;139041;25851645;0;50;0 
23395167;4902810;139041;25851583;0;47;0 
