CYCLES;0xD2;0xE0;0xE1;0xE2;0xE3;0xE4
23408034;0;3106687;6415;285;0;1847733 
23395019;0;3113560;3141;283;0;1847731 
23400791;0;3110127;5565;285;0;1847732 
23410616;0;3103858;6337;284;0;1847733 
23396413;0;3114424;3081;289;0;1847732 
23395632;0;3113716;3421;291;0;1847737 
23397107;0;3113440;3281;292;0;1847730 
23405471;0;3110661;5789;293;0;1847732 
23395194;0;3114643;3073;284;0;1847737 
23399279;0;3114183;3200;289;0;1847735 
23399291;0;3115413;6002;280;0;1847726 
23401762;0;3110411;3207;283;0;1847726 
23400032;0;3111583;3425;285;0;1847736 
23394477;0;3114588;3057;286;0;1847734 
23397051;0;3114089;3345;286;0;1847730 
23402889;0;3108507;3528;283;0;1847728 
23397425;0;3110580;3707;289;0;1847741 
23399557;0;3116040;3944;283;0;1847739 
23409413;0;3105448;3312;287;0;1847729 
23398646;0;3112260;3033;283;0;1847728 
23397731;0;3114304;5288;289;0;1847739 
23398631;0;3115788;3377;290;0;1847730 
23395504;0;3113540;3115;288;0;1847727 
23400982;0;3111238;5476;277;0;1847734 
23396996;0;3115312;3188;289;0;1847743 
23397550;0;3114937;3302;290;0;1847732 
23398023;0;3116615;3279;280;0;1847725 
23398380;0;3115133;3430;286;0;1847729 
23405341;0;3106515;3089;285;0;1847729 
23403441;0;3112969;5612;287;0;1847737 
23410580;0;3104554;3343;286;0;1847737 
23396404;0;3114026;3165;286;0;1847730 
23400486;0;3116022;5376;289;0;1847730 
23396828;0;3114997;3344;284;0;1847741 
23398187;0;3111562;3129;285;0;1847738 
23397927;0;3115027;4184;288;0;1847734 
23407979;0;3106786;5892;284;0;1847730 
23395327;0;3114689;3276;292;0;1847739 
23417384;0;3096897;5821;285;0;1847730 
23397385;0;3116100;3093;280;0;1847726 
23400371;0;3113023;3246;280;0;1847735 
23400334;0;3112964;3267;287;0;1847732 
23400771;0;3112148;3260;290;0;1847731 
23414743;0;3100346;3111;277;0;1847728 
23394440;0;3114643;3311;284;0;1847736 
23398746;0;3113926;5818;285;0;1847739 
23406198;0;3106846;3290;286;0;1847724 
23403774;0;3110556;5024;281;0;1847726 
23405071;0;3108349;3659;290;0;1847738 
23397595;0;3112100;3654;285;0;1847735 
23397368;0;3114458;3529;285;0;1847734 
23398327;0;3113238;3116;290;0;1847730 
23406786;0;3106049;3333;290;0;1847739 
23398750;0;3112769;3405;299;0;1847730 
23396264;0;3114835;3636;287;0;1847737 
23395797;0;3113705;3167;279;0;1847738 
23397961;0;3113016;3301;289;0;1847733 
23396011;0;3112904;3197;284;0;1847726 
23399227;0;3115314;5972;288;0;1847739 
23396501;0;3114855;3334;285;0;1847737 
23397130;0;3114016;5308;288;0;1847733 
23405566;0;3111244;6636;286;0;1847735 
23402015;0;3111924;3185;290;0;1847726 
23394516;0;3114007;2996;286;0;1847732 
23408103;0;3108377;3427;288;0;1847731 
23401655;0;3111420;3457;285;0;1847733 
23397523;0;3116236;3342;286;0;1847735 
23408842;0;3104330;3154;291;0;1847732 
23402873;0;3106811;2992;286;0;1847730 
23414863;0;3098186;2998;290;0;1847734 
23396091;0;3113823;3155;285;0;1847732 
23395854;0;3115075;3334;284;0;1847736 
23412716;0;3107469;6070;291;0;1847735 
23396667;0;3113978;3419;292;0;1847732 
23420808;0;3104899;14968;396;0;1847729 
23406421;0;3107530;3254;287;0;1847741 
23406320;0;3109712;4056;340;0;1847730 
23400211;0;3110336;3064;279;0;1847735 
23408795;0;3106807;3110;284;0;1847732 
23401183;0;3112064;3327;279;0;1847734 
23406529;0;3105868;3174;286;0;1847726 
23396586;0;3114185;2974;275;0;1847729 
23395415;0;3114175;3098;292;0;1847732 
23410629;0;3108288;4952;309;0;1847732 
23396684;0;3112798;4110;278;0;1847731 
23394677;0;3114377;3126;283;0;1847728 
23402093;0;3110486;3602;286;0;1847727 
23399236;0;3111309;3432;285;0;1847736 
23398583;0;3113758;6064;289;0;1847729 
23398883;0;3113624;6494;280;0;1847732 
23406217;0;3108206;3779;286;0;1847732 
23396910;0;3112851;3386;285;0;1847732 
23395637;0;3114827;3209;287;0;1847740 
23424956;0;3092821;3646;289;0;1847730 
