CYCLES;0x13;0x14;0x15;0x16;0x17;0x18
23407958;5061069;16670560;5729;11633;31;92 
23399584;5060962;16668246;2443;5091;59;144 
23396637;5061097;16669294;2514;5239;30;146 
23403152;5061133;16671281;3657;7539;17;128 
23397885;5061104;16672599;2505;5211;21;125 
23395212;5061046;16668960;2701;5573;27;135 
23402711;5061041;16668036;3896;7974;24;143 
23414080;5060978;16671799;6917;14006;19;186 
23394778;5061031;16670255;2188;4582;27;84 
23400017;5061098;16671628;3508;7245;30;161 
23407145;5060953;16668122;4426;9037;22;146 
23401336;5061031;16670932;4429;7622;21;122 
23395478;5061031;16671057;2706;5597;24;166 
23397522;5061090;16670040;2325;4849;17;134 
23396487;5061052;16668727;2856;5894;31;155 
23396383;5061040;16671432;17592;5327;28;147 
23401158;5061037;16668392;3467;7124;20;133 
23395983;5061054;16667311;2538;5279;20;138 
23396810;5061066;16671405;2549;5314;27;141 
23398710;5061050;16671342;2385;4964;21;131 
23399667;5061118;16670309;2293;4766;106;149 
23406775;5061035;16667111;6359;12635;24;138 
23401290;5061046;16671331;3796;7788;22;145 
23407379;5061011;16668430;3853;7612;22;162 
23396886;5061058;16670276;2590;5389;15;126 
23394729;5060971;16669554;2278;4756;16;147 
23399772;5060994;16671196;3858;7884;19;144 
23398219;5061069;16670059;3132;6499;21;193 
23407816;5061036;16668133;6340;12851;24;148 
23396055;5061058;16670378;2598;5421;29;149 
23407229;5061024;16670016;5822;11833;31;141 
23394724;5060980;16671839;2651;5482;26;112 
23403106;5061006;16668813;3848;7865;25;168 
23418110;5060964;16666051;7686;15539;39;123 
23396876;5061023;16669907;2585;5386;23;156 
23400385;5061009;16669681;2785;5743;74;140 
23395335;5061005;16670937;2457;5107;15;114 
23396923;5061022;16669327;2937;6059;15;136 
23406682;5061029;16669890;4590;9393;36;154 
23399241;5061032;16670826;3106;6385;32;136 
23396804;5061030;16670196;2711;5609;21;127 
23399576;5060988;16669001;3293;6797;22;99 
23397649;5061048;16671491;2722;5636;27;158 
23398130;5060979;16671026;2345;4889;48;161 
23402326;5060969;16671010;3907;7998;29;174 
23400974;5061034;16668747;3117;6161;18;137 
23396704;5061059;16671170;2436;5080;21;121 
23401368;5060988;16670390;3999;8196;18;138 
23394900;5061069;16672109;2223;4637;29;151 
