CYCLES;0x0C;0x0D;0x0E;0x0F;0x10;0x12
3548;28;46;0;1;24;51 
1649;28;46;0;1;25;51 
2398;28;46;0;1;22;51 
2749;28;46;0;1;23;51 
4567;28;46;0;1;22;51 
2387;28;46;0;1;23;51 
2565;28;46;0;1;24;51 
4725;28;46;0;1;25;51 
2505;28;46;0;1;26;51 
2081;28;46;0;1;22;51 
2025;28;46;0;1;23;51 
2372;28;46;0;1;25;51 
2420;28;46;0;1;23;51 
2380;28;46;0;1;21;51 
2036;28;46;0;1;24;51 
2163;28;46;0;1;24;51 
3563;28;46;0;1;23;51 
2500;28;46;0;1;24;51 
2216;28;46;0;1;23;51 
2671;28;46;0;1;26;51 
2442;28;46;0;1;25;51 
2414;28;46;0;1;25;51 
2743;28;46;0;1;26;51 
2639;28;46;0;1;23;51 
2754;28;46;0;1;24;51 
2174;28;46;0;1;22;51 
2432;28;46;0;1;23;51 
2160;28;46;0;1;25;51 
1811;28;46;0;1;19;51 
2592;28;46;0;1;26;51 
2249;28;46;0;1;23;51 
2932;28;46;0;1;22;51 
3297;28;46;0;1;24;51 
4445;28;46;0;1;25;51 
2207;28;46;0;1;25;51 
2250;28;46;0;1;24;51 
1927;28;46;0;1;23;51 
3155;28;46;0;1;23;51 
6148;28;46;0;1;24;51 
2581;28;46;0;1;23;51 
2120;28;46;0;1;22;51 
2940;28;46;0;1;25;51 
2087;28;46;0;1;23;51 
2815;28;46;0;1;25;51 
2480;28;46;0;1;24;51 
2046;28;46;0;1;28;51 
2269;28;46;0;1;22;51 
2481;28;46;0;1;25;51 
2265;28;46;0;1;27;51 
2535;28;46;0;1;20;51 
2840;28;46;0;1;22;51 
5128;28;46;0;1;25;51 
2513;28;46;0;1;23;51 
2493;28;46;0;1;22;51 
2110;28;46;0;1;25;51 
2237;28;46;0;1;23;51 
2166;28;46;0;1;25;51 
2615;28;46;0;1;22;51 
2762;28;46;0;1;25;51 
2377;28;46;0;1;25;51 
3363;28;46;0;1;21;51 
2637;28;46;0;1;24;51 
2752;28;46;0;1;25;51 
2297;28;46;0;1;22;51 
2895;28;46;0;1;22;51 
1991;28;46;0;1;22;51 
2687;28;46;0;1;25;51 
2576;28;46;0;1;24;51 
2328;28;46;0;1;21;51 
3095;28;46;0;1;22;51 
5701;28;46;0;1;26;51 
2298;28;46;0;1;22;51 
2769;28;46;0;1;23;51 
2666;28;46;0;1;22;51 
2591;28;46;0;1;26;51 
2846;28;46;0;1;25;51 
2439;28;46;0;1;23;51 
2401;28;46;0;1;21;51 
2246;28;46;0;1;21;51 
2601;28;46;0;1;25;51 
1955;28;46;0;1;23;51 
2145;28;46;0;1;23;51 
2610;28;46;0;1;23;51 
4890;28;46;0;1;24;51 
2413;28;46;0;1;24;51 
2298;28;46;0;1;24;51 
2367;28;46;0;1;27;51 
2430;28;46;0;1;23;51 
2047;28;46;0;1;24;51 
2692;28;46;0;1;20;51 
3666;28;46;0;1;22;51 
3042;28;46;0;1;26;51 
2188;28;46;0;1;22;51 
2591;28;46;0;1;22;51 
2369;28;46;0;1;24;51 
2631;28;46;0;1;23;51 
2492;28;46;0;1;24;51 
2977;28;46;0;1;24;51 
1953;28;46;0;1;23;51 
2253;28;46;0;1;22;51 
5630;28;46;0;1;22;51 
2366;28;46;0;1;24;51 
1972;28;46;0;1;25;51 
2135;28;46;0;1;26;51 
2109;28;46;0;1;26;51 
2738;29;46;0;1;22;52 
1820;28;46;0;1;25;51 
2132;28;46;0;1;25;51 
1921;28;46;0;1;26;51 
3254;28;46;0;1;22;51 
2304;28;46;0;1;24;51 
1974;28;46;0;1;25;51 
1980;28;46;0;1;21;51 
5089;28;46;0;1;22;51 
2240;28;46;0;1;22;51 
2100;28;46;0;1;25;51 
2549;28;46;0;1;24;51 
3242;28;46;0;1;23;51 
2085;28;46;0;1;24;51 
2707;28;46;0;1;25;51 
2330;28;46;0;1;24;51 
