CYCLES;0x0C;0x0D;0x0E;0x0F;0x10;0x10
3903;36;38;0;0;12;12 
2607;36;38;0;0;10;10 
1761;36;38;0;0;9;9 
3693;36;38;0;0;12;12 
2294;36;38;0;0;15;15 
3135;36;38;0;0;15;15 
1743;36;38;0;0;10;10 
1953;36;38;0;0;12;12 
1980;36;38;0;0;10;10 
1784;36;38;0;0;12;12 
2155;36;38;0;0;13;13 
1272;36;38;0;0;11;11 
1300;36;38;0;0;12;12 
5798;36;38;0;0;10;10 
1886;36;38;0;0;15;15 
1892;36;38;0;0;14;14 
1812;36;38;0;0;14;14 
2650;36;38;0;0;9;9 
4604;36;38;0;0;10;10 
1819;36;38;0;0;10;10 
2447;36;38;0;0;10;10 
1730;36;38;0;0;11;11 
1782;36;38;0;0;9;9 
3122;36;38;0;0;11;11 
3234;36;38;0;0;10;10 
1313;36;38;0;0;12;12 
1722;36;38;0;0;15;15 
1752;36;38;0;0;10;10 
3952;36;38;0;0;11;11 
1915;36;38;0;0;13;13 
3940;36;38;0;0;12;12 
2036;36;38;0;0;13;13 
1835;36;38;0;0;13;13 
1420;36;38;0;0;10;10 
2353;36;38;0;0;10;10 
1527;36;38;0;0;15;15 
1833;36;38;0;0;11;11 
3718;36;38;0;0;10;10 
1827;36;38;0;0;13;13 
1505;36;38;0;0;10;10 
1382;36;38;0;0;15;15 
1699;36;38;0;0;9;9 
1550;36;38;0;0;16;16 
1108;36;38;0;0;12;12 
1943;36;38;0;0;10;10 
4578;36;38;0;0;10;10 
2161;36;38;0;0;10;10 
1728;36;38;0;0;8;8 
1284;36;38;0;0;12;12 
4344;36;38;0;0;11;11 
4879;36;38;0;0;12;12 
1722;36;38;0;0;11;11 
1444;36;38;0;0;9;9 
4808;36;38;0;0;9;9 
1552;36;38;0;0;10;10 
1732;36;38;0;0;15;15 
1664;36;38;0;0;16;16 
2039;36;38;0;0;12;12 
1640;36;38;0;0;17;17 
1726;36;38;0;0;10;10 
1469;36;38;0;0;10;10 
1937;36;38;0;0;14;14 
1557;36;38;0;0;11;11 
1774;36;38;0;0;10;10 
3774;36;38;0;0;14;14 
2110;36;38;0;0;15;15 
1763;36;38;0;0;9;9 
1408;36;38;0;0;10;10 
4875;36;38;0;0;11;11 
4566;36;38;0;0;10;10 
1808;36;38;0;0;13;13 
1928;36;38;0;0;10;10 
2838;36;38;0;0;14;14 
3208;36;38;0;0;14;14 
4183;36;38;0;0;15;15 
1567;36;38;0;0;12;12 
1414;36;38;0;0;10;10 
4496;36;38;0;0;11;11 
4206;36;38;0;0;12;12 
1670;36;38;0;0;8;8 
2170;36;38;0;0;15;15 
2387;36;38;0;0;13;13 
5431;36;38;0;0;10;10 
1795;36;38;0;0;11;11 
3340;36;38;0;0;13;13 
3422;36;38;0;0;10;10 
2090;36;38;0;0;15;15 
1778;36;38;0;0;10;10 
1764;36;38;0;0;10;10 
2710;36;38;0;0;12;12 
1652;36;38;0;0;9;9 
1653;36;38;0;0;11;11 
4579;36;38;0;0;9;9 
1784;36;38;0;0;10;10 
2258;36;38;0;0;10;10 
3976;36;38;0;0;15;15 
2266;36;38;0;0;10;10 
1805;36;38;0;0;9;9 
1840;36;38;0;0;11;11 
3204;36;38;0;0;11;11 
5299;36;38;0;0;11;11 
4036;36;38;0;0;13;13 
1629;36;38;0;0;14;14 
2179;36;38;0;0;12;12 
2016;36;38;0;0;11;11 
4603;36;38;0;0;13;13 
1707;36;38;0;0;13;13 
2067;36;38;0;0;15;15 
1997;36;38;0;0;10;10 
1744;36;38;0;0;15;15 
1843;36;38;0;0;14;14 
2768;36;38;0;0;11;11 
1539;36;38;0;0;10;10 
2804;36;38;0;0;11;11 
1932;36;38;0;0;11;11 
1662;36;38;0;0;10;10 
3444;36;38;0;0;12;12 
4631;36;38;0;0;12;12 
1658;36;38;0;0;11;11 
1951;36;38;0;0;13;13 
4891;36;38;0;0;9;9 
1374;36;38;0;0;11;11 
2416;36;38;0;0;12;12 
1696;36;38;0;0;11;11 
1878;36;38;0;0;13;13 
1817;36;38;0;0;14;14 
2055;36;38;0;0;9;9 
1399;36;38;0;0;10;10 
1800;36;38;0;0;14;14 
2117;36;38;0;0;8;8 
1941;36;38;0;0;12;12 
5024;36;38;0;0;14;14 
2040;36;38;0;0;10;10 
2273;36;38;0;0;12;12 
1965;36;38;0;0;10;10 
1856;36;38;0;0;14;14 
1987;36;38;0;0;13;13 
1701;36;38;0;0;11;11 
2222;36;38;0;0;10;10 
4695;36;38;0;0;15;15 
1893;36;38;0;0;11;11 
2315;36;38;0;0;9;9 
3742;36;38;0;0;11;11 
1750;36;38;0;0;12;12 
1643;36;38;0;0;10;10 
4681;36;38;0;0;12;12 
2046;36;38;0;0;9;9 
3904;36;38;0;0;11;11 
1896;36;38;0;0;11;11 
2052;36;38;0;0;15;15 
1677;36;38;0;0;11;11 
4212;36;38;0;0;12;12 
1731;36;38;0;0;11;11 
1687;36;38;0;0;15;15 
4985;36;38;0;0;12;12 
2801;36;38;0;0;7;7 
3449;36;38;0;0;10;10 
1945;36;38;0;0;13;13 
1790;36;38;0;0;12;12 
4446;36;38;0;0;16;16 
4367;36;38;0;0;9;9 
1906;36;38;0;0;11;11 
1656;36;38;0;0;10;10 
1762;36;38;0;0;11;11 
1756;36;38;0;0;12;12 
1741;36;38;0;0;10;10 
1740;36;38;0;0;14;14 
1869;36;38;0;0;10;10 
1824;36;38;0;0;9;9 
5153;36;38;0;0;10;10 
1698;36;38;0;0;11;11 
4351;36;38;0;0;9;9 
1435;36;38;0;0;15;15 
2886;36;38;0;0;15;15 
1961;36;38;0;0;11;11 
2161;36;38;0;0;15;15 
1975;36;38;0;0;13;13 
3402;36;38;0;0;12;12 
1818;36;38;0;0;10;10 
1985;36;38;0;0;11;11 
2170;36;38;0;0;10;10 
1756;36;38;0;0;8;8 
2104;36;38;0;0;14;14 
1661;36;38;0;0;10;10 
1866;36;38;0;0;8;8 
1998;36;38;0;0;13;13 
2058;36;38;0;0;10;10 
2035;36;38;0;0;10;10 
1859;36;38;0;0;8;8 
1779;36;38;0;0;14;14 
1755;36;38;0;0;16;16 
1657;36;38;0;0;9;9 
2071;36;38;0;0;10;10 
1547;36;38;0;0;10;10 
1858;36;38;0;0;9;9 
1908;36;38;0;0;8;8 
2291;36;38;0;0;8;8 
