CYCLES;0xC8;0xC9;0xCA;0xCB;0xCC;0xD0
2960;0;31;1;1;12;0 
1240;0;31;1;1;6;0 
2153;0;31;1;1;9;0 
1924;0;31;1;1;12;0 
1797;0;31;1;1;8;0 
2968;0;31;1;1;10;0 
1830;0;31;1;1;12;0 
2597;0;31;1;1;8;0 
2121;0;31;1;1;10;0 
1995;0;31;1;1;11;0 
2322;0;31;1;1;7;0 
1811;0;31;1;1;7;0 
3547;0;31;1;1;8;0 
1668;0;31;1;1;9;0 
1832;0;31;1;1;8;0 
2195;0;31;1;1;6;0 
5444;0;31;1;1;12;0 
1890;0;31;1;1;7;0 
1989;0;31;1;1;12;0 
1914;0;31;1;1;7;0 
1880;0;31;1;1;8;0 
1841;0;31;1;1;11;0 
1860;0;31;1;1;8;0 
1861;0;31;1;1;7;0 
2189;0;31;1;1;11;0 
1608;0;31;1;1;8;0 
1949;0;31;1;1;11;0 
1559;0;31;1;1;10;0 
1700;0;31;1;1;8;0 
3652;0;31;1;1;10;0 
1889;0;31;1;1;11;0 
2997;0;31;1;1;8;0 
2190;0;31;1;1;9;0 
2535;0;31;1;1;12;0 
1963;0;31;1;1;9;0 
1823;0;31;1;1;10;0 
2210;0;31;1;1;8;0 
1860;0;31;1;1;6;0 
1986;0;31;1;1;9;0 
1990;0;31;1;1;9;0 
4714;0;31;1;1;8;0 
2100;0;31;1;1;6;0 
2122;0;31;1;1;9;0 
1831;0;31;1;1;8;0 
1628;0;31;1;1;11;0 
3832;0;31;1;1;7;0 
2138;0;31;1;1;9;0 
1877;0;31;1;1;7;0 
1690;0;31;1;1;6;0 
4161;0;31;1;1;9;0 
2089;0;31;1;1;9;0 
2428;0;31;1;1;5;0 
1748;0;31;1;1;9;0 
1718;0;31;1;1;6;0 
2220;0;31;1;1;6;0 
2037;0;31;1;1;8;0 
4440;0;31;1;1;7;0 
2195;0;31;1;1;8;0 
4988;0;31;1;1;8;0 
4357;0;31;1;1;12;0 
1721;0;31;1;1;5;0 
1522;0;31;1;1;11;0 
2136;0;31;1;1;11;0 
2418;0;31;1;1;8;0 
2341;0;31;1;1;11;0 
3749;0;31;1;1;8;0 
2034;0;31;1;1;11;0 
1840;0;31;1;1;12;0 
1870;0;31;1;1;7;0 
1870;0;31;1;1;8;0 
2272;0;31;1;1;6;0 
2111;0;31;1;1;9;0 
1346;0;31;1;1;8;0 
2631;0;31;1;1;8;0 
1920;0;31;1;1;8;0 
3766;0;31;1;1;12;0 
4050;0;31;1;1;8;0 
1928;0;31;1;1;12;0 
1969;0;31;1;1;7;0 
2002;0;31;1;1;7;0 
1781;0;31;1;1;10;0 
1940;0;31;1;1;5;0 
1930;0;31;1;1;9;0 
2143;0;31;1;1;10;0 
2071;0;31;1;1;13;0 
1372;0;31;1;1;8;0 
2085;0;31;1;1;9;0 
1947;0;31;1;1;11;0 
1807;0;31;1;1;11;0 
1805;0;31;1;1;8;0 
2075;0;31;1;1;8;0 
2078;0;31;1;1;7;0 
2130;0;31;1;1;7;0 
1725;0;31;1;1;10;0 
2336;0;31;1;1;9;0 
2333;0;31;1;1;7;0 
2134;0;31;1;1;6;0 
4202;0;31;1;1;8;0 
2038;0;31;1;1;8;0 
3603;0;31;1;1;11;0 
1549;0;31;1;1;9;0 
3665;0;31;1;1;9;0 
2029;0;31;1;1;11;0 
2106;0;31;1;1;11;0 
1818;0;31;1;1;7;0 
2036;0;31;1;1;11;0 
1939;0;31;1;1;5;0 
2275;0;31;1;1;8;0 
1967;0;31;1;1;9;0 
1905;0;31;1;1;8;0 
3990;0;31;1;1;8;0 
2254;0;31;1;1;12;0 
2031;0;31;1;1;9;0 
2069;0;31;1;1;7;0 
2002;0;31;1;1;7;0 
2245;0;31;1;1;8;0 
1673;0;31;1;1;5;0 
1928;0;31;1;1;7;0 
3000;0;31;1;1;7;0 
1475;0;31;1;1;8;0 
4771;0;31;1;1;7;0 
1974;0;31;1;1;12;0 
2014;0;31;1;1;7;0 
1700;0;31;1;1;6;0 
1731;0;31;1;1;8;0 
2227;0;31;1;1;12;0 
4455;0;31;1;1;9;0 
1788;0;31;1;1;8;0 
2106;0;31;1;1;11;0 
2060;0;31;1;1;11;0 
5924;0;31;1;1;7;0 
1581;0;31;1;1;7;0 
2182;0;31;1;1;9;0 
1884;0;31;1;1;8;0 
3127;0;31;1;1;9;0 
1814;0;31;1;1;7;0 
1922;0;31;1;1;9;0 
1874;0;31;1;1;7;0 
1854;0;31;1;1;10;0 
3932;0;31;1;1;9;0 
4370;0;31;1;1;6;0 
2031;0;31;1;1;10;0 
1581;0;31;1;1;5;0 
2586;0;31;1;1;7;0 
1587;0;31;1;1;8;0 
3248;0;31;1;1;9;0 
2201;0;31;1;1;8;0 
4794;0;31;1;1;8;0 
4066;0;31;1;1;6;0 
2863;0;31;1;1;11;0 
2270;0;31;1;1;7;0 
2704;0;31;1;1;6;0 
4161;0;31;1;1;3;0 
2109;0;31;1;1;8;0 
1634;0;31;1;1;6;0 
1807;0;31;1;1;7;0 
2112;0;31;1;1;11;0 
1812;0;31;1;1;9;0 
1903;0;31;1;1;10;0 
1818;0;31;1;1;8;0 
2016;0;31;1;1;7;0 
1664;0;31;1;1;6;0 
3871;0;31;1;1;9;0 
1886;0;31;1;1;10;0 
1785;0;31;1;1;8;0 
2579;0;31;1;1;10;0 
1653;0;31;1;1;7;0 
1698;0;31;1;1;8;0 
2045;0;31;1;1;12;0 
2588;0;31;1;1;12;0 
1348;0;31;1;1;7;0 
1916;0;31;1;1;4;0 
1893;0;31;1;1;9;0 
4835;0;31;1;1;9;0 
1861;0;31;1;1;6;0 
2590;0;31;1;1;7;0 
2119;0;31;1;1;8;0 
4490;0;31;1;1;7;0 
1875;0;31;1;1;8;0 
1478;0;31;1;1;7;0 
2141;0;31;1;1;9;0 
2077;0;31;1;1;12;0 
1940;0;31;1;1;9;0 
1617;0;31;1;1;12;0 
1850;0;31;1;1;5;0 
2391;0;31;1;1;12;0 
1674;0;31;1;1;8;0 
1734;0;31;1;1;9;0 
1645;0;31;1;1;9;0 
1953;0;31;1;1;6;0 
3927;0;31;1;1;9;0 
4211;0;31;1;1;8;0 
2177;0;31;1;1;6;0 
