CYCLES;0x13;0x14;0x15;0x16;0x17;0x18
705;136;240;3;15;3;1 
1156;136;214;3;14;3;1 
796;136;237;6;17;2;0 
651;136;237;4;13;1;1 
790;136;233;4;13;2;2 
736;136;239;4;12;1;1 
631;136;238;2;8;1;0 
664;136;232;3;13;1;0 
1586;136;239;3;10;1;0 
1232;136;238;13;29;5;1 
648;136;238;3;9;1;0 
681;136;231;2;12;3;0 
628;136;230;2;12;2;1 
708;136;245;7;21;1;2 
650;136;238;2;8;1;0 
866;136;239;5;14;1;0 
1633;136;239;4;13;1;0 
679;136;230;5;19;2;0 
630;136;232;4;15;3;0 
1942;136;218;3;13;4;1 
1080;136;239;4;12;1;2 
635;136;237;3;11;1;0 
1880;136;238;4;11;1;0 
655;136;239;3;11;1;0 
654;136;239;4;13;1;1 
662;136;239;3;12;1;0 
638;136;231;3;11;3;1 
643;136;228;3;15;3;1 
878;136;239;3;10;1;0 
772;136;230;4;15;3;2 
714;136;234;2;10;1;0 
709;136;228;4;18;3;0 
1598;136;231;3;12;1;1 
648;136;239;5;13;1;0 
3435;136;238;3;11;1;1 
642;136;239;2;9;1;1 
865;136;231;4;15;3;1 
599;136;238;2;7;1;1 
627;136;238;2;9;1;0 
1736;136;235;4;14;1;0 
849;136;238;3;11;2;0 
994;136;233;3;12;1;0 
657;136;238;4;13;1;0 
3795;136;232;10;28;5;3 
628;136;239;3;11;1;1 
614;136;229;2;12;3;0 
2645;136;234;3;13;1;0 
660;136;227;4;17;3;1 
1015;136;230;3;13;3;1 
887;136;233;7;20;2;1 
1745;136;234;4;16;1;4 
655;136;237;4;14;2;1 
672;136;237;8;21;1;0 
637;136;232;3;13;3;0 
643;136;233;3;13;1;1 
662;136;230;4;16;2;0 
648;136;213;3;12;2;1 
687;136;231;4;15;3;1 
728;136;231;2;12;3;0 
654;136;232;3;14;3;0 
668;136;243;2;12;2;0 
812;136;232;6;18;2;0 
632;136;238;2;7;1;0 
954;136;243;4;15;3;3 
706;136;239;3;10;1;1 
794;136;227;6;20;4;0 
685;136;230;4;16;3;1 
1621;136;233;4;15;1;1 
682;136;232;7;23;3;1 
1632;136;233;3;11;1;0 
714;136;239;2;7;1;0 
1054;136;248;3;13;4;1 
681;136;233;9;23;4;1 
620;136;232;3;13;3;2 
642;136;230;3;14;1;0 
984;136;231;4;16;1;0 
643;136;235;3;12;1;0 
1945;136;231;2;12;3;1 
839;136;233;5;17;1;0 
820;136;237;4;15;1;1 
689;136;239;5;14;2;1 
684;136;233;7;19;1;0 
1060;136;238;3;10;1;1 
1694;136;237;3;11;1;0 
817;136;239;9;21;4;1 
1945;136;237;3;10;2;1 
1205;136;231;2;10;3;0 
643;136;239;4;10;1;0 
2195;136;231;2;12;3;1 
620;136;231;3;13;3;1 
610;136;238;2;9;1;0 
824;136;231;6;20;3;3 
1663;136;232;3;13;3;0 
630;136;238;3;13;1;0 
695;136;229;4;16;1;1 
655;136;228;2;12;3;2 
619;136;232;2;10;1;0 
653;136;232;6;18;2;0 
828;136;231;4;13;4;0 
1393;136;228;2;13;4;2 
755;136;230;2;12;2;1 
2042;136;239;2;9;1;1 
684;136;212;6;23;1;0 
641;136;238;2;6;1;0 
645;136;238;2;9;1;0 
679;136;239;6;15;1;0 
635;136;231;2;12;2;0 
808;136;231;4;16;4;1 
802;136;232;2;12;1;0 
658;136;238;5;12;1;1 
671;136;233;7;21;1;0 
614;136;233;2;11;1;0 
2319;136;238;3;10;1;1 
718;136;237;7;21;3;1 
757;136;240;5;15;1;0 
600;136;230;2;10;3;0 
666;136;238;2;9;1;0 
693;136;238;3;12;1;0 
725;136;222;10;29;4;1 
921;136;239;2;7;1;0 
889;136;231;2;13;4;1 
696;136;231;4;15;3;4 
880;136;239;3;10;1;2 
620;136;237;2;7;1;0 
960;136;223;9;25;1;0 
1588;136;237;4;14;1;1 
669;136;227;6;20;3;0 
645;136;227;3;14;2;0 
637;136;238;3;10;1;0 
936;136;233;2;10;2;2 
640;136;238;5;12;1;0 
842;136;233;2;11;2;0 
702;136;227;7;23;3;0 
623;136;234;4;13;1;0 
803;136;231;5;17;1;0 
887;136;237;4;16;4;1 
889;136;218;10;29;4;4 
642;136;237;4;13;1;0 
3228;136;230;2;11;4;0 
722;136;227;7;22;2;1 
3183;136;231;3;15;4;1 
1975;136;243;4;16;3;1 
649;136;231;2;11;2;1 
1267;136;228;6;20;2;5 
778;136;238;2;9;1;1 
1559;136;226;2;9;1;0 
1622;136;231;4;16;3;2 
637;136;231;5;16;2;0 
694;136;233;12;28;4;1 
646;136;232;3;14;1;0 
670;136;239;2;9;1;0 
3128;136;238;2;9;2;0 
677;136;239;3;11;1;1 
636;136;238;2;9;1;1 
629;136;226;2;9;1;0 
632;136;238;5;15;1;0 
1585;136;243;3;14;2;0 
609;136;238;2;9;1;0 
830;136;232;3;13;3;0 
997;136;230;4;15;2;0 
651;136;234;2;11;1;0 
2113;136;239;6;16;1;1 
2507;136;238;3;11;1;1 
627;136;233;2;10;1;1 
655;136;238;2;8;1;0 
2051;136;231;5;17;3;2 
