CYCLES;0x19;0x1A;0x1D;0x1E;0x60;0x61
2626;112;0;1313;0;80;32 
3511;143;0;1756;0;96;47 
2698;96;0;1349;0;60;36 
2627;116;0;1314;0;68;48 
2819;90;0;1410;0;64;26 
3160;124;0;1580;0;88;36 
2859;88;0;1429;0;72;16 
3174;128;0;1587;0;84;44 
2905;100;0;1452;0;72;28 
2849;80;0;1425;0;64;16 
3024;88;0;1512;0;68;20 
2601;100;0;1301;0;68;32 
2841;100;0;1421;0;76;24 
3808;108;0;1904;0;72;36 
3322;116;0;1661;0;88;28 
3464;160;0;1732;0;112;48 
2920;112;0;1460;0;72;40 
3057;128;0;1529;0;100;28 
2080;60;0;1040;0;44;16 
2222;88;0;1111;0;64;24 
2748;108;0;1374;0;72;36 
3641;112;0;1820;0;72;40 
3880;104;0;1940;0;72;32 
4502;148;0;2251;0;84;64 
2890;116;0;1445;0;88;28 
3011;104;0;1506;0;72;32 
5472;120;0;2736;0;96;24 
3594;152;0;1797;0;100;52 
2941;80;0;1470;0;60;20 
2817;92;0;1408;0;72;20 
2586;96;0;1293;0;68;28 
2847;124;0;1424;0;88;36 
2620;84;0;1310;0;52;32 
2793;100;0;1396;0;60;40 
3377;124;0;1688;0;76;48 
2926;108;0;1463;0;84;24 
2661;72;0;1331;0;64;8 
2652;92;0;1326;0;72;20 
2839;92;0;1419;0;68;24 
2762;92;0;1381;0;64;28 
2684;88;0;1342;0;68;20 
2392;72;0;1196;0;56;16 
3355;132;0;1677;0;108;24 
3408;82;0;1704;0;56;26 
2707;100;0;1354;0;76;24 
2797;96;0;1399;0;68;28 
5216;108;0;2608;0;76;32 
3070;124;0;1535;0;80;44 
3276;112;0;1638;0;88;24 
2495;68;0;1248;0;40;28 
4021;100;0;2010;0;80;20 
3782;92;0;1891;0;76;16 
3017;96;0;1508;0;64;32 
4592;136;0;2296;0;104;32 
2953;112;0;1476;0;80;32 
3089;128;0;1545;0;92;36 
3046;124;0;1523;0;84;40 
3391;132;0;1696;0;100;32 
3382;148;0;1691;0;112;36 
5848;132;0;2924;0;88;44 
2908;136;0;1454;0;80;56 
3225;120;0;1612;0;76;44 
3361;84;0;1681;0;56;28 
3135;116;0;1568;0;80;36 
2799;108;0;1399;0;76;32 
2881;100;0;1441;0;80;20 
5815;120;0;2908;0;88;32 
2935;120;0;1468;0;76;44 
3525;132;0;1763;0;100;32 
2850;96;0;1425;0;64;32 
2485;97;0;1242;0;60;37 
2739;111;0;1369;0;64;47 
3750;120;0;1875;0;84;36 
3038;60;0;1519;0;52;8 
3100;100;0;1550;0;84;16 
4396;76;0;2198;0;56;20 
3276;124;0;1638;0;96;28 
2899;104;0;1450;0;68;36 
2676;104;0;1338;0;76;28 
2871;112;0;1435;0;80;32 
3865;104;0;1933;0;84;20 
2521;80;0;1261;0;56;24 
4985;92;0;2492;0;72;20 
2979;132;0;1490;0;88;44 
6030;100;0;3015;0;80;20 
3751;148;0;1876;0;104;44 
2877;132;0;1438;0;92;40 
4420;144;0;2210;0;100;44 
2716;80;0;1358;0;68;12 
3289;136;0;1645;0;84;52 
2648;100;0;1324;0;72;28 
6008;128;0;3004;0;80;48 
3876;84;0;1938;0;64;20 
4417;156;0;2209;0;104;52 
2851;88;0;1425;0;64;24 
2947;100;0;1474;0;76;24 
2482;96;0;1241;0;72;24 
2996;104;0;1498;0;72;32 
3252;124;0;1626;0;88;36 
3678;124;0;1839;0;84;40 
2630;104;0;1315;0;76;28 
3635;144;0;1817;0;100;44 
2919;120;0;1460;0;96;24 
2345;80;0;1173;0;60;20 
3314;140;0;1657;0;100;40 
3276;132;0;1638;0;104;28 
3484;132;0;1742;0;92;40 
4311;120;0;2155;0;68;52 
2605;72;0;1303;0;52;20 
3408;176;0;1704;0;120;56 
3035;112;0;1518;0;84;28 
3171;132;0;1586;0;96;36 
2778;72;0;1389;0;64;8 
3570;148;0;1785;0;100;48 
2725;108;0;1362;0;72;36 
3948;132;0;1974;0;96;36 
3237;144;0;1618;0;100;44 
3036;88;0;1518;0;76;12 
2563;100;0;1282;0;68;32 
3350;144;0;1675;0;96;48 
2340;60;0;1170;0;56;4 
3994;112;0;1997;0;88;24 
2750;92;0;1375;0;60;32 
2869;116;0;1435;0;76;40 
2188;72;0;1094;0;52;20 
3239;120;0;1620;0;88;32 
3571;104;0;1786;0;72;32 
3245;112;0;1622;0;84;28 
2456;72;0;1228;0;60;12 
2636;100;0;1318;0;68;32 
2471;92;0;1236;0;68;24 
2888;92;0;1444;0;72;20 
2966;104;0;1483;0;84;20 
3019;124;0;1509;0;88;36 
2681;72;0;1340;0;64;8 
3421;92;0;1710;0;64;28 
4196;120;0;2098;0;88;32 
3839;108;0;1920;0;84;24 
2673;96;0;1337;0;68;28 
3963;120;0;1981;0;72;48 
2728;120;0;1364;0;80;40 
3078;104;0;1539;0;72;32 
5951;128;0;2975;0;80;48 
3370;128;0;1685;0;96;32 
4723;88;0;2361;0;76;12 
4128;100;0;2064;0;76;24 
6173;124;0;3086;0;84;40 
3557;128;0;1778;0;92;36 
2563;84;0;1282;0;68;16 
3393;108;0;1697;0;88;20 
2520;80;0;1260;0;60;20 
3437;126;0;1719;0;96;30 
2541;93;0;1271;0;65;28 
3100;96;0;1550;0;84;12 
2329;84;0;1165;0;68;16 
3062;132;0;1531;0;88;44 
3936;76;0;1968;0;56;20 
2973;92;0;1487;0;76;16 
3581;88;0;1790;0;68;20 
3265;92;0;1633;0;60;32 
3118;136;0;1559;0;88;48 
2558;88;0;1279;0;60;28 
3770;108;0;1885;0;88;20 
5529;80;0;2764;0;56;24 
3233;144;0;1616;0;100;44 
4359;120;0;2180;0;88;32 
2763;116;0;1382;0;92;24 
2979;116;0;1490;0;84;32 
2903;120;0;1452;0;72;48 
2931;120;0;1465;0;80;40 
2919;108;0;1459;0;84;24 
3359;76;0;1680;0;64;12 
3673;120;0;1837;0;100;20 
2804;119;0;1402;0;80;39 
3928;96;0;1964;0;80;16 
2850;104;0;1425;0;80;24 
4110;152;0;2055;0;88;64 
3275;136;0;1638;0;96;40 
2505;60;0;1253;0;44;16 
2710;84;0;1355;0;76;8 
2966;96;0;1483;0;64;32 
2854;108;0;1427;0;80;28 
2837;92;0;1418;0;64;28 
5399;116;0;2699;0;80;36 
3311;123;0;1656;0;91;32 
3864;120;0;1932;0;88;32 
5788;92;0;2894;0;68;24 
5699;104;0;2850;0;72;32 
2478;84;0;1239;0;60;24 
3243;116;0;1622;0;88;28 
2616;88;0;1308;0;68;20 
5575;92;0;2787;0;60;32 
3028;112;0;1514;0;88;24 
2787;124;0;1393;0;96;28 
3494;92;0;1747;0;76;16 
3292;128;0;1646;0;104;24 
3002;104;0;1501;0;84;20 
2529;68;0;1264;0;60;8 
3040;128;0;1520;0;92;36 
3210;124;0;1605;0;84;40 
3103;92;0;1552;0;76;16 
4850;94;0;2425;0;68;26 
2636;92;0;1318;0;64;28 
3353;144;0;1677;0;92;52 
3494;104;0;1747;0;80;24 
3351;124;0;1676;0;100;24 
3803;100;0;1902;0;68;32 
3287;140;0;1644;0;100;40 
2837;88;0;1418;0;72;16 
3461;124;0;1730;0;88;36 
2617;88;0;1309;0;64;24 
3276;160;0;1638;0;112;48 
2445;68;0;1223;0;60;8 
4424;132;0;2212;0;92;40 
2696;104;0;1348;0;68;36 
3508;132;0;1754;0;92;40 
4219;96;0;2110;0;84;12 
2854;104;0;1427;0;72;32 
2703;72;0;1352;0;56;16 
3297;132;0;1649;0;92;40 
2959;96;0;1480;0;72;24 
2338;80;0;1169;0;60;20 
3669;84;0;1835;0;72;12 
2521;96;0;1261;0;76;20 
3326;116;0;1663;0;104;12 
3251;128;0;1626;0;96;32 
2743;80;0;1372;0;64;16 
3137;120;0;1568;0;88;32 
5637;108;0;2818;0;80;28 
3536;116;0;1768;0;84;32 
2411;72;0;1205;0;68;4 
2778;88;0;1389;0;68;20 
4327;128;0;2163;0;84;44 
3002;140;0;1501;0;92;48 
3079;128;0;1540;0;92;36 
3185;128;0;1592;0;92;36 
2455;108;0;1227;0;68;40 
3278;124;0;1639;0;88;36 
3669;80;0;1834;0;60;20 
3180;88;0;1590;0;72;16 
2762;112;0;1381;0;88;24 
3825;112;0;1912;0;80;32 
2603;108;0;1302;0;80;28 
2571;88;0;1286;0;68;20 
3196;108;0;1598;0;72;36 
3112;112;0;1556;0;88;24 
4139;108;0;2070;0;76;32 
3190;104;0;1595;0;84;20 
2443;92;0;1222;0;64;28 
3032;100;0;1516;0;76;24 
3077;112;0;1538;0;80;32 
2765;82;0;1382;0;64;18 
3247;88;0;1623;0;76;12 
2447;84;0;1223;0;64;20 
2946;124;0;1473;0;100;24 
5481;100;0;2741;0;72;28 
3081;108;0;1540;0;80;28 
3321;124;0;1661;0;88;36 
2900;108;0;1450;0;84;24 
3426;108;0;1713;0;80;28 
3817;104;0;1909;0;88;16 
2946;92;0;1473;0;68;24 
3188;104;0;1594;0;76;28 
2845;100;0;1422;0;80;20 
2350;68;0;1175;0;52;16 
2853;92;0;1426;0;64;28 
2774;104;0;1387;0;68;36 
2973;100;0;1486;0;76;24 
3822;84;0;1911;0;56;28 
4234;100;0;2117;0;84;16 
3441;124;0;1721;0;96;28 
4452;116;0;2226;0;96;20 
2972;96;0;1486;0;72;24 
5195;96;0;2598;0;84;12 
3662;100;0;1831;0;76;24 
3642;112;0;1821;0;88;24 
2447;88;0;1223;0;52;36 
3701;115;0;1851;0;91;24 
2845;104;0;1423;0;80;24 
3850;108;0;1925;0;72;36 
6785;136;0;3392;0;96;40 
3641;132;0;1821;0;120;12 
2913;100;0;1457;0;84;16 
2920;104;0;1460;0;72;32 
2725;108;0;1363;0;72;36 
4300;108;0;2150;0;88;20 
3405;140;0;1703;0;100;40 
3053;100;0;1527;0;80;20 
3648;84;0;1824;0;68;16 
2318;88;0;1159;0;56;32 
