CYCLES;0x7A;0x86;0x87;0xC0;0xC1;0xC2
3251;1;0;0;49;0;2 
2487;1;0;0;46;0;2 
2137;1;0;0;46;0;2 
2499;1;0;0;44;0;2 
2208;1;0;0;47;0;2 
2521;1;0;0;47;0;2 
3516;1;0;0;46;0;0 
3102;1;0;0;47;0;2 
3040;1;0;0;52;0;4 
3115;1;0;0;48;0;3 
2344;1;0;0;46;0;2 
2868;1;0;0;42;0;0 
3603;1;1;0;51;0;0 
2345;1;0;0;43;0;2 
2089;1;0;0;46;0;2 
3187;1;0;0;50;0;3 
1944;1;0;0;42;0;0 
3264;1;0;0;47;0;2 
2918;1;0;0;47;0;2 
3252;1;0;0;43;0;0 
2331;1;0;0;44;0;0 
15322;1;0;0;48;0;3 
2311;1;0;0;46;0;0 
3176;1;0;0;51;0;2 
2805;1;0;0;45;0;2 
3214;1;0;0;49;0;3 
4342;1;0;0;43;0;0 
5193;1;0;0;52;0;3 
2570;1;0;0;47;0;3 
2593;1;0;0;42;0;0 
3287;1;0;0;50;0;3 
2633;1;0;0;47;0;3 
3492;1;0;0;45;0;2 
3350;1;0;0;43;0;3 
2838;1;0;0;47;0;2 
2871;1;0;0;49;0;3 
2589;1;0;0;46;0;2 
4318;1;0;0;47;0;3 
2499;1;0;0;50;0;3 
2951;1;0;0;46;0;0 
3030;1;0;0;52;0;10 
2440;1;0;0;51;0;2 
2449;1;0;0;51;0;3 
2448;1;0;0;47;0;3 
5810;1;0;0;45;0;2 
2441;1;0;0;46;0;0 
2782;1;0;0;48;0;2 
3280;1;0;0;43;0;0 
3142;1;0;0;48;0;3 
2626;1;0;0;46;0;2 
2420;1;0;0;43;0;3 
3169;1;0;0;46;0;2 
5853;1;0;0;58;0;10 
3259;1;0;0;53;0;3 
2969;1;0;0;48;0;2 
2977;1;0;0;44;0;0 
2840;1;0;0;49;0;2 
2635;1;0;0;46;0;3 
2649;1;0;0;50;0;3 
3449;1;0;0;43;0;0 
2412;1;0;0;46;0;2 
2126;1;0;0;44;0;2 
2551;1;0;0;42;0;2 
3086;1;0;0;49;0;3 
3803;1;0;0;47;0;2 
2456;1;0;0;47;0;3 
3162;1;0;0;45;0;3 
2871;1;0;0;50;0;3 
2134;1;0;0;50;0;3 
3350;1;0;0;46;0;2 
2290;1;0;0;47;0;3 
3364;1;0;0;47;0;2 
2764;1;0;0;48;0;2 
2457;1;0;0;45;0;2 
2770;1;0;0;46;0;3 
2806;1;0;0;47;0;3 
2942;1;0;0;49;0;2 
2538;1;0;0;50;0;2 
3094;1;0;0;53;0;3 
3353;1;0;0;43;0;0 
3194;1;0;0;48;0;3 
3607;1;0;0;49;0;2 
2453;1;0;0;50;0;3 
3012;1;0;0;44;0;2 
4822;1;0;0;51;0;3 
2357;1;0;0;46;0;2 
2597;1;0;0;48;0;3 
3016;1;0;0;48;0;3 
2799;1;0;0;47;0;3 
2789;1;0;0;44;0;3 
3288;1;0;0;46;0;3 
2593;1;0;0;48;0;2 
3786;1;0;0;51;0;3 
2433;1;0;0;54;0;3 
3562;1;0;0;48;0;3 
2827;1;0;0;44;0;2 
6328;1;0;0;46;0;2 
3350;1;0;0;48;0;3 
3130;1;0;0;48;0;2 
2613;1;0;0;46;0;2 
3041;1;0;0;50;0;2 
2601;1;0;0;49;0;2 
2969;1;0;0;48;0;3 
2626;1;0;0;44;0;0 
3097;1;0;0;46;0;2 
2632;1;0;0;46;0;3 
