CYCLES;0x0C;0x0D;0x0E;0x0F;0x10;0x10
545533;8985;9467;0;0;576;576 
542656;8982;9467;0;0;571;571 
542490;8984;9467;0;0;570;570 
542612;8982;9467;0;0;566;566 
543794;8982;9467;0;0;573;573 
543502;8982;9467;0;0;566;566 
545447;8982;9467;0;0;563;563 
565593;8983;9467;0;0;561;561 
547167;8984;9467;0;0;575;575 
543506;8982;9467;0;0;568;568 
545480;8984;9467;0;0;569;569 
544956;8984;9467;0;0;571;571 
545671;8982;9467;0;0;565;565 
541432;8984;9467;0;0;575;575 
545287;8982;9467;0;0;566;566 
544818;8984;9467;0;0;569;569 
541711;8982;9467;0;0;570;570 
545597;8985;9467;0;0;564;564 
544915;8982;9467;0;0;560;560 
545132;8982;9467;0;0;563;563 
543681;8984;9467;0;0;563;563 
543202;8982;9467;0;0;573;573 
545877;8984;9467;0;0;573;573 
548782;8982;9467;0;0;568;568 
542279;8984;9467;0;0;572;572 
542011;8982;9467;0;0;572;572 
546089;8984;9467;0;0;564;564 
543941;8983;9467;0;0;572;572 
542066;8982;9467;0;0;570;570 
543483;8984;9467;0;0;569;569 
550317;8982;9467;0;0;575;575 
544958;8984;9467;0;0;568;568 
556153;8983;9467;0;0;571;571 
542288;8984;9467;0;0;576;576 
541153;8982;9467;0;0;568;568 
544138;8983;9467;0;0;565;565 
544824;8982;9467;0;0;563;563 
545621;8982;9467;0;0;579;579 
545302;8984;9467;0;0;575;575 
541843;8982;9467;0;0;568;568 
565001;8982;9467;0;0;569;569 
546834;8982;9467;0;0;569;569 
542399;8982;9467;0;0;570;570 
544856;8982;9467;0;0;571;571 
548295;8982;9467;0;0;567;567 
543917;8983;9467;0;0;572;572 
545475;8982;9467;0;0;568;568 
543442;8985;9467;0;0;565;565 
551830;8982;9467;0;0;577;577 
542082;8982;9467;0;0;566;566 
546300;8982;9467;0;0;569;569 
545507;8982;9467;0;0;560;560 
554896;8982;9467;0;0;570;570 
543268;8984;9467;0;0;571;571 
542055;8982;9467;0;0;571;571 
544594;8983;9467;0;0;577;577 
545772;8982;9467;0;0;567;567 
544802;8983;9467;0;0;579;579 
542651;8982;9467;0;0;567;567 
545608;8983;9467;0;0;570;570 
553153;8982;9467;0;0;565;565 
541587;8982;9467;0;0;569;569 
546038;8985;9467;0;0;583;583 
542128;8982;9467;0;0;571;571 
545369;8986;9468;0;0;582;582 
549646;8982;9467;0;0;574;574 
546469;8982;9467;0;0;560;560 
542529;8982;9467;0;0;569;569 
542222;8982;9467;0;0;565;565 
542161;8982;9467;0;0;567;567 
545644;8982;9467;0;0;563;563 
546372;8982;9467;0;0;563;563 
544445;8982;9467;0;0;566;566 
547954;8982;9467;0;0;572;572 
545258;8982;9467;0;0;570;570 
542779;8982;9467;0;0;566;566 
546133;8982;9467;0;0;570;570 
545189;8983;9467;0;0;577;577 
545227;8982;9467;0;0;567;567 
542892;8982;9467;0;0;561;561 
542825;8982;9467;0;0;563;563 
562293;8982;9467;0;0;570;570 
542662;8982;9467;0;0;561;561 
543046;8985;9468;0;0;571;571 
541130;8982;9467;0;0;566;566 
548369;8982;9467;0;0;568;568 
542637;8984;9467;0;0;565;565 
545591;8982;9467;0;0;569;569 
545958;8984;9467;0;0;571;571 
546349;8982;9467;0;0;574;574 
545821;8985;9467;0;0;580;580 
543445;8982;9467;0;0;565;565 
546330;8985;9467;0;0;563;563 
559595;8982;9467;0;0;571;571 
544816;8982;9467;0;0;566;566 
541650;8982;9467;0;0;569;569 
545296;8982;9467;0;0;578;578 
543335;8982;9467;0;0;560;560 
543331;8982;9467;0;0;563;563 
543910;8982;9467;0;0;571;571 
543861;8984;9468;0;0;563;563 
543831;8982;9467;0;0;566;566 
542743;8982;9467;0;0;570;570 
542950;8984;9467;0;0;569;569 
544182;8982;9467;0;0;570;570 
542202;8983;9467;0;0;570;570 
551639;8982;9467;0;0;571;571 
544373;8984;9467;0;0;574;574 
545359;8982;9467;0;0;564;564 
545840;8985;9467;0;0;582;582 
546089;8984;9467;0;0;570;570 
545169;8982;9467;0;0;571;571 
547476;8984;9467;0;0;574;574 
541703;8982;9467;0;0;561;561 
565506;8982;9467;0;0;562;562 
544648;8982;9467;0;0;573;573 
542570;8982;9467;0;0;574;574 
542476;8982;9467;0;0;570;570 
551598;8984;9467;0;0;568;568 
543076;8982;9467;0;0;574;574 
544216;8982;9467;0;0;569;569 
541721;8982;9467;0;0;570;570 
543316;8982;9467;0;0;575;575 
542243;8982;9467;0;0;567;567 
546572;8982;9467;0;0;569;569 
543482;8982;9467;0;0;567;567 
551790;8982;9467;0;0;572;572 
545372;8984;9467;0;0;567;567 
541950;8982;9467;0;0;573;573 
543982;8984;9467;0;0;569;569 
543977;8982;9467;0;0;574;574 
549673;8984;9467;0;0;566;566 
543808;8982;9467;0;0;559;559 
548642;8982;9467;0;0;572;572 
543915;8982;9467;0;0;570;570 
541712;8982;9467;0;0;573;573 
545400;8982;9467;0;0;561;561 
544655;8982;9467;0;0;569;569 
546492;8982;9467;0;0;567;567 
549898;8985;9467;0;0;573;573 
545420;8982;9467;0;0;573;573 
542434;8982;9467;0;0;563;563 
541320;8982;9467;0;0;563;563 
