CYCLES;0x00;0x01;0x02;0x03;0x04;0x05
540386;0;111;0;68;140398;0 
541288;0;108;0;66;140397;0 
541380;0;109;0;50;140398;0 
541760;0;107;0;55;140398;0 
540997;0;109;0;61;140395;0 
541814;0;96;0;45;140393;0 
546088;0;93;0;57;140398;0 
542367;0;99;0;45;140397;0 
544197;0;116;0;69;140399;0 
546395;0;68;0;46;140398;0 
544873;0;97;0;51;140397;0 
542730;0;109;0;64;140399;0 
546362;0;93;0;43;140398;0 
551207;0;94;0;45;140398;0 
542710;0;67;0;51;140397;0 
542689;0;92;0;48;140396;0 
542091;0;77;0;42;140393;0 
544896;0;100;0;50;140396;0 
543627;0;76;0;55;140397;0 
545873;0;92;0;49;140398;0 
575760;0;84;0;51;140394;0 
541369;0;76;0;43;140397;0 
544747;0;92;0;55;140399;0 
558501;0;93;0;45;140399;0 
548400;0;106;0;67;140398;0 
541930;0;68;0;44;140395;0 
541565;0;90;0;61;140394;0 
540548;0;70;0;47;140396;0 
543323;0;95;0;47;140400;0 
542313;0;73;0;48;140398;0 
546840;0;76;1;59;140398;0 
541581;0;111;0;54;140398;0 
543223;0;85;0;46;140399;0 
546222;0;87;0;52;140398;0 
553213;0;94;0;48;140400;0 
545798;0;75;0;53;140397;0 
546458;0;81;0;48;140396;0 
544692;0;69;0;51;140396;0 
544933;0;97;0;46;140393;0 
542479;0;96;0;54;140397;0 
543806;0;100;0;45;140399;0 
546299;0;88;0;47;140397;0 
542165;0;70;0;42;140397;0 
541633;0;90;0;58;140396;0 
541836;0;71;0;49;140393;0 
544222;0;90;0;41;140397;0 
544710;0;104;0;56;140397;0 
544598;0;90;0;46;140399;0 
561177;0;79;0;50;140395;0 
546481;0;95;0;46;140396;0 
542594;0;91;0;66;140401;0 
544428;0;78;0;48;140393;0 
550017;0;80;0;48;140394;0 
545306;0;91;0;46;140396;0 
545505;0;78;0;41;140398;0 
545759;0;70;0;45;140399;0 
544850;0;91;0;57;140398;0 
545723;0;96;0;45;140398;0 
543665;0;77;0;58;140395;0 
552176;0;94;0;57;140395;0 
543591;0;68;0;44;140397;0 
545191;0;97;0;52;140397;0 
542837;0;91;0;51;140398;0 
541701;0;97;0;57;140398;0 
543658;0;69;0;42;140398;0 
546619;0;94;0;50;140399;0 
552492;0;77;0;54;140393;0 
543314;0;68;0;40;140397;0 
541946;0;76;0;56;140395;0 
541785;0;95;0;42;140399;0 
547461;0;105;0;57;140399;0 
543065;0;93;0;46;140400;0 
543636;0;101;0;55;140398;0 
542722;0;69;0;47;140396;0 
545456;0;80;0;43;140396;0 
546393;0;103;0;57;140400;0 
545278;0;74;0;44;140397;0 
548775;0;88;0;49;140399;0 
541849;0;69;0;41;140397;0 
541856;0;99;0;47;140398;0 
542034;0;93;0;48;140396;0 
546214;0;91;0;54;140394;0 
542437;0;94;0;54;140398;0 
544560;0;94;0;48;140397;0 
544423;0;94;0;49;140398;0 
544258;0;90;0;53;140396;0 
545380;0;71;0;46;140399;0 
544519;0;104;0;60;140397;0 
555277;0;73;0;40;140398;0 
542922;0;90;0;45;140394;0 
543020;0;94;0;72;140395;0 
545145;0;93;0;52;140397;0 
547311;0;106;0;65;140399;0 
543415;0;98;0;56;140397;0 
542389;0;104;0;52;140395;0 
553642;0;103;0;50;140399;0 
545008;0;99;0;47;140399;0 
542055;0;70;0;50;140395;0 
541746;0;88;0;51;140398;0 
551951;0;94;0;45;140397;0 
543014;0;104;0;51;140396;0 
548870;0;77;0;48;140398;0 
544295;0;103;0;55;140400;0 
542184;0;102;0;70;140394;0 
543205;0;93;0;48;140398;0 
543042;0;113;0;80;140398;0 
545052;0;96;0;49;140398;0 
543310;0;85;1;64;140397;0 
542954;0;99;0;62;140397;0 
541810;0;101;0;61;140396;0 
542939;0;94;0;53;140396;0 
545208;0;96;0;42;140398;0 
541530;0;81;0;45;140395;0 
567972;0;98;0;57;140395;0 
545846;0;96;0;61;140398;0 
541655;0;92;0;54;140398;0 
543594;0;99;0;48;140399;0 
557316;0;91;0;49;140394;0 
543356;0;112;0;61;140399;0 
541586;0;68;0;42;140397;0 
544240;0;99;0;66;140398;0 
541180;0;97;0;40;140397;0 
543142;0;104;0;71;140401;0 
545339;0;99;0;50;140399;0 
560026;0;90;0;52;140395;0 
546563;0;98;0;54;140398;0 
541583;0;96;0;49;140398;0 
543043;0;96;0;60;140398;0 
550585;0;90;0;53;140397;0 
543723;0;104;0;63;140395;0 
542666;0;95;0;56;140399;0 
546187;0;83;0;51;140395;0 
542614;0;96;0;56;140398;0 
542175;0;97;0;46;140397;0 
542838;0;93;0;48;140396;0 
552426;0;104;0;60;140397;0 
541217;0;94;0;51;140398;0 
542713;0;96;0;67;140399;0 
544132;0;74;0;56;140398;0 
544167;0;71;0;48;140396;0 
546659;0;97;0;53;140398;0 
546406;0;94;0;44;140397;0 
575869;0;96;0;47;140395;0 
542160;0;95;0;56;140398;1 
542794;0;104;0;50;140396;0 
545215;0;79;0;46;140394;0 
548416;0;100;0;71;140397;0 
545950;0;97;0;48;140395;0 
542409;0;95;0;51;140398;0 
555763;0;93;0;42;140397;0 
542899;0;100;0;53;140398;0 
544431;0;84;0;63;140397;0 
545154;0;79;0;45;140396;0 
554596;0;76;0;41;140396;0 
545527;0;79;0;48;140397;0 
545533;0;97;0;50;140399;0 
542387;0;99;0;51;140398;0 
559166;0;72;0;39;140394;0 
544104;0;67;0;47;140398;0 
543088;0;93;0;43;140398;0 
542157;0;96;0;43;140399;0 
549410;0;97;0;48;140394;0 
543635;0;97;0;63;140399;0 
545231;0;93;0;47;140396;0 
546417;0;98;0;46;140397;0 
543452;0;76;0;41;140398;0 
547561;0;102;0;76;140395;0 
541992;0;98;0;45;140399;0 
553454;0;93;0;49;140395;0 
541748;0;109;0;60;140396;0 
541963;0;94;0;50;140398;0 
541895;0;104;0;63;140397;0 
544432;0;94;0;43;140399;0 
542531;0;86;0;49;140396;0 
543359;0;96;0;43;140396;0 
543807;0;89;0;44;140397;0 
545121;0;74;0;46;140399;0 
545110;0;93;0;51;140396;0 
542555;0;79;0;60;140398;0 
552070;0;106;0;67;140394;0 
543656;0;79;0;44;140396;0 
544762;0;94;0;59;140399;0 
543416;0;75;0;43;140395;0 
540628;0;67;0;46;140393;0 
548773;0;85;0;48;140398;0 
545240;0;95;0;48;140399;0 
558800;0;74;0;47;140398;0 
545507;0;96;0;50;140399;0 
544924;0;67;0;46;140397;0 
542635;0;78;0;43;140397;0 
544570;0;94;0;41;140395;0 
557682;0;90;0;51;140397;0 
545233;0;73;0;48;140398;0 
548853;0;97;0;59;140399;0 
544818;0;97;0;55;140395;0 
545029;0;91;0;46;140398;0 
549187;0;107;0;63;140398;0 
542415;0;77;0;53;140398;0 
546486;0;95;0;51;140398;0 
542866;0;71;0;40;140398;0 
543422;0;108;0;69;140399;0 
545295;0;78;0;44;140396;0 
542995;0;95;0;48;140398;0 
548903;0;105;1;56;140397;0 
544849;0;93;0;52;140397;0 
556356;0;85;0;61;140396;0 
542627;0;93;0;52;140397;0 
544289;0;94;0;48;140395;1 
541594;0;77;0;56;140395;0 
554499;0;91;0;50;140394;0 
545056;0;97;0;55;140396;0 
544704;0;77;0;46;140396;0 
547129;0;100;0;60;140395;0 
543148;0;97;0;62;140400;0 
544735;0;97;0;50;140398;0 
543970;0;93;0;55;140398;0 
559474;0;99;0;45;140396;0 
543111;0;92;0;48;140398;0 
541804;0;80;0;57;140397;0 
542008;0;92;0;46;140398;0 
548011;0;101;0;48;140393;0 
548322;0;72;0;46;140394;0 
545291;0;88;0;49;140396;0 
543816;0;97;0;44;140398;0 
542347;0;92;0;46;140394;0 
543294;0;78;0;46;140396;0 
543468;0;93;0;50;140395;0 
555121;0;75;0;41;140396;0 
542200;0;98;0;49;140397;0 
541514;0;93;0;49;140398;0 
543748;0;83;0;45;140392;0 
545983;0;90;0;64;140398;0 
543467;0;80;0;51;140398;0 
543243;0;101;0;55;140396;0 
574475;0;108;0;81;140399;0 
545744;0;103;0;63;140395;0 
541764;0;103;0;46;140399;0 
542897;0;89;0;69;140395;0 
551021;0;98;0;53;140397;0 
545036;0;88;0;54;140394;0 
544948;0;109;0;53;140401;0 
543373;0;92;0;47;140399;0 
541240;0;78;0;50;140397;0 
546273;0;79;0;53;140399;0 
545247;0;77;0;50;140397;0 
554506;0;87;0;45;140397;0 
543074;0;96;0;48;140394;0 
543930;0;87;0;46;140400;0 
544557;0;97;0;47;140399;0 
542063;0;68;0;42;140397;0 
543791;0;78;0;44;140399;0 
546155;0;95;0;47;140398;0 
553791;0;78;0;46;140398;0 
544163;0;86;0;55;140398;0 
542736;0;90;0;52;140399;0 
546557;0;101;0;69;140396;0 
552058;0;98;0;55;140398;0 
543707;0;99;0;53;140396;0 
545426;0;92;0;59;140397;0 
544117;0;68;0;43;140397;0 
545617;0;73;0;50;140396;0 
542343;0;97;0;47;140397;0 
544897;0;76;0;46;140398;0 
547027;0;99;0;68;140396;0 
545660;0;95;0;45;140400;0 
545003;0;80;0;42;140398;0 
544323;0;91;0;41;140395;0 
542882;0;70;0;51;140394;0 
543683;0;91;0;50;140395;0 
544858;0;75;0;49;140397;0 
567027;0;95;0;50;140394;0 
545398;0;98;0;48;140399;0 
542365;0;91;0;52;140396;0 
544435;0;68;0;47;140399;0 
558827;0;93;0;48;140398;0 
543717;0;81;0;81;140399;0 
544918;0;90;0;42;140398;0 
543413;0;97;0;80;140399;0 
540944;0;94;0;47;140399;0 
543243;0;103;0;70;140399;0 
542389;0;97;0;41;140397;0 
555033;0;105;0;57;140395;0 
544441;0;99;0;47;140396;0 
542488;0;72;0;44;140392;0 
541685;0;91;0;42;140397;0 
543132;0;74;0;41;140398;0 
548777;0;100;0;67;140397;0 
542613;0;92;0;48;140398;0 
544511;0;108;0;71;140398;0 
542596;0;79;0;49;140394;0 
545820;0;89;0;51;140399;0 
545555;0;83;0;48;140396;0 
548708;0;90;0;63;140397;0 
544336;0;100;0;50;140399;0 
544754;0;92;0;62;140396;0 
541583;0;73;0;57;140392;0 
542307;0;88;0;52;140397;0 
544424;0;96;0;58;140399;0 
545538;0;100;0;46;140397;0 
569217;0;86;0;59;140394;0 
545740;0;96;0;43;140395;0 
543189;0;107;0;58;140398;0 
541832;0;90;0;57;140400;0 
546023;0;71;0;51;140398;0 
543751;0;96;0;58;140395;0 
541841;0;98;0;39;140398;0 
559963;0;64;0;45;140397;0 
545765;0;69;0;54;140398;0 
546782;0;106;0;43;140398;0 
544679;0;74;0;51;140397;1 
553809;0;76;0;59;140395;0 
541853;0;100;0;48;140396;0 
544366;0;71;0;54;140394;0 
544778;0;74;0;47;140398;0 
545155;0;73;0;65;140396;0 
543412;0;93;0;44;140398;0 
542883;0;78;0;43;140398;0 
558549;0;97;0;53;140395;0 
543968;0;92;0;43;140391;0 
546405;0;108;0;52;140399;0 
541845;0;95;0;50;140395;0 
552667;0;105;0;74;140400;0 
543290;0;61;0;43;140398;0 
546475;0;102;0;48;140399;0 
542655;0;74;0;40;140399;0 
545228;0;104;0;57;140400;0 
541847;0;108;0;59;140395;0 
543181;0;95;0;53;140397;0 
548702;0;64;0;49;140395;0 
541666;0;96;0;54;140396;0 
545185;0;99;0;59;140397;0 
541614;0;89;0;50;140392;0 
544600;0;94;0;43;140398;0 
546189;0;84;0;57;140398;0 
542304;0;68;0;48;140398;0 
548941;0;88;0;70;140397;0 
544330;0;69;0;53;140398;0 
544638;0;98;0;55;140397;0 
543199;0;96;0;47;140393;0 
546007;0;66;0;57;140391;0 
547748;0;97;0;65;140399;0 
545025;0;77;0;43;140395;0 
563361;0;109;0;84;140396;0 
542850;0;85;0;47;140397;0 
541660;0;80;0;47;140398;0 
543904;0;110;0;51;140398;0 
549525;0;112;0;61;140399;0 
542155;0;98;0;48;140398;0 
546995;0;101;0;58;140396;0 
543844;0;91;0;46;140397;0 
542519;0;99;0;45;140398;0 
543150;0;88;0;48;140397;0 
545273;0;109;0;54;140396;0 
554626;0;81;0;80;140399;0 
542762;0;89;0;42;140398;0 
546285;0;108;0;75;140400;0 
544504;0;93;0;50;140396;0 
540855;0;84;0;52;140397;0 
