CYCLES;0x13;0x14;0x15;0x16;0x17;0x18
614;136;230;2;11;3;1 
667;136;231;6;19;3;0 
628;136;231;2;12;1;0 
677;136;234;8;22;1;0 
639;136;238;3;11;1;0 
3904;136;238;6;17;2;3 
906;136;238;2;7;1;2 
625;136;239;4;10;1;0 
641;136;223;2;11;1;0 
778;136;227;5;18;1;0 
1811;136;227;8;24;3;1 
925;136;231;3;14;4;1 
711;136;232;4;16;3;2 
1905;136;232;5;17;2;0 
674;136;237;4;13;1;0 
651;136;230;3;12;2;0 
876;136;239;7;18;2;1 
774;136;239;3;11;1;0 
658;136;239;6;16;1;0 
658;136;231;5;18;2;0 
2221;136;220;3;14;1;0 
2150;136;237;3;10;1;0 
1620;136;230;3;12;2;0 
1849;136;231;4;16;4;1 
690;136;213;9;26;2;0 
666;136;243;4;16;2;0 
639;136;232;2;11;3;0 
666;136;238;6;15;1;2 
657;136;238;3;11;1;0 
2246;136;234;5;16;1;2 
684;136;232;4;16;1;0 
716;136;236;7;24;3;1 
746;136;232;2;10;2;1 
720;136;238;5;12;1;1 
975;136;232;4;15;2;2 
645;136;238;6;14;1;1 
1838;136;232;7;19;3;1 
624;136;238;2;8;1;0 
675;136;238;6;16;1;0 
2914;136;213;3;14;1;0 
680;136;222;7;21;2;0 
638;136;231;2;12;3;0 
644;136;231;3;13;3;0 
647;136;239;4;11;1;1 
1597;136;231;2;10;3;0 
915;136;231;4;15;4;1 
648;136;231;3;14;2;0 
644;136;231;3;14;3;0 
735;136;233;11;28;1;0 
1864;136;231;5;17;2;1 
654;136;238;2;9;1;0 
1908;136;239;4;11;1;1 
1617;136;237;3;14;3;0 
838;136;238;4;14;3;0 
814;136;239;5;14;2;2 
745;136;231;6;22;3;2 
1291;136;235;6;17;1;3 
739;136;238;4;11;2;2 
1692;136;231;6;20;3;0 
686;136;232;6;22;3;0 
620;136;238;3;7;1;0 
1630;136;231;2;12;1;0 
630;136;238;4;13;2;1 
682;136;232;3;14;1;0 
674;136;231;2;12;3;1 
1194;136;212;3;12;1;0 
742;136;232;2;12;3;1 
774;136;238;5;14;1;0 
691;136;238;7;18;1;2 
652;136;231;3;13;3;2 
654;136;237;6;15;1;0 
1486;136;231;2;12;2;2 
768;136;232;2;12;2;0 
647;136;238;4;12;1;0 
649;136;238;4;13;1;0 
2766;136;233;5;17;3;0 
624;136;231;3;12;1;0 
973;136;238;3;11;3;1 
895;136;230;3;14;3;1 
1866;136;239;3;11;1;2 
652;136;232;4;16;3;0 
648;136;231;2;12;2;0 
725;136;231;2;12;3;1 
2347;136;239;3;11;1;0 
857;136;232;8;25;4;2 
681;136;237;6;18;3;0 
689;136;240;5;14;1;1 
625;136;238;3;9;1;0 
698;136;238;4;16;3;0 
747;136;227;3;15;3;1 
672;136;238;6;17;1;0 
730;136;227;7;24;3;1 
610;136;238;3;12;3;1 
655;136;232;4;15;2;2 
1922;136;222;3;13;1;0 
2464;136;238;6;17;2;0 
620;136;232;2;12;1;0 
720;136;238;4;12;1;0 
667;136;239;3;10;1;0 
751;136;232;8;25;1;1 
703;136;238;6;16;1;1 
616;136;231;2;11;2;1 
680;136;226;2;7;1;0 
644;136;238;2;9;1;1 
1008;136;240;6;17;2;1 
1674;136;232;7;20;3;1 
736;136;213;4;16;3;0 
669;136;237;6;19;3;0 
2373;136;238;3;8;1;1 
654;136;228;3;15;3;1 
775;136;230;7;21;1;0 
649;136;238;4;12;1;0 
634;136;239;4;12;1;0 
634;136;238;2;7;1;0 
