CYCLES;0x06;0x07;0x08;0x09;0x0A;0x0B
819515;288131;77858;631257;0;5;0 
815353;288129;77858;631264;0;2;0 
815442;288129;77858;631254;0;2;0 
817098;288129;77859;631258;0;4;0 
815633;288129;77858;631256;0;2;0 
816031;288129;77858;631258;0;2;0 
817205;288129;77858;631255;0;2;0 
817836;288130;77858;631261;0;5;0 
818320;288129;77858;631254;0;2;0 
814648;288129;77858;631256;0;2;0 
814870;288129;77858;631254;0;2;0 
816692;288131;77858;631262;0;4;0 
814335;288129;77858;631259;0;2;0 
816640;288129;77858;631261;0;2;0 
814449;288129;77859;631266;0;5;0 
814294;288129;77858;631257;0;2;0 
817534;288129;77858;631258;0;2;0 
818277;288130;77858;631259;0;3;0 
816227;288130;77858;631254;0;3;0 
814751;288129;77858;631253;0;2;0 
814694;288129;77858;631254;0;2;0 
814901;288130;77858;631262;0;5;0 
815878;288129;77858;631255;0;2;0 
817258;288129;77858;631255;0;2;0 
816555;288129;77859;631263;0;5;0 
817025;288129;77858;631260;0;3;0 
816928;288129;77858;631253;0;2;0 
816791;288129;77858;631255;0;2;0 
815414;288130;77858;631258;0;5;0 
815475;288129;77858;631256;0;2;0 
814202;288129;77858;631256;0;2;0 
815500;288129;77858;631253;0;4;0 
815806;288129;77858;631253;0;2;0 
816912;288129;77858;631257;0;2;0 
814018;288129;77858;631255;0;2;0 
819924;288130;77858;631260;0;5;0 
815337;288129;77858;631255;0;2;0 
816099;288129;77858;631262;0;3;0 
816042;288129;77858;631260;0;4;0 
815852;288129;77858;631257;0;3;0 
815332;288129;77858;631255;0;2;0 
816583;288129;77858;631258;0;2;0 
815805;288130;77859;631261;0;5;0 
814651;288129;77858;631252;0;2;0 
817779;288129;77858;631254;0;2;0 
814922;288129;77858;631256;0;4;0 
818192;288129;77858;631253;0;2;0 
816491;288129;77858;631258;0;2;0 
814722;288131;77858;631260;0;4;0 
815736;288130;77858;631262;0;5;0 
814513;288129;77858;631258;0;2;0 
814654;288129;77858;631256;0;2;0 
815391;288131;77858;631258;0;4;0 
815580;288129;77858;631256;0;2;0 
817403;288129;77858;631256;0;2;0 
815377;288129;77858;631261;0;3;0 
816333;288129;77860;631266;0;5;0 
816038;288129;77858;631256;0;2;0 
814668;288129;77858;631256;0;2;0 
815174;288129;77859;631257;0;5;0 
816004;288129;77858;631253;0;2;0 
814084;288129;77858;631256;0;2;0 
815871;288130;77858;631260;0;4;0 
816233;288131;77858;631262;0;5;0 
814518;288129;77858;631256;0;2;0 
814784;288129;77858;631256;0;2;0 
815406;288129;77858;631260;0;4;0 
817531;288129;77858;631255;0;2;0 
815284;288129;77858;631255;0;2;0 
816053;288130;77858;631256;0;3;0 
816909;288129;77858;631256;0;3;0 
816812;288129;77858;631259;0;2;0 
815821;288129;77858;631265;0;4;0 
816225;288130;77858;631259;0;4;0 
814762;288129;77858;631258;0;2;0 
815285;288129;77858;631255;0;2;0 
815382;288130;77858;631258;0;4;0 
816027;288130;77858;631266;0;3;0 
814755;288129;77858;631254;0;2;0 
815907;288129;77858;631255;0;3;0 
818388;288129;77858;631257;0;4;0 
815674;288129;77858;631259;0;2;0 
815379;288129;77858;631257;0;2;0 
816465;288131;77858;631261;0;5;0 
815204;288129;77858;631254;0;2;0 
815155;288129;77858;631253;0;2;0 
815413;288129;77859;631263;0;4;0 
817228;288130;77858;631262;0;4;0 
814941;288129;77858;631255;0;2;0 
815143;288129;77858;631255;0;2;0 
815945;288129;77859;631258;0;4;0 
814371;288129;77858;631255;0;2;0 
815172;288129;77858;631258;0;2;0 
817607;288129;77858;631258;0;4;0 
817192;288129;77858;631255;0;3;0 
815152;288129;77858;631256;0;2;0 
815708;288130;77858;631262;0;4;0 
815586;288129;77858;631254;0;4;0 
815015;288129;77858;631254;0;2;0 
815409;288129;77858;631259;0;2;0 
817855;288129;77859;631260;0;4;0 
814898;288129;77858;631257;0;2;0 
814164;288129;77858;631253;0;2;0 
816613;288129;77858;631260;0;3;0 
815822;288129;77859;631261;0;4;0 
815836;288129;77858;631256;0;2;0 
817557;288129;77858;631253;0;2;0 
819172;288130;77859;631261;0;5;0 
815761;288129;77858;631257;0;2;0 
816118;288129;77858;631253;0;2;0 
815047;288130;77859;631264;0;4;0 
820393;288129;77858;631258;0;3;0 
814402;288129;77858;631257;0;2;0 
815711;288129;77858;631254;0;2;0 
814536;288131;77858;631260;0;4;0 
814897;288129;77858;631256;0;2;0 
814438;288129;77858;631256;0;2;0 
815115;288129;77858;631261;0;4;0 
816141;288129;77858;631256;0;2;0 
815042;288129;77858;631260;0;2;0 
815132;288130;77858;631261;0;5;0 
817868;288129;77858;631258;0;4;0 
814981;288129;77858;631254;0;2;0 
814294;288129;77858;631255;0;2;0 
818487;288130;77858;631258;0;4;0 
815570;288129;77858;631254;0;2;0 
815790;288129;77858;631258;0;2;0 
814824;288130;77859;631262;0;4;0 
815971;288129;77858;631260;0;4;0 
815215;288129;77858;631251;0;2;0 
815069;288129;77858;631252;0;2;0 
816500;288130;77858;631261;0;5;0 
814834;288129;77858;631255;0;2;0 
817395;288129;77858;631253;0;2;0 
816582;288129;77858;631256;0;4;0 
816110;288129;77858;631259;0;3;0 
814890;288129;77858;631259;0;2;0 
815476;288129;77858;631258;0;2;0 
814909;288131;77858;631261;0;4;0 
814778;288129;77858;631256;0;2;0 
814405;288129;77858;631257;0;2;0 
815721;288130;77858;631264;0;4;0 
815266;288129;77858;631261;0;3;0 
816266;288129;77858;631259;0;2;0 
815293;288130;77858;631256;0;3;0 
815738;288130;77859;631259;0;4;0 
815187;288129;77858;631256;0;2;0 
814752;288129;77858;631253;0;2;0 
814644;288130;77858;631257;0;4;0 
814276;288129;77858;631257;0;2;0 
814054;288129;77858;631258;0;2;0 
814816;288129;77858;631254;0;2;0 
816686;288129;77859;631260;0;4;0 
817046;288129;77858;631254;0;2;0 
816195;288129;77858;631257;0;2;0 
816331;288131;77859;631263;0;5;0 
818573;288130;77858;631255;0;3;0 
816003;288129;77858;631256;0;2;0 
814650;288129;77858;631256;0;2;0 
817434;288129;77858;631262;0;4;0 
818116;288129;77858;631263;0;2;0 
815147;288129;77858;631255;0;2;0 
815062;288129;77859;631263;0;4;0 
816474;288129;77858;631256;0;2;0 
816641;288129;77858;631255;0;2;0 
817052;288129;77858;631256;0;2;0 
817865;288130;77858;631260;0;3;0 
817903;288129;77858;631256;0;2;0 
815780;288130;77858;631254;0;3;0 
816855;288130;77858;631260;0;4;0 
817362;288129;77858;631256;0;2;0 
815607;288129;77858;631255;0;2;0 
815387;288130;77858;631263;0;3;0 
817894;288130;77858;631256;0;3;0 
815856;288129;77858;631254;0;2;0 
814818;288130;77858;631264;0;3;0 
815681;288130;77858;631256;0;4;0 
814365;288129;77858;631255;0;2;0 
815351;288129;77858;631257;0;2;0 
817589;288130;77858;631261;0;5;0 
816386;288129;77858;631256;0;2;0 
817994;288129;77858;631253;0;2;0 
815658;288129;77858;631257;0;3;0 
817552;288130;77858;631261;0;4;0 
814569;288129;77858;631255;0;2;0 
816293;288129;77858;631254;0;2;0 
818193;288130;77858;631257;0;4;0 
814982;288129;77858;631256;0;2;0 
815033;288129;77858;631254;0;2;0 
815242;288130;77858;631266;0;4;0 
815175;288129;77858;631256;0;3;0 
815908;288129;77858;631262;0;4;0 
815809;288130;77858;631258;0;5;0 
814509;288129;77858;631260;0;3;0 
815675;288129;77858;631256;0;2;0 
816145;288129;77858;631254;0;2;0 
814810;288129;77858;631262;0;4;0 
815466;288129;77858;631257;0;2;0 
815633;288129;77858;631258;0;2;0 
815692;288130;77858;631262;0;4;0 
815989;288129;77859;631259;0;4;0 
815417;288129;77858;631256;0;2;0 
817582;288129;77858;631252;0;2;0 
815847;288129;77858;631258;0;4;0 
815931;288129;77858;631255;0;2;0 
814535;288129;77858;631254;0;2;0 
816449;288130;77858;631261;0;5;0 
815171;288129;77858;631254;0;2;0 
814641;288129;77858;631256;0;2;0 
815018;288129;77858;631257;0;2;0 
815552;288129;77858;631260;0;4;0 
814726;288129;77858;631255;0;2;0 
815131;288129;77858;631258;0;2;0 
814869;288129;77858;631258;0;4;0 
815994;288129;77858;631255;0;2;0 
814966;288129;77858;631258;0;2;0 
814948;288129;77858;631263;0;4;0 
815920;288130;77858;631257;0;4;0 
814517;288129;77858;631258;0;2;0 
814135;288129;77858;631257;0;2;0 
815429;288130;77859;631263;0;5;0 
816706;288129;77858;631255;0;2;0 
816104;288129;77858;631257;0;2;0 
815476;288129;77859;631259;0;3;0 
814969;288130;77859;631257;0;4;0 
815198;288129;77858;631256;0;2;0 
817266;288129;77858;631255;0;2;0 
818751;288130;77858;631260;0;6;0 
816390;288129;77858;631256;0;2;0 
815661;288129;77858;631255;0;2;0 
815526;288130;77858;631258;0;4;0 
819269;288130;77859;631261;0;4;0 
815457;288130;77858;631256;0;4;0 
815456;288129;77858;631256;0;2;0 
816405;288129;77858;631259;0;2;0 
817741;288129;77858;631260;0;4;0 
814339;288129;77858;631254;0;2;0 
815346;288129;77858;631256;0;2;0 
814665;288129;77858;631256;0;2;0 
815853;288130;77858;631257;0;4;0 
814454;288129;77858;631253;0;2;0 
816220;288129;77858;631257;0;2;0 
815915;288129;77858;631258;0;4;0 
816514;288129;77858;631261;0;2;0 
815855;288129;77858;631254;0;2;0 
818165;288129;77859;631269;0;5;0 
820357;288129;77858;631255;0;3;0 
815648;288129;77858;631257;0;2;0 
815111;288129;77858;631260;0;2;0 
816802;288129;77858;631258;0;4;0 
815569;288129;77858;631256;0;2;0 
815362;288129;77858;631256;0;2;0 
815118;288130;77858;631263;0;4;0 
821064;288129;77859;631258;0;3;0 
818023;288129;77858;631257;0;2;0 
815696;288129;77858;631259;0;4;0 
814115;288129;77858;631256;0;2;0 
815046;288129;77858;631253;0;2;0 
819428;288131;77858;631261;0;5;0 
816031;288130;77858;631259;0;4;0 
814956;288129;77858;631254;0;2;0 
815639;288129;77858;631257;0;2;0 
816478;288130;77858;631262;0;4;0 
817139;288129;77858;631252;0;2;0 
814801;288129;77858;631258;0;2;0 
816034;288130;77858;631259;0;4;0 
814949;288131;77858;631261;0;4;0 
815255;288129;77858;631253;0;2;0 
816697;288129;77858;631255;0;2;0 
816619;288130;77858;631259;0;4;0 
814846;288129;77858;631257;0;2;0 
815933;288129;77858;631254;0;2;0 
815672;288129;77858;631268;0;4;0 
815137;288129;77858;631258;0;2;0 
815670;288129;77858;631257;0;2;0 
815431;288129;77858;631260;0;3;0 
817852;288129;77858;631264;0;3;0 
814730;288129;77858;631256;0;2;0 
817533;288129;77858;631254;0;2;0 
816834;288130;77858;631261;0;4;0 
815425;288129;77858;631253;0;2;0 
814401;288129;77858;631255;0;2;0 
815350;288132;77858;631262;0;5;0 
818784;288131;77858;631264;0;4;0 
816914;288129;77858;631254;0;2;0 
816448;288129;77858;631256;0;2;0 
816236;288129;77858;631257;0;4;0 
815739;288129;77858;631256;0;2;0 
816371;288129;77858;631256;0;2;0 
818586;288130;77858;631255;0;4;0 
817107;288130;77858;631257;0;3;0 
814850;288129;77858;631257;0;2;0 
815082;288129;77858;631256;0;2;0 
816714;288130;77858;631261;0;5;0 
815512;288129;77858;631259;0;2;0 
817702;288129;77858;631253;0;2;0 
815633;288129;77859;631261;0;4;0 
815592;288129;77858;631253;0;3;0 
815096;288129;77858;631256;0;2;0 
815594;288129;77858;631256;0;2;0 
815638;288130;77858;631265;0;4;0 
816232;288129;77858;631256;0;2;0 
816936;288129;77858;631256;0;2;0 
816105;288129;77858;631258;0;4;0 
815389;288129;77858;631256;0;2;0 
816391;288129;77858;631256;0;2;0 
817131;288129;77858;631258;0;4;0 
815415;288129;77858;631256;0;4;0 
814482;288129;77858;631254;0;2;0 
815889;288129;77858;631259;0;2;0 
817933;288129;77859;631265;0;4;0 
814149;288129;77858;631253;0;2;0 
814764;288129;77858;631255;0;2;0 
815532;288129;77859;631257;0;3;0 
816113;288130;77858;631257;0;4;0 
815895;288129;77858;631256;0;2;0 
815366;288129;77858;631258;0;2;0 
816872;288129;77858;631270;0;5;0 
816125;288129;77858;631253;0;2;0 
814873;288129;77858;631254;0;2;0 
815229;288130;77858;631263;0;5;0 
815082;288129;77858;631257;0;2;0 
815547;288129;77858;631254;0;2;0 
814826;288129;77858;631256;0;2;0 
815168;288129;77858;631262;0;4;0 
814485;288129;77858;631265;0;2;0 
815834;288129;77858;631257;0;2;0 
818189;288129;77858;631258;0;5;0 
