CYCLES;0x06;0x07;0x08;0x09;0x0A;0x0B
541913;122386;17384;411192;0;4;0 
542838;122386;17383;411186;0;1;0 
545395;122387;17383;411190;0;3;0 
543673;122386;17383;411183;0;1;0 
543837;122386;17383;411188;0;1;0 
545567;122386;17383;411184;0;1;0 
545947;122386;17383;411188;0;1;0 
544021;122386;17383;411188;0;1;0 
545098;122386;17383;411186;0;1;0 
541826;122386;17383;411185;0;1;0 
552281;122386;17383;411187;0;1;0 
548082;122386;17383;411190;0;3;0 
545023;122386;17383;411187;0;1;0 
546921;122386;17383;411190;0;3;0 
555052;122386;17383;411185;0;1;0 
544844;122387;17384;411190;0;3;0 
542088;122386;17383;411184;0;1;0 
550274;122386;17383;411186;0;1;0 
543149;122386;17383;411188;0;3;0 
542577;122386;17383;411186;0;1;0 
542356;122388;17383;411191;0;3;0 
550654;122386;17383;411185;0;1;0 
543868;122386;17383;411185;0;2;0 
543765;122386;17383;411187;0;1;0 
542070;122386;17383;411187;0;1;0 
542611;122386;17383;411184;0;2;0 
544520;122386;17383;411186;0;1;0 
543271;122386;17383;411186;0;1;0 
560602;122386;17383;411187;0;1;0 
544426;122386;17383;411185;0;1;0 
542040;122386;17383;411184;0;1;0 
543689;122386;17383;411185;0;1;0 
551596;122386;17383;411185;0;1;0 
545345;122387;17383;411188;0;3;0 
543967;122386;17383;411185;0;1;0 
544728;122387;17383;411191;0;2;0 
550906;122386;17383;411187;0;1;0 
546996;122386;17383;411191;0;3;0 
542779;122386;17383;411186;0;1;0 
546041;122387;17383;411188;0;2;0 
545077;122386;17383;411189;0;3;0 
544674;122386;17383;411187;0;1;0 
545664;122386;17383;411188;0;2;0 
548405;122386;17383;411185;0;1;0 
547223;122386;17383;411186;0;2;0 
541332;122386;17383;411185;0;1;0 
542080;122386;17383;411183;0;1;0 
549653;122386;17383;411186;0;1;0 
543953;122386;17383;411185;0;1;0 
544126;122386;17383;411186;0;1;0 
543197;122386;17383;411187;0;1;0 
553142;122386;17383;411186;0;1;0 
543656;122387;17383;411189;0;2;0 
545819;122386;17383;411184;0;1;0 
545016;122386;17383;411191;0;3;0 
542865;122386;17383;411191;0;3;0 
545013;122386;17383;411188;0;1;0 
544604;122387;17383;411189;0;3;0 
554632;122386;17383;411187;0;1;0 
542913;122386;17383;411194;0;3;0 
543181;122386;17383;411191;0;1;0 
545051;122386;17383;411189;0;3;0 
552954;122386;17383;411185;0;1;0 
543194;122386;17383;411185;0;1;0 
545406;122386;17383;411188;0;3;0 
543600;122386;17383;411187;0;1;0 
545681;122386;17383;411190;0;3;0 
545318;122386;17383;411184;0;1;0 
545693;122386;17383;411186;0;1;0 
542575;122386;17383;411187;0;1;0 
546413;122386;17383;411187;0;1;0 
544826;122386;17383;411187;0;2;0 
544258;122386;17383;411184;0;1;0 
566353;122386;17384;411188;0;3;0 
544410;122386;17383;411186;0;1;0 
541791;122386;17383;411184;0;1;0 
543197;122386;17383;411186;0;2;0 
549239;122387;17383;411194;0;3;0 
542080;122386;17383;411184;0;1;0 
543078;122386;17383;411188;0;1;0 
542197;122386;17383;411185;0;1;0 
547718;122386;17383;411191;0;2;0 
546707;122386;17383;411186;0;1;0 
542597;122386;17383;411187;0;3;0 
543537;122386;17383;411184;0;1;0 
545463;122386;17383;411186;0;1;0 
543121;122386;17384;411192;0;4;0 
543889;122386;17383;411185;0;1;0 
545657;122388;17383;411192;0;4;0 
541399;122386;17383;411186;0;1;0 
544972;122386;17383;411187;0;3;0 
545947;122386;17383;411184;0;1;0 
541858;122386;17383;411185;0;1;0 
544635;122386;17383;411187;0;3;0 
544115;122386;17383;411187;0;1;0 
553668;122386;17383;411187;0;1;0 
545571;122386;17383;411187;0;1;0 
542857;122386;17383;411187;0;2;0 
542895;122386;17383;411187;0;1;0 
552309;122386;17383;411185;0;2;0 
542390;122386;17383;411185;0;1;0 
541498;122386;17383;411186;0;1;0 
545252;122387;17383;411190;0;3;0 
