CYCLES;0x18;0x19;0x1A;0x1D;0x1E;0x60
543179;22;452;0;271590;0;364 
543429;2;416;0;271714;0;408 
542611;38;508;0;271305;0;356 
545459;16;432;0;272729;0;368 
545377;26;476;0;272688;0;372 
541337;24;424;0;270668;0;328 
547999;29;504;0;273999;0;388 
545346;28;480;0;272673;0;368 
544549;28;480;0;272274;0;368 
542145;39;504;0;271072;0;348 
552732;17;470;0;276366;0;410 
543107;33;480;0;271553;0;352 
548802;38;618;0;274401;0;466 
544053;26;456;0;272026;0;352 
555065;100;921;0;277532;0;525 
544726;29;460;0;272363;0;344 
542126;26;464;0;271063;0;360 
543134;19;448;0;271567;0;372 
544518;27;468;0;272259;0;360 
545897;56;588;0;272948;0;364 
544250;21;458;0;272124;0;374 
542474;23;447;0;271237;0;355 
542992;30;496;0;271495;0;376 
551668;22;456;0;275834;0;376 
546161;18;400;0;273080;0;328 
545605;22;416;0;272802;0;328 
545837;26;478;0;272918;0;374 
545362;24;456;0;272681;0;360 
546133;47;552;0;273066;0;364 
545424;28;514;0;272712;0;402 
541792;41;532;0;270896;0;368 
545579;35;558;0;272789;0;418 
550270;9;424;0;275135;0;392 
544305;30;452;0;272152;0;332 
548082;39;547;0;274041;0;391 
543374;22;452;0;271687;0;364 
543418;27;480;0;271709;0;372 
545229;30;487;0;272614;0;367 
542816;37;524;0;271408;0;376 
541614;26;468;0;270807;0;364 
543788;24;456;0;271894;0;360 
551755;11;448;0;275878;0;404 
545815;28;416;0;272907;0;304 
546570;25;458;0;273284;0;358 
541837;18;404;0;270918;0;332 
544999;27;472;0;272499;0;364 
547348;49;576;0;273673;0;380 
545132;21;444;0;272566;0;360 
542144;21;456;0;271072;0;372 
545670;25;476;0;272835;0;376 
553155;6;411;0;276577;0;391 
545651;27;448;0;272825;0;340 
542936;37;476;0;271468;0;332 
541537;26;444;0;270768;0;340 
541894;26;468;0;270947;0;364 
543057;46;524;0;271527;0;340 
545887;30;496;0;272943;0;376 
545412;35;492;0;272705;0;352 
542657;26;484;0;271328;0;380 
549153;15;456;0;274575;0;400 
542377;18;408;0;271188;0;336 
545740;44;530;0;272870;0;378 
544897;22;452;0;272448;0;364 
543501;20;460;0;271750;0;380 
543794;12;416;0;271897;0;368 
541994;19;460;0;270997;0;384 
541940;27;456;0;270970;0;348 
542730;22;476;0;271364;0;388 
556164;109;648;0;278082;0;380 
545910;31;488;0;272954;0;364 
541932;33;480;0;270966;0;348 
544250;15;408;0;272124;0;348 
543586;37;560;0;271793;0;412 
545258;28;464;0;272629;0;352 
543545;32;530;0;271772;0;402 
541520;17;400;0;270760;0;332 
543500;37;556;0;271749;0;408 
558169;43;516;0;279084;0;392 
543676;35;512;0;271837;0;372 
541557;18;400;0;270778;0;328 
543792;22;472;0;271895;0;384 
543823;28;435;0;271910;0;323 
543001;50;532;0;271500;0;332 
544484;35;532;0;272242;0;396 
542521;26;507;0;271261;0;403 
544491;26;480;0;272246;0;376 
551345;9;431;0;275672;0;395 
544582;30;471;0;272290;0;355 
545931;27;496;0;272965;0;388 
543216;23;530;0;271607;0;438 
545265;24;452;0;272632;0;356 
542941;38;544;0;271470;0;392 
547174;56;606;0;273587;0;382 
545021;28;476;0;272510;0;364 
543287;22;456;0;271643;0;368 
550387;8;416;0;275193;0;384 
545547;36;471;0;272773;0;327 
543280;32;524;0;271640;0;396 
544035;18;432;0;272017;0;360 
543633;37;539;0;271816;0;391 
546798;38;524;0;273398;0;372 
543583;37;508;0;271791;0;360 
545081;33;504;0;272540;0;372 
544157;23;444;0;272078;0;352 
545950;45;520;0;272975;0;340 
547521;29;508;0;273760;0;392 
545366;21;471;0;272683;0;387 
542802;19;504;0;271401;0;428 
543221;23;416;0;271610;0;324 
546329;67;624;0;273164;0;356 
546268;26;504;0;273134;0;400 
545160;18;416;0;272580;0;344 
553572;9;424;0;276786;0;392 
546782;27;443;0;273391;0;367 
