CYCLES;0xC3;0xC4;0xC5;0xC6;0xC7;0xC8
2401;51;0;0;0;0;0 
672;57;0;0;0;0;0 
1615;57;0;0;0;0;0 
678;56;0;0;0;0;0 
696;56;0;0;0;0;0 
1687;57;0;0;0;0;0 
703;57;0;0;0;0;0 
637;57;0;0;0;0;0 
1956;57;0;0;0;0;0 
760;56;0;0;0;0;0 
758;56;0;0;0;0;0 
628;57;0;0;0;0;0 
613;56;0;0;0;0;0 
631;57;0;0;0;0;0 
670;57;0;0;0;0;0 
755;56;0;0;0;0;0 
745;56;0;0;0;0;0 
1708;52;0;0;0;0;0 
621;57;0;0;0;0;0 
653;57;0;0;0;0;0 
757;72;0;0;0;0;0 
875;52;0;0;0;0;0 
611;57;0;0;0;0;0 
1690;56;0;0;0;0;0 
4971;57;0;0;0;0;0 
661;56;0;0;0;0;0 
1973;52;0;0;0;0;0 
667;56;0;0;0;0;0 
722;56;0;0;0;0;0 
966;69;0;0;0;0;0 
647;57;0;0;0;0;0 
719;57;0;0;0;0;0 
3471;56;0;0;0;0;0 
736;56;0;0;0;0;0 
602;56;0;0;0;0;0 
1268;56;0;0;0;0;0 
652;68;0;0;0;0;0 
758;58;0;0;0;0;0 
651;56;0;0;0;0;0 
1552;57;0;0;0;0;0 
1577;57;0;0;0;0;0 
706;56;0;0;0;0;0 
626;57;0;0;0;0;0 
690;57;0;0;0;0;0 
632;57;0;0;0;0;0 
710;57;0;0;0;0;0 
670;57;0;0;0;0;0 
681;57;0;0;0;0;0 
820;51;0;0;0;0;0 
1319;57;0;0;0;0;0 
642;57;0;0;0;0;0 
825;52;0;0;0;0;0 
842;69;0;0;0;0;0 
629;56;0;0;0;0;0 
644;57;0;0;0;0;0 
687;56;0;0;0;0;0 
894;56;0;0;0;0;0 
711;57;0;0;0;0;0 
628;56;0;0;0;0;0 
2048;56;0;0;0;0;0 
642;57;0;0;0;0;0 
697;67;0;0;0;0;0 
1737;56;0;0;0;0;0 
646;57;0;0;0;0;0 
