CYCLES;0xC9;0xCA;0xCB;0xCC;0xD0;0xD1
765;17;1;1;4;0;0 
630;17;1;1;4;0;0 
3013;17;1;1;4;0;0 
674;17;1;1;4;0;0 
2307;17;1;1;4;0;0 
2723;17;1;1;4;0;0 
612;17;1;1;4;0;0 
1825;17;1;1;4;0;0 
974;17;1;1;4;0;0 
713;17;1;1;4;0;0 
661;17;1;1;4;0;0 
765;17;1;1;4;0;0 
644;17;1;1;4;0;0 
815;17;1;1;4;0;0 
643;17;1;1;4;0;0 
774;17;1;1;3;0;0 
683;17;1;1;4;0;0 
839;17;1;1;4;0;0 
2271;17;1;1;4;0;0 
672;17;1;1;3;0;0 
2648;17;1;1;4;0;0 
633;17;1;1;4;0;0 
661;17;1;1;5;0;0 
2622;17;1;1;4;0;0 
978;17;1;1;4;0;0 
1110;17;1;1;4;0;0 
619;17;1;1;4;0;0 
620;17;1;1;4;0;0 
648;17;1;1;4;0;0 
1906;17;1;1;4;0;0 
2737;17;1;1;3;0;0 
620;17;1;1;4;0;0 
652;17;1;1;4;0;0 
1811;17;1;1;4;0;0 
826;17;1;1;4;0;0 
681;17;1;1;4;0;0 
694;17;1;1;4;0;0 
643;17;1;1;4;0;0 
766;17;1;1;4;0;0 
949;17;1;1;4;0;0 
629;17;1;1;3;0;0 
884;17;1;1;4;0;0 
701;17;1;1;4;0;0 
1917;17;1;1;3;0;0 
618;17;1;1;4;0;0 
672;17;1;1;4;0;0 
2531;17;1;1;4;0;0 
642;17;1;1;4;0;0 
637;17;1;1;4;0;0 
625;17;1;1;4;0;0 
842;17;1;1;4;0;0 
2262;17;1;1;4;0;0 
606;17;1;1;3;0;0 
650;17;1;1;4;0;0 
1366;17;1;1;4;0;0 
683;17;1;1;4;0;0 
649;17;1;1;4;0;0 
630;17;1;1;4;0;0 
683;17;1;1;4;0;0 
642;17;1;1;4;0;0 
656;17;1;1;4;0;0 
1997;17;1;1;4;0;0 
645;17;1;1;4;0;0 
1644;17;1;1;4;0;0 
2950;17;1;1;4;0;0 
2921;17;1;1;4;0;0 
2001;17;1;1;4;0;0 
662;17;1;1;4;0;0 
716;17;1;1;4;0;0 
1289;17;1;1;4;0;0 
653;17;1;1;4;0;0 
756;17;1;1;4;0;0 
1620;17;1;1;4;0;0 
633;17;1;1;4;0;0 
1034;17;1;1;4;0;0 
620;17;1;1;4;0;0 
624;17;1;1;4;0;0 
816;17;1;1;4;0;0 
2399;17;1;1;4;0;0 
599;17;1;1;4;0;0 
685;17;1;1;5;0;0 
616;17;1;1;3;0;0 
685;17;1;1;3;0;0 
2308;17;1;1;5;0;0 
947;17;1;1;4;0;0 
712;17;1;1;4;0;0 
642;17;1;1;4;0;0 
642;17;1;1;4;0;0 
810;17;1;1;4;0;0 
666;17;1;1;4;0;0 
837;17;1;1;4;0;0 
2228;17;1;1;4;0;0 
650;17;1;1;4;0;0 
624;17;1;1;4;0;0 
636;17;1;1;4;0;0 
780;17;1;1;4;0;0 
758;17;1;1;4;0;0 
651;17;1;1;4;0;0 
797;17;1;1;4;0;0 
644;17;1;1;4;0;0 
593;17;1;1;4;0;0 
620;17;1;1;4;0;0 
656;17;1;1;4;0;0 
689;17;1;1;4;0;0 
666;17;1;1;4;0;0 
623;17;1;1;4;0;0 
2489;17;1;1;4;0;0 
679;17;1;1;4;0;0 
643;17;1;1;4;0;0 
665;17;1;1;4;0;0 
608;17;1;1;4;0;0 
638;17;1;1;5;0;0 
753;17;1;1;4;0;0 
765;17;1;1;4;0;0 
824;17;1;1;4;0;0 
746;17;1;1;4;0;0 
696;17;1;1;4;0;0 
682;17;1;1;4;0;0 
628;17;1;1;4;0;0 
639;17;1;1;5;0;0 
809;17;1;1;4;0;0 
630;17;1;1;5;0;0 
2982;17;1;1;4;0;0 
1229;17;1;1;4;0;0 
1017;17;1;1;4;0;0 
947;17;1;1;4;0;0 
970;17;1;1;4;0;0 
644;17;1;1;4;0;0 
638;17;1;1;4;0;0 
640;17;1;1;4;0;0 
607;17;1;1;4;0;0 
725;17;1;1;4;0;0 
673;17;1;1;4;0;0 
875;17;1;1;5;0;0 
1271;17;1;1;4;0;0 
786;17;1;1;4;0;0 
620;17;1;1;4;0;0 
730;17;1;1;4;0;0 
625;17;1;1;4;0;0 
651;17;1;1;4;0;0 
633;17;1;1;4;0;0 
792;17;1;1;4;0;0 
659;17;1;1;4;0;0 
703;17;1;1;4;0;0 
1417;17;1;1;4;0;0 
746;17;1;1;4;0;0 
650;17;1;1;4;0;0 
1622;17;1;1;4;0;0 
822;17;1;1;5;0;0 
3021;17;1;1;4;0;0 
625;17;1;1;3;0;0 
2212;17;1;1;4;0;0 
636;17;1;1;4;0;0 
631;17;1;1;4;0;0 
655;17;1;1;4;0;0 
659;17;1;1;4;0;0 
631;17;1;1;4;0;0 
659;17;1;1;4;0;0 
662;17;1;1;4;0;0 
623;17;1;1;4;0;0 
669;17;1;1;4;0;0 
665;17;1;1;5;0;0 
646;17;1;1;3;0;0 
656;17;1;1;4;0;0 
639;17;1;1;4;0;0 
628;17;1;1;4;0;0 
686;17;1;1;4;0;0 
970;17;1;1;4;0;0 
634;17;1;1;4;0;0 
707;17;1;1;4;0;0 
582;17;1;1;4;0;0 
652;17;1;1;4;0;0 
981;17;1;1;5;0;0 
2340;17;1;1;4;0;0 
1832;17;1;1;4;0;0 
688;17;1;1;4;0;0 
864;17;1;1;4;0;0 
697;17;1;1;4;0;0 
646;17;1;1;4;0;0 
743;17;1;1;4;0;0 
2183;17;1;1;4;0;0 
730;17;1;1;4;0;0 
656;17;1;1;4;0;0 
2182;17;1;1;4;0;0 
613;17;1;1;3;0;0 
1101;17;1;1;4;0;0 
1656;17;1;1;5;0;0 
660;17;1;1;4;0;0 
686;17;1;1;4;0;0 
647;17;1;1;4;0;0 
654;17;1;1;4;0;0 
696;17;1;1;4;0;0 
618;17;1;1;4;0;0 
852;17;1;1;4;0;0 
628;17;1;1;4;0;0 
635;17;1;1;4;0;0 
2239;17;1;1;4;0;0 
645;17;1;1;4;0;0 
657;17;1;1;4;0;0 
677;17;1;1;5;0;0 
655;17;1;1;4;0;0 
607;17;1;1;4;0;0 
709;17;1;1;4;0;0 
1622;17;1;1;4;0;0 
892;17;1;1;4;0;0 
2559;17;1;1;4;0;0 
644;17;1;1;4;0;0 
2140;17;1;1;5;0;0 
619;17;1;1;4;0;0 
1647;17;1;1;4;0;0 
865;17;1;1;3;0;0 
645;17;1;1;4;0;0 
1633;17;1;1;4;0;0 
1611;17;1;1;4;0;0 
2216;17;1;1;4;0;0 
740;17;1;1;4;0;0 
602;17;1;1;3;0;0 
647;17;1;1;4;0;0 
988;17;1;1;3;0;0 
758;17;1;1;4;0;0 
2865;17;1;1;3;0;0 
653;17;1;1;5;0;0 
645;17;1;1;3;0;0 
677;17;1;1;4;0;0 
3109;17;1;1;3;0;0 
637;17;1;1;4;0;0 
598;17;1;1;4;0;0 
791;17;1;1;4;0;0 
647;17;1;1;4;0;0 
709;17;1;1;4;0;0 
658;17;1;1;4;0;0 
651;17;1;1;4;0;0 
629;17;1;1;4;0;0 
706;17;1;1;4;0;0 
878;17;1;1;4;0;0 
599;17;1;1;4;0;0 
639;17;1;1;4;0;0 
711;17;1;1;4;0;0 
651;17;1;1;4;0;0 
645;17;1;1;5;0;0 
653;17;1;1;5;0;0 
702;17;1;1;4;0;0 
676;17;1;1;4;0;0 
654;17;1;1;4;0;0 
622;17;1;1;4;0;0 
670;17;1;1;4;0;0 
964;17;1;1;4;0;0 
615;17;1;1;4;0;0 
698;17;1;1;4;0;0 
626;17;1;1;4;0;0 
792;17;1;1;3;0;0 
2247;17;1;1;4;0;0 
608;17;1;1;4;0;0 
1051;17;1;1;5;0;0 
1509;17;1;1;4;0;0 
667;17;1;1;4;0;0 
649;17;1;1;4;0;0 
688;17;1;1;4;0;0 
629;17;1;1;4;0;0 
663;17;1;1;4;0;0 
659;17;1;1;4;0;0 
648;17;1;1;3;0;0 
643;17;1;1;3;0;0 
1588;17;1;1;4;0;0 
730;17;1;1;3;0;0 
2372;17;1;1;4;0;0 
619;17;1;1;4;0;0 
623;17;1;1;5;0;0 
3336;17;1;1;4;0;0 
690;17;1;1;4;0;0 
626;17;1;1;3;0;0 
875;17;1;1;4;0;0 
760;17;1;1;4;0;0 
1584;17;1;1;4;0;0 
657;17;1;1;4;0;0 
2039;17;1;1;4;0;0 
730;17;1;1;4;0;0 
3276;17;1;1;4;0;0 
2870;17;1;1;4;0;0 
632;17;1;1;4;0;0 
817;17;1;1;4;0;0 
783;17;1;1;4;0;0 
1766;17;1;1;4;0;0 
635;17;1;1;4;0;0 
603;17;1;1;4;0;0 
635;17;1;1;4;0;0 
1480;17;1;1;4;0;0 
633;17;1;1;4;0;0 
1054;17;1;1;5;0;0 
1596;17;1;1;5;0;0 
655;17;1;1;4;0;0 
631;17;1;1;4;0;0 
1635;17;1;1;4;0;0 
2050;17;1;1;4;0;0 
712;17;1;1;4;0;0 
789;17;1;1;4;0;0 
813;17;1;1;4;0;0 
1002;17;1;1;4;0;0 
1056;17;1;1;4;0;0 
696;17;1;1;4;0;0 
849;17;1;1;4;0;0 
676;17;1;1;4;0;0 
749;17;1;1;4;0;0 
788;17;1;1;4;0;0 
692;17;1;1;4;0;0 
806;17;1;1;4;0;0 
2834;17;1;1;4;0;0 
868;17;1;1;4;0;0 
656;17;1;1;4;0;0 
1676;17;1;1;4;0;0 
613;17;1;1;4;0;0 
699;17;1;1;4;0;0 
627;17;1;1;3;0;0 
659;17;1;1;3;0;0 
770;17;1;1;4;0;0 
1180;17;1;1;3;0;0 
860;17;1;1;4;0;0 
618;17;1;1;4;0;0 
684;17;1;1;4;0;0 
810;17;1;1;5;0;0 
630;17;1;1;4;0;0 
650;17;1;1;4;0;0 
818;17;1;1;4;0;0 
639;17;1;1;4;0;0 
836;17;1;1;4;0;0 
631;17;1;1;4;0;0 
1044;17;1;1;4;0;0 
685;17;1;1;4;0;0 
644;17;1;1;4;0;0 
918;17;1;1;4;0;0 
912;17;1;1;4;0;0 
607;17;1;1;4;0;0 
918;17;1;1;4;0;0 
694;17;1;1;4;0;0 
640;17;1;1;4;0;0 
895;17;1;1;4;0;0 
798;17;1;1;4;0;0 
609;17;1;1;4;0;0 
1674;17;1;1;4;0;0 
641;17;1;1;4;0;0 
