CYCLES;0x0C;0x0D;0x0E;0x0F;0x10;0x12
443;21;18;0;0;4;22 
3524;21;18;0;0;8;22 
856;21;18;0;0;8;22 
1612;21;18;0;0;8;22 
2063;21;18;0;0;8;22 
487;21;18;0;0;8;22 
683;21;18;0;0;8;22 
653;21;18;0;0;8;22 
1114;21;18;0;0;8;22 
682;21;18;0;0;8;22 
671;21;18;0;0;7;22 
1781;21;18;0;0;8;22 
709;21;18;0;0;8;22 
658;21;18;0;0;7;22 
647;21;18;0;0;6;22 
826;21;18;0;0;7;22 
641;21;18;0;0;8;22 
1836;21;18;0;0;8;22 
684;21;18;0;0;8;22 
683;21;18;0;0;7;22 
752;21;18;0;0;8;22 
637;21;18;0;0;8;22 
3894;21;18;0;0;8;22 
690;21;18;0;0;8;22 
654;21;18;0;0;8;22 
954;22;18;0;0;8;23 
684;21;18;0;0;8;22 
739;22;18;0;0;9;23 
710;21;18;0;0;8;22 
1600;21;18;0;0;7;22 
655;21;18;0;0;8;22 
732;21;18;0;0;8;22 
645;21;18;0;0;7;22 
729;21;18;0;0;7;22 
654;21;18;0;0;8;22 
820;21;18;0;0;8;22 
674;21;18;0;0;8;22 
667;21;18;0;0;8;22 
643;21;18;0;0;8;22 
684;21;18;0;0;7;22 
475;21;18;0;0;8;22 
496;21;18;0;0;8;22 
1773;21;18;0;0;7;22 
899;21;18;0;0;7;22 
808;21;18;0;0;7;22 
663;21;18;0;0;8;22 
683;21;18;0;0;8;22 
2046;21;18;0;0;8;22 
719;21;18;0;0;7;22 
683;21;18;0;0;6;22 
645;21;18;0;0;8;22 
1394;21;18;0;0;3;22 
635;21;18;0;0;8;22 
682;21;18;0;0;8;22 
681;21;18;0;0;8;22 
487;21;18;0;0;8;22 
2207;21;18;0;0;8;22 
676;21;18;0;0;8;22 
575;22;18;0;0;8;23 
682;21;18;0;0;7;22 
692;21;18;0;0;8;22 
637;21;18;0;0;8;22 
2739;21;18;0;0;8;22 
677;21;18;0;0;8;22 
642;21;18;0;0;8;22 
663;21;18;0;0;8;22 
666;21;18;0;0;4;22 
882;21;18;0;0;8;22 
826;22;18;0;0;9;23 
1440;21;18;0;0;8;22 
701;21;18;0;0;8;22 
733;21;18;0;0;8;22 
1616;21;18;0;0;8;22 
738;21;18;0;0;8;22 
2287;21;18;0;0;8;22 
1505;21;18;0;0;8;22 
692;21;18;0;0;8;22 
777;21;18;0;0;8;22 
757;21;18;0;0;7;22 
1900;21;18;0;0;4;22 
663;21;18;0;0;7;22 
2018;21;18;0;0;8;22 
736;21;18;0;0;8;22 
623;21;18;0;0;7;22 
691;21;18;0;0;8;22 
671;21;18;0;0;8;22 
646;21;18;0;0;8;22 
652;21;18;0;0;8;22 
652;21;18;0;0;7;22 
1435;21;18;0;0;8;22 
1426;21;18;0;0;8;22 
482;21;18;0;0;8;22 
863;21;18;0;0;8;22 
662;21;18;0;0;4;22 
762;21;18;0;0;4;22 
1674;21;18;0;0;7;22 
663;21;18;0;0;8;22 
799;21;18;0;0;8;22 
1638;21;18;0;0;8;22 
709;21;18;0;0;8;22 
656;21;18;0;0;8;22 
629;21;18;0;0;6;22 
680;21;18;0;0;8;22 
3257;21;18;0;0;7;22 
785;21;18;0;0;8;22 
684;21;18;0;0;7;22 
682;21;18;0;0;7;22 
675;21;18;0;0;8;22 
656;21;18;0;0;8;22 
657;21;18;0;0;8;22 
747;21;18;0;0;7;22 
643;21;18;0;0;8;22 
835;21;18;0;0;8;22 
1922;21;18;0;0;8;22 
680;21;18;0;0;8;22 
658;21;18;0;0;8;22 
1159;21;18;0;0;6;22 
680;21;18;0;0;7;22 
666;21;18;0;0;8;22 
694;21;18;0;0;8;22 
533;21;18;0;0;7;22 
647;21;18;0;0;8;22 
656;21;18;0;0;8;22 
2884;21;18;0;0;8;22 
652;21;18;0;0;8;22 
696;21;18;0;0;8;22 
681;21;18;0;0;7;22 
834;21;18;0;0;6;22 
2387;21;18;0;0;8;22 
2031;21;18;0;0;8;22 
660;21;18;0;0;7;22 
762;21;18;0;0;8;22 
703;21;18;0;0;6;22 
683;21;18;0;0;7;22 
946;21;18;0;0;8;22 
644;21;18;0;0;8;22 
694;21;18;0;0;8;22 
646;21;18;0;0;8;22 
3239;21;18;0;0;8;22 
648;21;18;0;0;8;22 
646;21;18;0;0;8;22 
2235;21;18;0;0;8;22 
853;21;18;0;0;7;22 
1765;21;18;0;0;6;22 
682;21;18;0;0;8;22 
476;21;18;0;0;8;22 
692;21;18;0;0;8;22 
657;21;18;0;0;6;22 
956;21;18;0;0;7;22 
755;21;18;0;0;8;22 
775;21;18;0;0;8;22 
663;21;18;0;0;8;22 
685;21;18;0;0;8;22 
656;21;18;0;0;8;22 
698;21;18;0;0;8;22 
1574;21;18;0;0;8;22 
676;21;18;0;0;8;22 
672;21;18;0;0;8;22 
2197;21;18;0;0;6;22 
975;21;18;0;0;8;22 
850;21;18;0;0;8;22 
1117;21;18;0;0;8;22 
676;21;18;0;0;8;22 
506;21;18;0;0;8;22 
772;21;18;0;0;8;22 
651;21;18;0;0;8;22 
3446;21;18;0;0;7;22 
721;21;18;0;0;8;22 
531;21;18;0;0;6;22 
657;21;18;0;0;7;22 
3235;21;18;0;0;8;22 
968;21;18;0;0;8;22 
678;21;18;0;0;8;22 
636;21;18;0;0;7;22 
661;21;18;0;0;8;22 
654;21;18;0;0;7;22 
649;21;18;0;0;8;22 
698;21;18;0;0;8;22 
759;21;18;0;0;8;22 
669;21;18;0;0;7;22 
457;21;18;0;0;6;22 
809;21;18;0;0;8;22 
1394;21;18;0;0;8;22 
2171;21;18;0;0;7;22 
662;21;18;0;0;8;22 
1393;21;18;0;0;8;22 
668;21;18;0;0;8;22 
470;21;18;0;0;8;22 
2301;21;18;0;0;8;22 
554;21;18;0;0;8;22 
699;21;18;0;0;6;22 
649;21;18;0;0;7;22 
690;21;18;0;0;8;22 
674;21;18;0;0;7;22 
787;21;18;0;0;8;22 
655;21;18;0;0;8;22 
2732;21;18;0;0;7;22 
2509;21;18;0;0;8;22 
633;21;18;0;0;7;22 
820;21;18;0;0;8;22 
911;21;18;0;0;8;22 
2430;21;18;0;0;8;22 
670;21;18;0;0;7;22 
723;21;18;0;0;8;22 
1335;21;18;0;0;8;22 
3501;21;18;0;0;7;22 
643;21;18;0;0;8;22 
756;21;18;0;0;8;22 
670;21;18;0;0;8;22 
665;21;18;0;0;8;22 
641;21;18;0;0;8;22 
2590;21;18;0;0;6;22 
1015;21;18;0;0;8;22 
645;21;18;0;0;8;22 
648;21;18;0;0;8;22 
677;21;18;0;0;7;22 
684;21;18;0;0;8;22 
3394;22;18;0;0;8;23 
2208;21;18;0;0;8;22 
669;21;18;0;0;8;22 
666;21;18;0;0;8;22 
669;21;18;0;0;8;22 
480;21;18;0;0;6;22 
680;21;18;0;0;7;22 
662;21;18;0;0;8;22 
635;21;18;0;0;8;22 
674;21;18;0;0;7;22 
644;21;18;0;0;7;22 
668;21;18;0;0;8;22 
647;21;18;0;0;8;22 
703;21;18;0;0;8;22 
3088;21;18;0;0;8;22 
701;21;18;0;0;8;22 
895;21;18;0;0;8;22 
844;21;18;0;0;8;22 
659;21;18;0;0;8;22 
743;21;18;0;0;8;22 
460;21;18;0;0;6;22 
565;21;18;0;0;8;22 
665;21;18;0;0;8;22 
1144;21;18;0;0;8;22 
649;21;18;0;0;8;22 
660;21;18;0;0;8;22 
2278;21;18;0;0;7;22 
646;21;18;0;0;7;22 
819;21;18;0;0;8;22 
662;21;18;0;0;8;22 
1368;21;18;0;0;8;22 
476;21;18;0;0;8;22 
3047;21;18;0;0;6;22 
1698;21;18;0;0;7;22 
788;21;18;0;0;7;22 
702;21;18;0;0;8;22 
689;21;18;0;0;8;22 
656;21;18;0;0;8;22 
1084;21;18;0;0;7;22 
666;21;18;0;0;6;22 
812;21;18;0;0;7;22 
649;21;18;0;0;8;22 
2595;21;18;0;0;7;22 
669;21;18;0;0;8;22 
913;21;18;0;0;8;22 
747;21;18;0;0;8;22 
643;21;18;0;0;7;22 
638;21;18;0;0;8;22 
703;21;18;0;0;6;22 
656;21;18;0;0;8;22 
542;21;18;0;0;8;22 
719;21;18;0;0;8;22 
695;21;18;0;0;8;22 
1749;21;18;0;0;7;22 
978;21;18;0;0;8;22 
691;21;18;0;0;8;22 
687;21;18;0;0;8;22 
691;21;18;0;0;8;22 
630;21;18;0;0;8;22 
786;21;18;0;0;8;22 
2873;21;18;0;0;8;22 
1527;21;18;0;0;8;22 
655;21;18;0;0;8;22 
756;21;18;0;0;8;22 
693;21;18;0;0;8;22 
670;21;18;0;0;8;22 
1221;22;18;0;0;8;23 
653;21;18;0;0;8;22 
3285;21;18;0;0;8;22 
688;21;18;0;0;8;22 
689;21;18;0;0;8;22 
631;21;18;0;0;8;22 
652;21;18;0;0;8;22 
651;21;18;0;0;8;22 
689;21;18;0;0;6;22 
696;21;18;0;0;8;22 
878;21;18;0;0;7;22 
663;21;18;0;0;8;22 
689;21;18;0;0;8;22 
663;21;18;0;0;8;22 
648;21;18;0;0;8;22 
684;21;18;0;0;8;22 
700;21;18;0;0;8;22 
3493;21;18;0;0;8;22 
2750;21;18;0;0;8;22 
716;21;18;0;0;8;22 
681;21;18;0;0;8;22 
658;21;18;0;0;8;22 
3276;21;18;0;0;7;22 
1306;21;18;0;0;8;22 
812;21;18;0;0;8;22 
823;21;18;0;0;8;22 
717;21;18;0;0;7;22 
653;21;18;0;0;8;22 
672;21;18;0;0;8;22 
873;21;18;0;0;8;22 
2021;21;18;0;0;6;22 
698;21;18;0;0;8;22 
1265;21;18;0;0;8;22 
669;21;18;0;0;7;22 
478;21;18;0;0;8;22 
667;21;18;0;0;8;22 
1867;21;18;0;0;8;22 
1148;21;18;0;0;7;22 
682;21;18;0;0;8;22 
637;21;18;0;0;6;22 
1855;21;18;0;0;8;22 
708;21;18;0;0;8;22 
661;21;18;0;0;6;22 
693;21;18;0;0;8;22 
440;21;18;0;0;4;22 
668;21;18;0;0;7;22 
631;21;18;0;0;8;22 
532;21;18;0;0;8;22 
3420;21;18;0;0;8;22 
665;21;18;0;0;7;22 
634;21;18;0;0;6;22 
695;21;18;0;0;8;22 
728;21;18;0;0;8;22 
1928;21;18;0;0;8;22 
747;21;18;0;0;8;22 
644;21;18;0;0;7;22 
969;22;18;0;0;8;23 
2748;21;18;0;0;8;22 
668;21;18;0;0;8;22 
663;21;18;0;0;8;22 
748;21;18;0;0;8;22 
660;21;18;0;0;7;22 
640;21;18;0;0;6;22 
1148;21;18;0;0;8;22 
718;21;18;0;0;8;22 
846;21;18;0;0;8;22 
765;22;18;0;0;8;23 
651;21;18;0;0;4;22 
677;21;18;0;0;8;22 
694;21;18;0;0;7;22 
486;21;18;0;0;6;22 
1914;21;18;0;0;8;22 
2848;21;18;0;0;7;22 
662;21;18;0;0;8;22 
3015;21;18;0;0;8;22 
465;21;18;0;0;8;22 
837;21;18;0;0;8;22 
615;21;18;0;0;4;22 
715;21;18;0;0;8;22 
710;21;18;0;0;8;22 
668;21;18;0;0;8;22 
1240;21;18;0;0;8;22 
653;21;18;0;0;8;22 
2825;21;18;0;0;8;22 
663;21;18;0;0;8;22 
472;21;18;0;0;8;22 
669;21;18;0;0;8;22 
681;21;18;0;0;8;22 
619;21;18;0;0;7;22 
647;21;18;0;0;6;22 
713;21;18;0;0;7;22 
850;21;18;0;0;8;22 
