CYCLES;0xC8;0xC9;0xCA;0xCB;0xCC;0xD0
310349;0;21346;2;2;5131;0 
320476;0;21346;2;2;5192;0 
310053;0;21346;2;2;5158;0 
310911;0;21346;2;2;5188;0 
310131;0;21346;2;2;5176;0 
318836;0;21346;2;2;5166;0 
312356;0;21346;2;2;5218;0 
314106;0;21346;2;2;5155;0 
311257;0;21346;2;2;5170;0 
305590;0;21346;2;2;5165;0 
307280;0;21346;2;2;5144;0 
310240;0;21346;2;2;5135;0 
310692;0;21346;2;2;5153;0 
308960;0;21346;2;2;5160;0 
308689;0;21346;2;2;5200;0 
317882;0;21346;2;2;5241;0 
311142;0;21346;2;2;5197;0 
310979;0;21346;2;2;5144;0 
308846;0;21346;2;2;5203;0 
313576;0;21346;2;2;5118;0 
311706;0;21346;2;2;5146;0 
310103;0;21346;2;2;5159;0 
307067;0;21346;2;2;5164;0 
308526;0;21346;2;2;5210;0 
308091;0;21346;2;2;5181;0 
313491;0;21346;2;2;5177;0 
307266;0;21346;2;2;5113;0 
313499;0;21346;2;2;5210;0 
308756;0;21346;2;2;5158;0 
314731;0;21346;2;2;5166;0 
310334;0;21346;2;2;5140;0 
310038;0;21346;2;2;5156;0 
310039;0;21346;2;2;5155;0 
309589;0;21346;2;2;5172;0 
306476;0;21346;2;2;5147;0 
327179;0;21346;2;2;5152;0 
308127;0;21346;2;2;5164;0 
315532;0;21346;2;2;5247;0 
310186;0;21346;2;2;5148;0 
312179;0;21346;2;2;5224;0 
316439;0;21346;2;2;5192;0 
308552;0;21346;2;2;5158;0 
305664;0;21346;2;2;5170;0 
309343;0;21346;2;2;5154;0 
309849;0;21346;2;2;5167;0 
309200;0;21346;2;2;5138;0 
307710;0;21346;2;2;5160;0 
310750;0;21346;2;2;5157;0 
313727;0;21346;2;2;5141;0 
314041;0;21346;2;2;5282;0 
307915;0;21346;2;2;5179;0 
311860;0;21346;2;2;5176;0 
310267;0;21346;2;2;5148;0 
308570;0;21346;2;2;5140;0 
311744;0;21346;2;2;5156;0 
315831;0;21346;2;2;5198;0 
309271;0;21346;2;2;5224;0 
302034;0;21346;2;2;5221;0 
311867;0;21346;2;2;5141;0 
311962;0;21346;2;2;5164;0 
305520;0;21346;2;2;5187;0 
305668;0;21346;2;2;5150;0 
308102;0;21346;2;2;5168;0 
313501;0;21346;2;2;5170;0 
318067;0;21346;2;2;5168;0 
315497;0;21346;2;2;5129;0 
310745;0;21346;2;2;5205;0 
309741;0;21346;2;2;5156;0 
304616;0;21346;2;2;5211;0 
308494;0;21346;2;2;5116;0 
310896;0;21346;2;2;5221;0 
307163;0;21346;2;2;5173;0 
314123;0;21346;2;2;5163;0 
313598;0;21346;2;2;5177;0 
307547;0;21346;2;2;5233;0 
310972;0;21346;2;2;5135;0 
312380;0;21346;2;2;5201;0 
309744;0;21346;2;2;5149;0 
313065;0;21346;2;2;5240;0 
306628;0;21346;2;2;5198;0 
307662;0;21346;2;2;5150;0 
310359;0;21346;2;2;5189;0 
306874;0;21347;2;2;5187;0 
313662;0;21346;2;2;5188;0 
308068;0;21346;2;2;5138;0 
311928;0;21346;2;2;5204;0 
310963;0;21346;2;2;5148;0 
314529;0;21346;2;2;5203;0 
309396;0;21346;2;2;5222;0 
308275;0;21346;2;2;5180;0 
313298;0;21346;2;2;5181;0 
316943;0;21346;2;2;5220;0 
308074;0;21346;2;2;5176;0 
309684;0;21346;2;2;5158;0 
310572;0;21346;2;2;5160;0 
304525;0;21346;2;2;5125;0 
312246;0;21346;2;2;5169;0 
313517;0;21346;2;2;5164;0 
307739;0;21346;2;2;5187;0 
314273;0;21346;2;2;5150;0 
309515;0;21346;3;3;5179;0 
308404;0;21346;2;2;5132;0 
308123;0;21346;2;2;5221;0 
311735;0;21346;2;2;5151;0 
312585;0;21346;2;2;5143;0 
311882;0;21346;2;2;5207;0 
311493;0;21346;2;2;5137;0 
308072;0;21346;2;2;5174;0 
305533;0;21346;2;2;5160;0 
307205;0;21346;2;2;5215;0 
310362;0;21346;2;2;5179;0 
315444;0;21346;2;2;5220;0 
313426;0;21346;2;2;5272;0 
305059;0;21346;2;2;5173;0 
314741;0;21346;2;2;5173;0 
310119;0;21346;2;2;5189;0 
311893;0;21346;2;2;5114;0 
310395;0;21346;2;2;5206;0 
314758;0;21346;2;2;5132;0 
311191;0;21346;2;2;5145;0 
311038;0;21346;2;2;5095;0 
310600;0;21346;2;2;5232;0 
309830;0;21346;2;2;5112;0 
310042;0;21346;2;2;5191;0 
310583;0;21346;2;2;5174;0 
311114;0;21346;2;2;5178;0 
308802;0;21346;2;2;5180;0 
313738;0;21346;2;2;5183;0 
316371;0;21346;2;2;5123;0 
316268;0;21346;2;2;5209;0 
311110;0;21346;2;2;5207;0 
310555;0;21346;2;2;5213;0 
312455;0;21346;2;2;5166;0 
312170;0;21346;2;2;5152;0 
309652;0;21346;2;2;5181;0 
315559;0;21346;2;2;5191;0 
316611;0;21346;2;2;5203;0 
316475;0;21346;2;2;5199;0 
310035;0;21346;2;2;5168;0 
316249;0;21346;2;2;5170;0 
311563;0;21346;2;2;5204;0 
309955;0;21346;2;2;5165;0 
308124;0;21346;2;2;5187;0 
310087;0;21346;2;2;5146;0 
309791;0;21346;2;2;5202;0 
306613;0;21346;2;2;5171;0 
310096;0;21346;2;2;5157;0 
308119;0;21346;2;2;5153;0 
321009;0;21346;2;2;5207;0 
307370;0;21346;2;2;5191;0 
309994;0;21346;2;2;5138;0 
316613;0;21346;2;2;5155;0 
307501;0;21346;2;2;5174;0 
313444;0;21346;2;2;5165;0 
311938;0;21346;2;2;5164;0 
307870;0;21346;2;2;5178;0 
318106;0;21346;2;2;5172;0 
306336;0;21346;2;2;5158;0 
320285;0;21346;2;2;5136;0 
308471;0;21346;2;2;5162;0 
313338;0;21346;2;2;5208;0 
304698;0;21346;2;2;5190;0 
309812;0;21346;2;2;5178;0 
307209;0;21346;2;2;5226;0 
313073;0;21346;2;2;5166;0 
309173;0;21346;2;2;5171;0 
308394;0;21346;2;2;5157;0 
314024;0;21346;2;2;5185;0 
306514;0;21346;2;2;5166;0 
305554;0;21346;2;2;5159;0 
306395;0;21346;2;2;5122;0 
308048;0;21346;2;2;5174;0 
313410;0;21346;2;2;5218;0 
306998;0;21346;2;2;5181;0 
313567;0;21346;2;2;5153;0 
314731;0;21346;2;2;5211;0 
308997;0;21346;2;2;5155;0 
312490;0;21346;2;2;5208;0 
310854;0;21346;2;2;5154;0 
307162;0;21346;2;2;5121;0 
311293;0;21346;2;2;5130;0 
312469;0;21346;2;2;5193;0 
308700;0;21346;2;2;5154;0 
318841;0;21346;2;2;5195;0 
310717;0;21346;2;2;5201;0 
307031;0;21346;2;2;5150;0 
309253;0;21346;2;2;5123;0 
303459;0;21346;2;2;5150;0 
314948;0;21346;2;2;5201;0 
309434;0;21346;2;2;5159;0 
314485;0;21346;2;2;5173;0 
304897;0;21346;2;2;5094;0 
308207;0;21346;2;2;5162;0 
308793;0;21346;2;2;5191;0 
308253;0;21346;2;2;5167;0 
