CYCLES;0x06;0x07;0x08;0x09;0x0A;0x0B
35799;14407;6502;31723;0;1;0 
35471;14407;6502;31723;0;1;0 
35549;14407;6502;31723;0;1;0 
35367;14407;6502;31723;0;1;0 
35307;14407;6502;31723;0;1;0 
36043;14407;6502;31723;0;1;0 
35332;14407;6502;31723;0;1;0 
37317;14407;6502;31723;0;1;0 
36305;14407;6502;31723;0;1;0 
35319;14407;6502;31723;0;1;0 
36503;14407;6502;31722;0;1;0 
35266;14407;6502;31723;0;1;0 
35420;14407;6502;31722;0;1;0 
35526;14407;6502;31723;0;1;0 
35222;14407;6502;31723;0;1;0 
36298;14407;6502;31723;0;1;0 
35185;14407;6502;31723;0;1;0 
35431;14408;6502;31725;0;2;0 
35661;14407;6502;31723;0;1;0 
35314;14407;6502;31723;0;1;0 
35228;14407;6502;31722;0;1;0 
35178;14407;6502;31723;0;1;0 
35173;14407;6502;31722;0;1;0 
35984;14407;6502;31723;0;1;0 
35349;14407;6502;31723;0;1;0 
35185;14407;6502;31723;0;1;0 
35383;14407;6502;31722;0;1;0 
36222;14407;6502;31723;0;1;0 
35650;14407;6502;31723;0;1;0 
35682;14407;6502;31723;0;1;0 
36350;14407;6502;31722;0;1;0 
35988;14407;6502;31723;0;1;0 
36143;14407;6502;31722;0;1;0 
35177;14407;6502;31722;0;1;0 
35342;14407;6502;31723;0;1;0 
35996;14407;6502;31722;0;1;0 
35332;14407;6502;31723;0;1;0 
35471;14407;6502;31723;0;1;0 
36194;14407;6502;31723;0;1;0 
35303;14407;6503;31724;0;2;0 
35492;14408;6502;31725;0;2;0 
35411;14407;6502;31723;0;1;0 
35510;14407;6502;31722;0;1;0 
35453;14407;6502;31723;0;1;0 
36426;14407;6502;31723;0;1;0 
35388;14407;6502;31722;0;1;0 
35405;14407;6502;31722;0;1;0 
35492;14407;6502;31723;0;1;0 
36446;14407;6502;31723;0;1;0 
37941;14407;6502;31722;0;1;0 
35224;14407;6502;31722;0;1;0 
36473;14407;6502;31723;0;1;0 
35371;14407;6502;31723;0;1;0 
35207;14407;6502;31723;0;1;0 
36617;14407;6502;31723;0;1;0 
35251;14407;6502;31723;0;1;0 
35161;14407;6502;31723;0;1;0 
35726;14407;6502;31722;0;1;0 
35176;14407;6502;31723;0;1;0 
35097;14407;6502;31722;0;1;0 
35308;14407;6502;31722;0;1;0 
35317;14407;6502;31723;0;1;0 
35118;14407;6502;31723;0;1;0 
37376;14407;6502;31722;0;1;0 
35407;14407;6502;31723;0;1;0 
35239;14407;6502;31722;0;1;0 
35410;14407;6502;31723;0;1;0 
35389;14407;6502;31723;0;1;0 
35272;14407;6502;31723;0;1;0 
36146;14407;6502;31722;0;1;0 
35478;14407;6502;31722;0;1;0 
37351;14407;6502;31723;0;1;0 
36364;14407;6502;31723;0;1;0 
35253;14407;6502;31722;0;1;0 
35187;14407;6502;31723;0;1;0 
35502;14407;6502;31723;0;1;0 
35819;14407;6502;31722;0;1;0 
35557;14407;6502;31723;0;1;0 
35406;14407;6502;31723;0;1;0 
35483;14407;6502;31723;0;1;0 
35036;14407;6502;31723;0;1;0 
36463;14407;6502;31723;0;1;0 
35845;14407;6502;31723;0;1;0 
35432;14407;6502;31723;0;1;0 
36352;14407;6502;31723;0;1;0 
35451;14407;6502;31723;0;1;0 
35079;14407;6502;31722;0;1;0 
35457;14407;6502;31723;0;1;0 
35925;14407;6502;31723;0;1;0 
36586;14407;6502;31723;0;1;0 
35109;14407;6502;31722;0;1;0 
36148;14407;6502;31723;0;1;0 
36139;14407;6502;31723;0;1;0 
35147;14407;6502;31723;0;1;0 
35474;14407;6502;31723;0;1;0 
35704;14407;6502;31723;0;1;0 
35417;14407;6502;31723;0;1;0 
36622;14407;6502;31723;0;1;0 
35311;14407;6502;31723;0;1;0 
35391;14407;6502;31722;0;1;0 
35303;14407;6502;31722;0;1;0 
35413;14407;6502;31723;0;1;0 
35091;14407;6502;31722;0;1;0 
35826;14407;6502;31723;0;1;0 
35471;14407;6502;31723;0;1;0 
35654;14407;6502;31723;0;1;0 
35411;14407;6502;31723;0;1;0 
36259;14407;6502;31722;0;1;0 
36355;14407;6502;31725;0;2;0 
35427;14407;6502;31722;0;1;0 
35226;14407;6502;31723;0;1;0 
35209;14407;6502;31722;0;1;0 
36991;14407;6502;31722;0;1;0 
35355;14407;6502;31723;0;1;0 
39268;14407;6502;31723;0;1;0 
35372;14407;6502;31722;0;1;0 
35218;14407;6502;31722;0;1;0 
35865;14407;6502;31722;0;1;0 
35356;14407;6502;31723;0;1;0 
35375;14407;6502;31723;0;1;0 
36538;14407;6502;31722;0;1;0 
35285;14407;6502;31722;0;1;0 
35327;14407;6502;31723;0;1;0 
36250;14407;6502;31723;0;1;0 
36268;14407;6502;31723;0;1;0 
35474;14407;6502;31723;0;1;0 
35062;14407;6502;31723;0;1;0 
35050;14407;6502;31723;0;1;0 
35037;14407;6502;31723;0;1;0 
35410;14407;6502;31723;0;1;0 
35988;14407;6502;31723;0;1;0 
