CYCLES;0x0C;0x0D;0x0E;0x0F;0x10;0x11
35282;2005;3603;0;0;134;35282 
35349;2005;3603;0;0;129;35349 
35919;2005;3603;0;0;129;35919 
35185;2005;3603;0;0;127;35185 
35504;2005;3603;0;0;131;35504 
35829;2005;3603;0;0;129;35829 
35601;2005;3603;0;0;132;35601 
38086;2005;3603;0;0;129;38086 
36608;2005;3603;0;0;132;36608 
35460;2005;3603;0;0;132;35460 
35466;2005;3603;0;0;130;35466 
35037;2005;3603;0;0;131;35037 
35221;2005;3603;0;0;129;35221 
35541;2005;3603;0;0;132;35541 
35172;2005;3603;0;0;131;35172 
35373;2005;3603;0;0;131;35373 
35087;2005;3603;0;0;128;35087 
35257;2005;3603;0;0;130;35257 
36087;2005;3603;0;0;130;36087 
35400;2006;3603;0;0;132;35400 
35438;2005;3603;0;0;130;35438 
35334;2005;3603;0;0;133;35334 
35505;2005;3603;0;0;132;35505 
35449;2005;3603;0;0;130;35449 
37844;2005;3603;0;0;129;37844 
35381;2005;3603;0;0;136;35381 
37969;2005;3603;0;0;130;37969 
35404;2005;3603;0;0;133;35404 
36325;2005;3603;0;0;129;36325 
35236;2005;3603;0;0;130;35236 
36016;2005;3603;0;0;131;36016 
36391;2005;3603;0;0;132;36391 
36657;2005;3603;0;0;129;36657 
35473;2005;3603;0;0;130;35473 
38179;2005;3603;0;0;131;38179 
36108;2005;3603;0;0;129;36108 
35546;2005;3603;0;0;134;35546 
36099;2005;3603;0;0;131;36099 
35520;2005;3603;0;0;131;35520 
35623;2005;3603;0;0;129;35623 
35150;2005;3603;0;0;133;35150 
35265;2005;3603;0;0;133;35265 
37006;2005;3603;0;0;128;37006 
35199;2005;3603;0;0;130;35199 
35208;2005;3603;0;0;134;35208 
36438;2005;3603;0;0;132;36438 
36470;2005;3603;0;0;135;36470 
35365;2005;3603;0;0;132;35365 
36161;2005;3603;0;0;136;36161 
35148;2005;3603;0;0;133;35148 
35500;2005;3603;0;0;130;35500 
36619;2005;3603;0;0;137;36619 
35466;2005;3603;0;0;129;35466 
35060;2005;3603;0;0;129;35060 
35105;2005;3603;0;0;130;35105 
36423;2005;3603;0;0;129;36423 
35099;2005;3603;0;0;131;35099 
36045;2005;3603;0;0;132;36045 
37979;2005;3603;0;0;129;37979 
35057;2005;3603;0;0;130;35057 
35834;2005;3603;0;0;131;35834 
35662;2005;3603;0;0;129;35662 
35465;2005;3603;0;0;133;35465 
35183;2005;3603;0;0;130;35183 
36437;2005;3603;0;0;135;36437 
35255;2005;3603;0;0;135;35255 
35613;2005;3603;0;0;130;35613 
35817;2005;3603;0;0;129;35817 
35244;2005;3603;0;0;132;35244 
36581;2006;3603;0;0;135;36581 
35163;2005;3603;0;0;132;35163 
35449;2005;3603;0;0;135;35449 
35209;2005;3603;0;0;132;35209 
36178;2005;3603;0;0;129;36178 
37439;2005;3603;0;0;136;37439 
36576;2005;3603;0;0;131;36576 
35841;2005;3603;0;0;129;35841 
35429;2005;3603;0;0;132;35429 
36145;2005;3603;0;0;130;36145 
35746;2005;3603;0;0;132;35746 
35226;2005;3603;0;0;133;35226 
35197;2005;3603;0;0;128;35197 
35918;2005;3603;0;0;130;35918 
35333;2005;3603;0;0;133;35333 
35496;2005;3603;0;0;134;35496 
35664;2005;3603;0;0;132;35664 
35456;2005;3603;0;0;130;35456 
35556;2005;3603;0;0;134;35556 
35417;2005;3603;0;0;132;35417 
36250;2005;3603;0;0;126;36250 
36438;2005;3603;0;0;130;36438 
35233;2005;3603;0;0;131;35233 
35269;2005;3603;0;0;134;35269 
36049;2006;3603;0;0;129;36049 
35426;2005;3603;0;0;131;35426 
35256;2005;3603;0;0;131;35256 
