Evento;Ficheiro;MI Global;Alt A (Impacto Bilateral);Alt B (Bimodal);Alt C (MI P95);Curtose;Entropia;Norm_MI;Norm_Impacto;Índice Global (Base 2)
0x1D;msort_perf_n5_evento...;6,602;0,0092;0,48060723778217174;4,742511525228619;4,432581853587346;10,790261207101663;1,0;0,0;2,0
0xC5;msort_perf_n7_evento...;0,0012;2094,5;0,9904595177893115;0,0;1217,6304863074006;4,41038501720285;0,0002;1,0;1,0004
0xE7;msort_perf_n10_event...;0,3354;0,3843;0,5768480758999206;0,20325603702132256;12,534079569400696;10,417119301656227;0,0508;0,0002;0,1018
0xE0;msort_perf_n9_evento...;0,2687;0,1148;0,564081990267129;0,0;32,72471854465348;9,67847294736091;0,0407;0,0001;0,0815
0x10.1;msort_perf_n3_evento...;0,1845;0,0192;0,3300609417860408;0,01352470599522837;0,034844641378811936;7,582443832589432;0,0279;0,0;0,0559
0x10;msort_perf_n3_evento...;0,1829;0,0192;0,3300609417860408;0,01352470599522837;0,034844641378811936;7,582443832589432;0,0277;0,0;0,0554
0xCC;msort_perf_n8_evento...;0,1577;0,0178;0,34159569135114476;0,0;-0,0705421967309321;7,454726463124967;0,0239;0,0;0,0478
0xE8;msort_perf_n10_event...;0,0493;35,8006;0,8370521781449025;0,0;186,2585810071129;2,707455492092578;0,0075;0,0171;0,032
0x01;msort_perf_n1_evento...;0,1005;1,0714;0,5951447758477222;0,0;2,60019958540475;4,342492529566398;0,0152;0,0005;0,031
0x14;msort_perf_n4_evento...;0,0984;0,0048;0,34281911357704903;0,0;-0,011960436311221123;11,206829766868784;0,0149;0,0;0,0298
0x86;msort_perf_n6_evento...;0,0745;4,0;0,5219248764203833;0,0;0,4664489535959708;1,641401414202576;0,0113;0,0019;0,0245
0x03;msort_perf_n1_evento...;0,078;1,5682;0,4941367935804611;0,03492950031689279;1,3375956800630031;5,794354705542713;0,0118;0,0007;0,0244
0xE2;msort_perf_n9_evento...;0,0676;8,0;0,8076469597475388;0,0396870220409733;3164,029006104066;3,551469419477124;0,0102;0,0038;0,0243
