CYCLES;0xD1;0xD2;0xE0;0xE1;0xE2;0xE3
306487;0;0;15792;2528;104;0 
310992;0;0;15479;2487;96;0 
311021;0;0;15475;2575;102;0 
310667;0;0;15560;2352;95;0 
310966;0;0;15585;2487;108;0 
311978;0;0;15717;2467;94;0 
308701;0;0;15620;2512;104;0 
309768;0;0;15432;3014;98;0 
307176;0;0;15691;2319;103;0 
313660;0;0;15895;2472;113;0 
308995;0;0;15659;3450;100;0 
311162;0;0;15675;2268;88;0 
313806;0;0;15916;2707;102;0 
313473;0;0;15551;2257;95;0 
310565;0;0;15628;2528;100;0 
309620;0;0;16488;2535;99;0 
313640;0;0;16838;2265;92;0 
309892;0;0;15785;2301;86;0 
308634;0;0;15644;2152;98;0 
314544;0;0;15801;2365;98;0 
306507;0;0;15648;2216;88;0 
305174;0;0;15615;2525;105;0 
311121;0;0;15675;3252;99;0 
310837;0;0;15652;2758;106;0 
308165;0;0;15712;2299;93;0 
317526;0;0;15751;2327;99;0 
314144;0;0;15779;2372;101;0 
309076;0;0;15792;1772;87;0 
318789;0;0;15700;2095;103;0 
303710;0;0;15640;2188;91;0 
310914;0;0;15717;2688;96;0 
312533;0;0;15733;2401;101;0 
308502;0;0;15777;2162;89;0 
309908;0;0;15666;2569;93;0 
314311;0;0;16013;4890;96;0 
315018;0;0;16115;2437;102;0 
310906;0;0;15537;2378;97;0 
311384;0;0;15577;5172;100;0 
307803;0;0;15637;1968;91;0 
309148;0;0;15669;2285;95;0 
310492;0;0;15732;2371;101;0 
314372;0;0;15706;2274;99;0 
311766;0;0;15682;2305;88;0 
313720;0;0;15730;3226;93;0 
307455;0;0;15681;2409;104;0 
305138;0;0;15995;2804;85;0 
311048;0;0;15841;2283;96;0 
313417;0;0;15696;3281;101;0 
311604;0;0;15646;5857;93;0 
317468;0;0;15749;2199;99;0 
313051;0;0;15621;5549;96;0 
311151;0;0;15903;2625;103;0 
306805;0;0;15754;2258;99;0 
313449;0;0;15576;2083;99;0 
314496;0;0;15691;2620;100;0 
309487;0;0;15640;1882;92;0 
308368;0;0;15640;3011;103;0 
310603;0;0;15619;5510;102;0 
303070;0;0;15584;2540;103;0 
306859;0;0;15655;2453;95;0 
311701;0;0;15667;2286;93;0 
310721;0;0;15731;2432;100;0 
313495;0;0;18404;2190;96;0 
310781;0;0;15623;2158;97;0 
312256;0;0;15589;3932;100;0 
310386;0;0;15867;2092;94;0 
311769;0;0;15784;2450;114;0 
305526;0;0;15638;2370;89;0 
317740;0;0;15614;2865;102;0 
313445;0;0;15742;2162;88;0 
312840;0;0;15649;2444;97;0 
306083;0;0;15614;2058;88;0 
311044;0;0;15888;2209;99;0 
314602;0;0;16131;2127;99;0 
307458;0;0;15769;2566;98;0 
308706;0;0;15645;2517;95;0 
309584;0;0;15524;3354;98;0 
313526;0;0;15656;2059;115;0 
311244;0;0;15792;2583;103;0 
310884;0;0;15607;2059;102;0 
312107;0;0;15738;2494;95;0 
311205;0;0;15579;2653;99;0 
306295;0;0;15624;2673;100;0 
311671;0;0;15652;2646;91;0 
315823;0;0;15889;5444;97;0 
313105;0;0;15932;3577;102;0 
307792;0;0;15641;2688;97;0 
306351;0;0;15617;2429;104;0 
315099;0;0;15760;2214;100;0 
309706;0;0;15502;2496;103;0 
313870;0;0;15594;2547;101;0 
313168;0;0;15882;1919;91;0 
310031;0;0;15724;2506;96;0 
311170;0;0;15607;2552;99;0 
308049;0;0;15720;2033;112;0 
307862;0;0;15582;3039;84;0 
312139;0;0;17412;2317;111;0 
309498;0;0;15711;3019;84;0 
310649;0;0;15929;2208;124;0 
310744;0;0;15676;2165;96;0 
318252;0;0;15409;2790;102;0 
311151;0;0;15797;2284;85;0 
315406;0;0;15507;2235;96;0 
309411;0;0;15798;2561;105;0 
304361;0;0;15788;2716;99;0 
314418;0;0;15851;2523;96;0 
305368;0;0;15678;2029;101;0 
306749;0;0;17408;2071;96;0 
314111;0;0;15799;2010;94;0 
312521;0;0;15657;2033;100;0 
312593;0;0;15884;4715;102;0 
311147;0;0;15580;2496;101;0 
313787;0;0;15593;1929;94;0 
310744;0;0;15726;2300;93;0 
306907;0;0;15700;2690;102;0 
312758;0;0;15924;2164;98;0 
305505;0;0;15632;1971;96;0 
316301;0;0;15940;2586;102;0 
311300;0;0;15673;2007;99;0 
309076;0;0;15515;2633;123;0 
310422;0;0;15621;2567;103;0 
313718;0;0;15628;3260;101;0 
310637;0;0;15799;4083;91;0 
312855;0;0;15807;4686;90;0 
310723;0;0;15533;2012;90;0 
307787;0;0;15751;2320;100;0 
316986;0;0;15727;2013;86;0 
309722;0;0;15681;2985;90;0 
309666;0;0;16389;2511;103;0 
312144;0;0;15814;4871;87;0 
310457;0;0;15764;1889;84;0 
312419;0;0;15574;5250;85;0 
310095;0;0;15827;3395;100;0 
317094;0;0;15635;1998;96;0 
307363;0;0;15576;2387;98;0 
307713;0;0;15740;1608;90;0 
308560;0;0;15610;2280;115;0 
306747;0;0;15484;2488;96;0 
311376;0;0;15603;2475;87;0 
317831;0;0;15544;2125;105;0 
309654;0;0;15630;1862;94;0 
307344;0;0;15655;2397;92;0 
309963;0;0;15661;2436;104;0 
307665;0;0;16658;3151;102;0 
307155;0;0;15732;2605;102;0 
302065;0;0;15763;2102;122;0 
311452;0;0;15649;2159;98;0 
313493;0;0;15691;2495;102;0 
309620;0;0;15842;1809;91;0 
313130;0;0;15617;3734;89;0 
309125;0;0;15984;4790;95;0 
312736;0;0;15434;5013;98;0 
308440;0;0;15664;2599;99;0 
309291;0;0;15733;2265;97;0 
309288;0;0;15841;2115;98;0 
319113;0;0;15704;2531;95;0 
309213;0;0;15678;2148;100;0 
314119;0;0;15606;2687;101;0 
306610;0;0;15595;1956;102;0 
312084;0;0;15658;2419;98;0 
309887;0;0;15442;2415;98;0 
314724;0;0;15775;2335;91;0 
309491;0;0;15651;2304;95;0 
307668;0;0;15809;2431;100;0 
312808;0;0;15804;5103;100;0 
310421;0;0;15904;2114;94;0 
311777;0;0;15897;4843;97;0 
307485;0;0;15571;2349;96;0 
313342;0;0;15640;2075;94;0 
308865;0;0;15692;2793;99;0 
313035;0;0;15608;1769;94;0 
307889;0;0;15644;1993;96;0 
312636;0;0;15660;2227;91;0 
303424;0;0;15692;2233;93;0 
309189;0;0;15923;2252;85;0 
312611;0;0;15588;2201;100;0 
311243;0;0;15860;1943;97;0 
316978;0;0;15868;2396;102;0 
308720;0;0;16016;2730;97;0 
311496;0;0;15864;1876;89;0 
306354;0;0;15856;2145;91;0 
305907;0;0;15685;2747;104;0 
310253;0;0;15614;2105;96;0 
306583;0;0;15702;2195;99;0 
311445;0;0;17537;3720;101;0 
312059;0;0;15615;2907;100;0 
316776;0;0;15986;2633;102;0 
314559;0;0;15769;2113;93;0 
310521;0;0;15705;2403;95;0 
315265;0;0;15869;5348;91;0 
316906;0;0;15940;2104;96;0 
314499;0;0;15622;2392;101;0 
305149;0;0;15643;2078;101;0 
310662;0;0;15831;2393;103;0 
305993;0;0;15579;1910;86;0 
312326;0;0;15725;2092;96;0 
314049;0;0;15496;5380;102;0 
313592;0;0;15818;4683;99;0 
307182;0;0;15756;1843;94;0 
310638;0;0;16019;2256;102;0 
313792;0;0;15750;2064;95;0 
305529;0;0;15689;2374;91;0 
310840;0;0;15749;2383;96;0 
312903;0;0;15727;2034;91;0 
312157;0;0;15514;2709;102;0 
312791;0;0;16827;2388;96;0 
308677;0;0;15758;2558;96;0 
312505;0;0;15685;2388;90;0 
304644;0;0;15612;2163;94;0 
307579;0;0;15599;2455;103;0 
313806;0;0;15645;2617;98;0 
311184;0;0;15813;2222;102;0 
311252;0;0;15578;2048;95;0 
311457;0;0;15779;2208;98;0 
310459;0;0;15524;3842;92;0 
312976;0;0;15772;2640;102;0 
312879;0;0;15572;2765;101;0 
309588;0;0;15533;2869;99;0 
308872;0;0;15637;1814;91;0 
320409;0;0;15685;2213;103;0 
308494;0;0;15678;2050;94;0 
305145;0;0;15691;2681;102;0 
314446;0;0;15941;2113;99;0 
312245;0;0;15668;2385;90;0 
310965;0;0;15619;2531;118;0 
308679;0;0;15654;2537;100;0 
312484;0;0;15672;5612;106;0 
309457;0;0;15485;2353;93;0 
308221;0;0;15891;3034;105;0 
312905;0;0;15653;5365;86;0 
312991;0;0;15513;2348;101;0 
310686;0;0;15770;2649;100;0 
303982;0;0;15676;2139;92;0 
309391;0;0;15471;2224;98;0 
312519;0;0;15594;2375;99;0 
307097;0;0;15800;2263;106;0 
313966;0;0;15631;2782;103;0 
312266;0;0;15770;2415;97;0 
322600;0;0;15634;2641;94;0 
314468;0;0;15832;2711;98;0 
313956;0;0;15691;2481;100;0 
307362;0;0;15764;2319;100;0 
308094;0;0;15563;2686;103;0 
312862;0;0;15859;2665;109;0 
311172;0;0;15761;2605;100;0 
312458;0;0;15775;4866;94;0 
328974;0;0;15685;2077;98;0 
311027;0;0;15665;2485;144;0 
316727;0;0;15802;2553;102;0 
307021;0;0;15759;2605;99;0 
305906;0;0;15657;2475;94;0 
306664;0;0;15639;3160;101;0 
310414;0;0;16724;5347;102;0 
311908;0;0;15652;2712;97;0 
310287;0;0;15792;2109;97;0 
310150;0;0;15767;2691;100;0 
311842;0;0;15754;5308;101;0 
308258;0;0;15644;2716;99;0 
315441;0;0;15757;2882;100;0 
308711;0;0;15740;2653;100;0 
307624;0;0;15762;2342;96;0 
303094;0;0;15644;2368;118;0 
313059;0;0;15766;2692;95;0 
309653;0;0;15647;2735;100;0 
308055;0;0;15685;2105;103;0 
310405;0;0;15722;2295;93;0 
311964;0;0;15790;2875;102;0 
312422;0;0;15621;5271;100;0 
314170;0;0;15716;2550;100;0 
311226;0;0;15901;2506;95;0 
309123;0;0;15682;2361;100;0 
312879;0;0;15513;2213;99;0 
309426;0;0;15695;2072;94;0 
315132;0;0;15580;2532;101;0 
315314;0;0;15697;5509;101;0 
308408;0;0;15862;2468;97;0 
307596;0;0;15782;2588;99;0 
317319;0;0;15897;2507;95;0 
310324;0;0;15763;2382;102;0 
306026;0;0;15739;2148;98;0 
315604;0;0;15742;3182;111;0 
309664;0;0;15679;3183;101;0 
307211;0;0;15535;2019;92;0 
313826;0;0;15933;2099;103;0 
311270;0;0;15631;2713;98;0 
308982;0;0;15437;2202;94;0 
306040;0;0;15770;2764;97;0 
311146;0;0;15663;3565;94;0 
309736;0;0;15475;2483;96;0 
318446;0;0;16451;2608;97;0 
304434;0;0;15799;2495;94;0 
309114;0;0;15566;2826;98;0 
314616;0;0;15895;5163;96;0 
311650;0;0;15715;2136;85;0 
310588;0;0;17626;2430;85;0 
307641;0;0;15557;1981;91;0 
310819;0;0;15622;5067;102;0 
313169;0;0;15638;2850;102;0 
308537;0;0;15695;2392;94;0 
310200;0;0;15705;2564;101;0 
311492;0;0;15596;2354;97;0 
311112;0;0;15769;2477;106;0 
308638;0;0;15833;2403;105;0 
314322;0;0;15506;2138;100;0 
311047;0;0;15782;4834;98;0 
308042;0;0;15621;3064;87;0 
312662;0;0;15861;2573;99;0 
316570;0;0;15886;2217;100;0 
306810;0;0;15629;1916;90;0 
310205;0;0;15711;2569;99;0 
311703;0;0;15733;2234;102;0 
310639;0;0;15736;1956;90;0 
307627;0;0;15757;2054;89;0 
312054;0;0;15656;2526;93;0 
303592;0;0;15569;2440;101;0 
306876;0;0;15701;2189;96;0 
314667;0;0;15585;2104;84;0 
311653;0;0;15960;2440;99;0 
313349;0;0;15535;3570;102;0 
303528;0;0;15849;2468;103;0 
313296;0;0;15636;5470;131;0 
308030;0;0;15660;2387;84;0 
308258;0;0;15646;2179;94;0 
305921;0;0;15784;2371;101;0 
312437;0;0;15624;3754;105;0 
315312;0;0;15667;2594;90;0 
311666;0;0;16635;2744;95;0 
307244;0;0;15684;2024;99;0 
306460;0;0;15777;2772;103;0 
309882;0;0;18247;2333;97;0 
306004;0;0;15655;2484;97;0 
305596;0;0;15707;2597;102;0 
311694;0;0;15692;5348;95;0 
310582;0;0;15801;2447;103;0 
311622;0;0;15902;2842;103;0 
305231;0;0;15728;2650;94;0 
314563;0;0;15534;2596;101;0 
311125;0;0;15904;2331;100;0 
311911;0;0;15581;5685;99;0 
312239;0;0;15657;3220;93;0 
309581;0;0;15742;2894;94;0 
310436;0;0;15572;2477;109;0 
311595;0;0;15653;2187;99;0 
309446;0;0;15673;2060;92;0 
307877;0;0;15800;2760;92;0 
312831;0;0;15786;2069;95;0 
308370;0;0;15820;2285;107;0 
308357;0;0;15701;2362;104;0 
320482;0;0;18883;3437;86;0 
310506;0;0;15596;2156;117;0 
310673;0;0;15793;2562;104;0 
311890;0;0;15604;5524;104;0 
311602;0;0;15659;2210;101;0 
309377;0;0;15635;5025;111;0 
314621;0;0;15637;4541;98;0 
317189;0;0;15472;2038;89;0 
313186;0;0;15881;2159;99;0 
312469;0;0;15605;5225;105;0 
309962;0;0;15709;3359;99;0 
308023;0;0;15454;2007;89;0 
309083;0;0;15681;2199;98;0 
312668;0;0;15726;2375;121;0 
312273;0;0;15577;1898;88;0 
309126;0;0;15900;2319;107;0 
311413;0;0;15752;2169;89;0 
309868;0;0;15743;2606;113;0 
307648;0;0;15690;2894;96;0 
314178;0;0;15889;2682;121;0 
309603;0;0;15746;2211;97;0 
317883;0;0;16660;2127;88;0 
310295;0;0;15697;2328;119;0 
308241;0;0;15629;2374;103;0 
304860;0;0;15638;2491;97;0 
311561;0;0;15640;2413;95;0 
311480;0;0;15701;2172;104;0 
313709;0;0;15555;2572;100;0 
312097;0;0;15736;2352;101;0 
314301;0;0;15666;11261;100;0 
310641;0;0;15600;3033;100;0 
309204;0;0;15612;2288;104;0 
308407;0;0;15422;2512;95;0 
309231;0;0;15549;2511;108;0 
311361;0;0;15684;1895;93;0 
319181;0;0;15988;2507;95;0 
310723;0;0;15674;2536;95;0 
307603;0;0;15729;2369;99;0 
309014;0;0;15563;2413;98;0 
305550;0;0;15577;2336;101;0 
313901;0;0;15658;2841;86;0 
314290;0;0;15698;2320;86;0 
321490;0;0;15524;3155;100;0 
309366;0;0;15839;2277;97;0 
304664;0;0;15760;2271;103;0 
307269;0;0;15749;2883;96;0 
307911;0;0;15530;2769;94;0 
306418;0;0;15809;2524;107;0 
307034;0;0;15512;2519;102;0 
308576;0;0;15735;3762;103;0 
309669;0;0;18641;2540;101;0 
312814;0;0;15719;2305;102;0 
310931;0;0;15871;4829;101;0 
312734;0;0;15741;2137;94;0 
319416;0;0;15534;5020;103;0 
311113;0;0;15735;4296;99;0 
306894;0;0;15675;1906;90;0 
307833;0;0;15575;4131;101;0 
312233;0;0;15733;5129;102;0 
316407;0;0;16194;5000;99;0 
315461;0;0;15690;5088;99;0 
313406;0;0;15644;2171;84;0 
310257;0;0;17063;2178;101;0 
312807;0;0;15862;2972;130;0 
314180;0;0;15609;5839;101;0 
309573;0;0;15676;1905;95;0 
317863;0;0;15808;2029;94;0 
312500;0;0;15920;2130;98;0 
317227;0;0;15786;2245;97;0 
312763;0;0;15749;2475;100;0 
313537;0;0;15583;3764;99;0 
309977;0;0;15992;2428;99;0 
315484;0;0;15862;5191;114;0 
308008;0;0;15918;2854;127;0 
319099;0;0;15675;2244;85;0 
309529;0;0;15598;3184;97;0 
305439;0;0;15786;2387;109;0 
316386;0;0;15724;5272;92;0 
309390;0;0;15563;2316;100;0 
314524;0;0;16058;2346;101;0 
313821;0;0;15630;2041;103;0 
311418;0;0;15821;2354;101;0 
310210;0;0;15793;4585;90;0 
311778;0;0;15667;2043;102;0 
308127;0;0;15666;3500;98;0 
313763;0;0;15620;2522;101;0 
314043;0;0;15748;2179;94;0 
312155;0;0;15833;2191;96;0 
310403;0;0;15612;2640;102;0 
313843;0;0;15783;5075;127;0 
311472;0;0;15519;2754;106;0 
310480;0;0;15797;2410;107;0 
310151;0;0;15665;1966;86;0 
310956;0;0;15560;3196;93;0 
312502;0;0;15768;2528;95;0 
306156;0;0;15961;2683;97;0 
316402;0;0;15761;2585;100;0 
311086;0;0;15658;2993;102;0 
307861;0;0;15652;3033;102;0 
309690;0;0;15662;2036;94;0 
312564;0;0;15637;5081;99;0 
317048;0;0;15669;2836;96;0 
305396;0;0;15778;2119;85;0 
311245;0;0;15762;2202;96;0 
318097;0;0;15892;2210;94;0 
313435;0;0;15648;3772;97;0 
305685;0;0;15651;1654;92;0 
309360;0;0;15637;2435;103;0 
309777;0;0;18153;3176;94;0 
309652;0;0;15777;2453;101;0 
313200;0;0;15667;5224;94;0 
315511;0;0;16718;2635;95;0 
310729;0;0;15679;2549;102;0 
302037;0;0;15632;2213;112;0 
305047;0;0;15440;2093;98;0 
311716;0;0;15643;2509;99;0 
308867;0;0;15543;2022;94;0 
306612;0;0;15684;2304;94;0 
312891;0;0;15979;2260;100;0 
309940;0;0;15684;2433;96;0 
308293;0;0;15966;2074;99;0 
316142;0;0;15496;2548;100;0 
311473;0;0;18332;3411;101;0 
311693;0;0;15596;2775;104;0 
315108;0;0;15648;3850;102;0 
312089;0;0;15795;2204;101;0 
307858;0;0;18379;2542;93;0 
309113;0;0;15688;2400;101;0 
310648;0;0;15737;4666;89;0 
312888;0;0;15713;5222;98;0 
309987;0;0;15779;2585;95;0 
301469;0;0;15536;2417;98;0 
314418;0;0;15681;3170;95;0 
313869;0;0;15761;1995;103;0 
313731;0;0;15839;2751;122;0 
307670;0;0;15583;3219;96;0 
313729;0;0;16311;2046;97;0 
310177;0;0;16766;1918;94;0 
308159;0;0;15503;2314;86;0 
315101;0;0;15663;2541;105;0 
309676;0;0;16112;2669;98;0 
308592;0;0;15668;2532;111;0 
302836;0;0;15713;2197;100;0 
310360;0;0;15899;2696;98;0 
310570;0;0;15822;3215;99;0 
306516;0;0;15660;2201;96;0 
314876;0;0;15678;2013;87;0 
313668;0;0;15628;2253;101;0 
313974;0;0;16928;1970;118;0 
311620;0;0;15811;5096;87;0 
306843;0;0;15606;2063;89;0 
313475;0;0;15620;5269;99;0 
309423;0;0;15679;2269;94;0 
304759;0;0;15598;2331;120;0 
310707;0;0;15642;2319;102;0 
307095;0;0;15595;2578;103;0 
311694;0;0;15786;3101;104;0 
310328;0;0;15643;2089;95;0 
314355;0;0;15720;2635;102;0 
308676;0;0;15897;2554;103;0 
310155;0;0;15778;2262;97;0 
308621;0;0;15701;2160;93;0 
313014;0;0;15883;5286;137;0 
309817;0;0;15587;2393;110;0 
309059;0;0;15730;2470;102;0 
308310;0;0;15760;2134;100;0 
313090;0;0;15753;2116;96;0 
314235;0;0;15659;2113;92;0 
313105;0;0;15766;2142;89;0 
321287;0;0;15698;5570;101;0 
311146;0;0;15814;2431;96;0 
319218;0;0;15691;2038;84;0 
308245;0;0;16021;2594;100;0 
313208;0;0;15794;2496;91;0 
303376;0;0;15762;2149;98;0 
313872;0;0;15611;2560;99;0 
314684;0;0;15836;2668;101;0 
308986;0;0;15758;2279;86;0 
309735;0;0;15749;2249;100;0 
312514;0;0;15688;2463;98;0 
309340;0;0;15495;2219;100;0 
315833;0;0;15710;2454;96;0 
304847;0;0;15681;2444;96;0 
308751;0;0;15796;2294;93;0 
310174;0;0;15746;2562;104;0 
312439;0;0;15636;2638;100;0 
313373;0;0;15619;2697;102;0 
306626;0;0;15721;2394;108;0 
309626;0;0;15631;2271;102;0 
310094;0;0;15442;2274;95;0 
306927;0;0;15636;2461;106;0 
306940;0;0;15708;2052;99;0 
308944;0;0;18198;2467;96;0 
317974;0;0;15679;2737;99;0 
311787;0;0;15700;3297;99;0 
307977;0;0;15814;2495;121;0 
309269;0;0;15484;2352;99;0 
312054;0;0;16113;2360;124;0 
307546;0;0;15726;3007;99;0 
311831;0;0;15724;3243;90;0 
311925;0;0;15760;1963;95;0 
310895;0;0;15936;2149;85;0 
310754;0;0;15731;2204;109;0 
309590;0;0;15507;2246;100;0 
315535;0;0;15703;2558;104;0 
314249;0;0;15645;2711;106;0 
313639;0;0;16619;2354;99;0 
306806;0;0;15833;2363;96;0 
308881;0;0;15682;2348;102;0 
309337;0;0;15713;1954;94;0 
316396;0;0;15883;5192;89;0 
302438;0;0;15778;1876;94;0 
309851;0;0;15690;2289;100;0 
311858;0;0;16035;1976;101;0 
309624;0;0;15690;2906;99;0 
307778;0;0;15774;2289;110;0 
316104;0;0;15672;5662;103;0 
311860;0;0;15798;2775;108;0 
314284;0;0;15647;2994;95;0 
316166;0;0;15783;2502;102;0 
308913;0;0;15768;2152;89;0 
315970;0;0;15737;5242;100;0 
312272;0;0;15978;2126;89;0 
314362;0;0;15681;2378;99;0 
308194;0;0;17808;2336;128;0 
308787;0;0;15665;1934;89;0 
305602;0;0;15645;2441;101;0 
310300;0;0;15649;2382;103;0 
313321;0;0;17791;2643;97;0 
309473;0;0;16005;2009;93;0 
309999;0;0;15649;2084;85;0 
312705;0;0;15683;2373;93;0 
310475;0;0;15677;2385;95;0 
316113;0;0;15697;2449;90;0 
311240;0;0;18774;1790;92;0 
306693;0;0;15599;2614;89;0 
307811;0;0;15730;2145;99;0 
307400;0;0;15672;2301;99;0 
312387;0;0;15755;2095;98;0 
309466;0;0;18200;2672;95;0 
301738;0;0;15563;2053;95;0 
312174;0;0;15494;4947;96;0 
309569;0;0;15816;3046;93;0 
307262;0;0;15581;2412;102;0 
312801;0;0;15679;2114;92;0 
311721;0;0;15574;2338;101;0 
311339;0;0;15668;2113;95;0 
308128;0;0;15955;2720;98;0 
311587;0;0;18778;2378;101;0 
311589;0;0;15591;2475;99;0 
317747;0;0;15728;2517;99;0 
312427;0;0;17971;2177;100;0 
311981;0;0;15857;5711;102;0 
311233;0;0;18076;2116;89;0 
311565;0;0;15702;2329;85;0 
310787;0;0;15632;2525;95;0 
318422;0;0;15761;2557;108;0 
312194;0;0;15690;3434;102;0 
306590;0;0;15722;2176;99;0 
307490;0;0;15592;1859;88;0 
306937;0;0;15641;2326;96;0 
307275;0;0;15760;2721;105;0 
311444;0;0;18285;2526;99;0 
307514;0;0;15859;2602;110;0 
310719;0;0;15694;5255;102;0 
314195;0;0;16092;2589;102;0 
311330;0;0;15707;2708;104;0 
311813;0;0;15750;2151;90;0 
310000;0;0;15612;3870;97;0 
311136;0;0;15682;1438;98;0 
311707;0;0;15743;2322;99;0 
315359;0;0;15760;5046;107;0 
306738;0;0;15909;2075;89;0 
317413;0;0;15715;2698;99;0 
308595;0;0;15615;2097;97;0 
313893;0;0;15765;1989;90;0 
311324;0;0;16126;2203;88;0 
309360;0;0;15743;2555;99;0 
307548;0;0;15614;2687;102;0 
314356;0;0;15762;2096;95;0 
315977;0;0;15837;1822;90;0 
309435;0;0;15660;3457;95;0 
306577;0;0;15572;2739;99;0 
304674;0;0;15726;1773;90;0 
311230;0;0;15943;2352;111;0 
311395;0;0;15815;2371;91;0 
312474;0;0;16704;2229;96;0 
308440;0;0;15433;2588;96;0 
312759;0;0;15619;5286;95;0 
317676;0;0;15654;2593;100;0 
312602;0;0;17826;2604;90;0 
310826;0;0;15574;3031;93;0 
304615;0;0;15882;2900;99;0 
306395;0;0;15577;1869;88;0 
314417;0;0;17546;2347;88;0 
312083;0;0;15787;2468;98;0 
305143;0;0;15688;1823;85;0 
310237;0;0;15790;4700;100;0 
308067;0;0;15723;2299;103;0 
310374;0;0;18551;2347;99;0 
310836;0;0;15587;2512;91;0 
306848;0;0;15602;2101;93;0 
308898;0;0;15753;2421;93;0 
309067;0;0;15667;3070;89;0 
312344;0;0;15651;1944;97;0 
305890;0;0;15798;2230;96;0 
311570;0;0;15888;2200;100;0 
317034;0;0;15672;2044;103;0 
315816;0;0;15800;2409;93;0 
311341;0;0;15774;2467;95;0 
311343;0;0;15883;2328;96;0 
311748;0;0;15701;2120;97;0 
307090;0;0;15760;1874;101;0 
309911;0;0;15761;1771;89;0 
314327;0;0;15573;2457;90;0 
324108;0;0;15743;2836;103;0 
305977;0;0;15813;2131;102;0 
307239;0;0;15524;2605;103;0 
308081;0;0;15755;2704;102;0 
307159;0;0;15706;2427;103;0 
315651;0;0;15726;2671;103;0 
309564;0;0;15715;2195;101;0 
305779;0;0;15757;2347;106;0 
313061;0;0;15748;2483;97;0 
311653;0;0;15830;2586;93;0 
313194;0;0;15678;2486;126;0 
313186;0;0;15636;1908;109;0 
309871;0;0;18022;3294;100;0 
310975;0;0;15808;1913;98;0 
315463;0;0;15735;2115;103;0 
310341;0;0;15671;2253;89;0 
304884;0;0;15650;2222;97;0 
309039;0;0;15815;2192;95;0 
314982;0;0;15577;2480;97;0 
314484;0;0;15950;2275;98;0 
313729;0;0;16912;2257;117;0 
310433;0;0;15611;5144;99;0 
310444;0;0;15625;2573;97;0 
308022;0;0;15766;2113;104;0 
312490;0;0;15633;5086;102;0 
314306;0;0;15613;2069;107;0 
307955;0;0;15695;2188;93;0 
313725;0;0;15901;2247;93;0 
312426;0;0;15707;2265;97;0 
315130;0;0;15581;2091;94;0 
319436;0;0;15827;3000;111;0 
314749;0;0;15653;5577;102;0 
314514;0;0;15807;2100;99;0 
315329;0;0;15806;2121;92;0 
316484;0;0;15647;2098;99;0 
315269;0;0;15632;6070;95;0 
