CYCLES;0x0C;0x0D;0x0E;0x0F;0x10;0x10
316144;16240;21467;0;0;5182;5182 
310337;16239;21467;0;0;5235;5235 
313030;16239;21467;0;0;5210;5210 
308430;16239;21467;0;0;5164;5164 
309510;16239;21467;0;0;5209;5209 
314242;16239;21467;0;0;5127;5127 
309419;16239;21467;0;0;5114;5114 
312595;16239;21467;0;0;5180;5180 
318954;16240;21467;0;0;5251;5251 
311130;16239;21467;0;0;5172;5172 
312513;16242;21467;0;0;5121;5121 
309747;16239;21467;0;0;5220;5220 
314840;16239;21467;0;0;5196;5196 
321274;16239;21467;0;0;5167;5167 
311373;16239;21467;0;0;5130;5130 
312049;16239;21467;0;0;5234;5234 
311038;16239;21467;0;0;5151;5151 
311820;16239;21467;0;0;5246;5246 
313497;16239;21467;0;0;5282;5282 
310729;16239;21467;0;0;5171;5171 
311396;16240;21467;0;0;5204;5204 
331466;16239;21467;0;0;5157;5157 
307784;16239;21467;0;0;5208;5208 
312222;16239;21467;0;0;5214;5214 
314325;16239;21467;0;0;5169;5169 
315027;16239;21467;0;0;5144;5144 
306430;16239;21467;0;0;5211;5211 
311685;16240;21467;0;0;5226;5226 
307600;16239;21467;0;0;5172;5172 
306778;16239;21467;0;0;5216;5216 
312858;16239;21467;0;0;5177;5177 
312803;16239;21467;0;0;5181;5181 
313683;16239;21467;0;0;5273;5273 
307172;16239;21467;0;0;5216;5216 
309934;16239;21467;0;0;5157;5157 
310472;16240;21467;0;0;5208;5208 
311347;16239;21467;0;0;5234;5234 
315062;16242;21468;0;0;5187;5187 
313432;16240;21467;0;0;5171;5171 
306118;16239;21467;0;0;5148;5148 
301440;16239;21467;0;0;5190;5190 
314118;16239;21467;0;0;5150;5150 
309135;16239;21467;0;0;5141;5141 
309910;16239;21467;0;0;5216;5216 
309884;16241;21467;0;0;5233;5233 
313984;16239;21467;0;0;5158;5158 
307542;16239;21467;0;0;5194;5194 
310756;16239;21467;0;0;5188;5188 
312760;16239;21467;0;0;5192;5192 
313430;16239;21467;0;0;5185;5185 
306775;16239;21467;0;0;5148;5148 
318029;16239;21467;0;0;5144;5144 
308622;16239;21467;0;0;5219;5219 
312325;16239;21467;0;0;5236;5236 
310635;16239;21467;0;0;5143;5143 
312598;16239;21467;0;0;5172;5172 
313410;16239;21467;0;0;5176;5176 
309824;16239;21467;0;0;5174;5174 
313854;16239;21467;0;0;5192;5192 
318977;16240;21467;0;0;5204;5204 
321703;16239;21467;0;0;5199;5199 
312770;16239;21467;0;0;5113;5113 
309789;16239;21467;0;0;5171;5171 
311719;16239;21467;0;0;5207;5207 
318589;16239;21467;0;0;5209;5209 
308725;16239;21467;0;0;5256;5256 
309842;16239;21467;0;0;5170;5170 
310397;16239;21467;0;0;5169;5169 
309770;16239;21467;0;0;5204;5204 
307733;16239;21467;0;0;5132;5132 
311837;16239;21467;0;0;5157;5157 
305870;16241;21467;0;0;5173;5173 
318411;16239;21467;0;0;5156;5156 
312884;16241;21467;0;0;5239;5239 
311918;16239;21467;0;0;5170;5170 
308892;16239;21467;0;0;5161;5161 
312187;16239;21467;0;0;5181;5181 
304567;16239;21467;0;0;5223;5223 
311888;16239;21467;0;0;5153;5153 
315920;16240;21467;0;0;5262;5262 
316795;16239;21467;0;0;5188;5188 
310857;16239;21467;0;0;5126;5126 
312266;16239;21467;0;0;5185;5185 
311065;16241;21467;0;0;5223;5223 
312915;16239;21467;0;0;5245;5245 
308201;16239;21467;0;0;5154;5154 
308368;16239;21467;0;0;5161;5161 
309739;16241;21467;0;0;5207;5207 
305786;16239;21467;0;0;5175;5175 
309003;16239;21467;0;0;5204;5204 
312904;16240;21467;0;0;5196;5196 
310815;16239;21467;0;0;5135;5135 
305705;16239;21467;0;0;5176;5176 
313091;16239;21467;0;0;5124;5124 
313397;16239;21467;0;0;5191;5191 
307473;16239;21467;0;0;5179;5179 
314376;16239;21467;0;0;5186;5186 
308685;16239;21467;0;0;5135;5135 
310303;16239;21467;0;0;5170;5170 
309848;16239;21467;0;0;5165;5165 
307765;16239;21467;0;0;5146;5146 
311193;16239;21467;0;0;5170;5170 
317143;16239;21467;0;0;5212;5212 
312350;16240;21467;0;0;5180;5180 
312069;16239;21467;0;0;5197;5197 
311003;16239;21467;0;0;5180;5180 
310313;16239;21467;0;0;5202;5202 
314704;16239;21467;0;0;5178;5178 
308871;16239;21467;0;0;5179;5179 
309297;16239;21467;0;0;5240;5240 
316294;16242;21467;0;0;5199;5199 
318262;16239;21467;0;0;5180;5180 
312361;16239;21467;0;0;5224;5224 
305497;16239;21467;0;0;5172;5172 
311420;16239;21467;0;0;5277;5277 
310867;16239;21467;0;0;5185;5185 
306116;16239;21467;0;0;5143;5143 
308884;16239;21467;0;0;5176;5176 
314885;16239;21467;0;0;5201;5201 
311610;16239;21467;0;0;5305;5305 
309732;16239;21467;0;0;5175;5175 
310702;16241;21467;0;0;5181;5181 
316680;16241;21467;0;0;5227;5227 
310373;16239;21467;0;0;5130;5130 
311738;16239;21467;0;0;5153;5153 
306513;16239;21467;0;0;5150;5150 
312353;16240;21467;0;0;5152;5152 
311113;16239;21467;0;0;5188;5188 
310127;16239;21467;0;0;5135;5135 
311426;16239;21467;0;0;5249;5249 
307660;16239;21467;0;0;5195;5195 
307659;16239;21467;0;0;5161;5161 
311748;16239;21467;0;0;5125;5125 
304735;16239;21467;0;0;5106;5106 
311930;16239;21467;0;0;5171;5171 
311052;16239;21467;0;0;5183;5183 
307188;16239;21467;0;0;5211;5211 
310667;16239;21467;0;0;5164;5164 
310453;16239;21467;0;0;5203;5203 
312198;16239;21467;0;0;5225;5225 
308560;16239;21467;0;0;5136;5136 
312154;16240;21467;0;0;5179;5179 
310054;16239;21467;0;0;5185;5185 
307847;16239;21467;0;0;5158;5158 
312346;16239;21467;0;0;5307;5307 
311817;16239;21467;0;0;5225;5225 
308372;16239;21467;0;0;5187;5187 
311687;16239;21467;0;0;5198;5198 
312957;16239;21467;0;0;5165;5165 
316072;16240;21467;0;0;5195;5195 
315377;16239;21467;0;0;5183;5183 
313057;16239;21467;0;0;5172;5172 
314845;16240;21467;0;0;5175;5175 
311178;16239;21467;0;0;5226;5226 
312440;16239;21467;0;0;5210;5210 
311065;16239;21467;0;0;5202;5202 
307730;16239;21467;0;0;5158;5158 
312399;16239;21467;0;0;5241;5241 
311271;16239;21467;0;0;5185;5185 
309017;16239;21467;0;0;5172;5172 
307178;16239;21467;0;0;5143;5143 
312509;16240;21467;0;0;5199;5199 
309596;16239;21467;0;0;5166;5166 
311315;16239;21467;0;0;5266;5266 
312553;16239;21467;0;0;5188;5188 
314179;16239;21467;0;0;5155;5155 
305370;16239;21467;0;0;5154;5154 
309758;16239;21467;0;0;5171;5171 
311550;16239;21467;0;0;5200;5200 
305624;16239;21467;0;0;5203;5203 
313060;16239;21467;0;0;5212;5212 
316295;16239;21467;0;0;5189;5189 
324260;16239;21467;0;0;5170;5170 
328137;16239;21467;0;0;5139;5139 
321039;16239;21467;0;0;5141;5141 
307214;16239;21467;0;0;5182;5182 
309579;16240;21467;0;0;5123;5123 
312033;16239;21467;0;0;5202;5202 
314879;16239;21467;0;0;5228;5228 
309944;16239;21467;0;0;5170;5170 
309663;16239;21467;0;0;5161;5161 
311080;16239;21467;0;0;5174;5174 
311323;16239;21467;0;0;5199;5199 
306542;16239;21467;0;0;5163;5163 
312236;16241;21467;0;0;5187;5187 
316309;16239;21467;0;0;5152;5152 
311212;16239;21467;0;0;5226;5226 
307702;16240;21467;0;0;5246;5246 
313818;16239;21467;0;0;5182;5182 
314024;16239;21467;0;0;5275;5275 
312550;16239;21467;0;0;5280;5280 
303544;16239;21467;0;0;5173;5173 
314166;16239;21467;0;0;5192;5192 
312526;16239;21467;0;0;5195;5195 
314862;16239;21467;0;0;5183;5183 
308088;16239;21467;0;0;5219;5219 
308855;16239;21467;0;0;5158;5158 
313881;16239;21467;0;0;5220;5220 
311534;16240;21467;0;0;5184;5184 
306793;16239;21467;0;0;5178;5178 
309007;16239;21467;0;0;5204;5204 
313398;16239;21467;0;0;5185;5185 
306393;16239;21467;0;0;5194;5194 
316326;16241;21467;0;0;5207;5207 
313369;16239;21467;0;0;5190;5190 
314276;16239;21467;0;0;5146;5146 
309970;16239;21467;0;0;5192;5192 
317506;16240;21467;0;0;5186;5186 
314018;16239;21467;0;0;5190;5190 
313736;16239;21467;0;0;5166;5166 
309071;16239;21467;0;0;5229;5229 
315377;16239;21467;0;0;5178;5178 
309967;16239;21467;0;0;5181;5181 
309509;16239;21467;0;0;5163;5163 
313713;16239;21467;0;0;5248;5248 
315039;16239;21467;0;0;5173;5173 
311159;16239;21467;0;0;5198;5198 
317637;16239;21467;0;0;5177;5177 
309317;16240;21467;0;0;5195;5195 
324043;16239;21467;0;0;5175;5175 
319753;16239;21467;0;0;5185;5185 
311756;16240;21467;0;0;5148;5148 
312477;16239;21467;0;0;5222;5222 
310393;16239;21467;0;0;5207;5207 
302976;16239;21467;0;0;5192;5192 
308455;16242;21468;0;0;5178;5178 
310285;16239;21467;0;0;5189;5189 
312662;16239;21467;0;0;5193;5193 
308643;16239;21467;0;0;5146;5146 
311370;16239;21467;0;0;5196;5196 
311744;16239;21467;0;0;5259;5259 
311967;16239;21467;0;0;5178;5178 
308023;16239;21467;0;0;5176;5176 
310484;16239;21467;0;0;5173;5173 
316818;16240;21467;0;0;5159;5159 
311886;16239;21467;0;0;5198;5198 
308854;16240;21467;0;0;5184;5184 
309538;16239;21467;0;0;5149;5149 
307784;16239;21467;0;0;5184;5184 
309807;16240;21467;0;0;5205;5205 
307624;16239;21467;0;0;5159;5159 
315303;16239;21467;0;0;5155;5155 
312158;16239;21467;0;0;5201;5201 
311758;16239;21467;0;0;5305;5305 
306926;16239;21467;0;0;5233;5233 
310428;16239;21467;0;0;5181;5181 
310278;16239;21467;0;0;5173;5173 
311753;16239;21467;0;0;5257;5257 
306366;16239;21467;0;0;5172;5172 
311879;16239;21467;0;0;5187;5187 
311666;16239;21467;0;0;5158;5158 
318557;16240;21467;0;0;5162;5162 
312417;16239;21467;0;0;5190;5190 
310681;16239;21467;0;0;5184;5184 
312321;16239;21467;0;0;5200;5200 
312085;16240;21467;0;0;5155;5155 
304932;16239;21467;0;0;5109;5109 
307116;16239;21467;0;0;5163;5163 
313738;16241;21467;0;0;5141;5141 
313203;16239;21467;0;0;5145;5145 
318056;16239;21467;0;0;5270;5270 
309823;16239;21467;0;0;5143;5143 
317692;16239;21467;0;0;5222;5222 
305583;16239;21467;0;0;5194;5194 
313328;16239;21467;0;0;5246;5246 
310724;16239;21467;0;0;5205;5205 
316917;16239;21467;0;0;5199;5199 
322948;16239;21467;0;0;5148;5148 
308354;16239;21467;0;0;5246;5246 
309223;16239;21467;0;0;5173;5173 
310791;16239;21467;0;0;5178;5178 
311333;16239;21467;0;0;5190;5190 
313801;16239;21467;0;0;5171;5171 
309853;16239;21467;0;0;5161;5161 
306675;16239;21467;0;0;5172;5172 
310915;16239;21467;0;0;5195;5195 
318518;16239;21467;0;0;5173;5173 
306720;16239;21467;0;0;5204;5204 
307096;16239;21467;0;0;5211;5211 
308108;16239;21467;0;0;5132;5132 
310181;16239;21467;0;0;5211;5211 
306130;16239;21467;0;0;5211;5211 
312374;16239;21467;0;0;5196;5196 
309252;16239;21467;0;0;5189;5189 
310406;16239;21467;0;0;5172;5172 
310177;16239;21467;0;0;5197;5197 
312898;16239;21467;0;0;5232;5232 
312588;16239;21467;0;0;5228;5228 
307374;16239;21467;0;0;5173;5173 
306966;16240;21467;0;0;5233;5233 
315383;16240;21467;0;0;5191;5191 
308706;16239;21467;0;0;5195;5195 
311830;16239;21467;0;0;5181;5181 
308116;16239;21467;0;0;5175;5175 
308229;16239;21467;0;0;5195;5195 
312113;16239;21467;0;0;5146;5146 
310155;16239;21467;0;0;5246;5246 
306836;16239;21467;0;0;5212;5212 
306734;16239;21467;0;0;5169;5169 
313485;16239;21467;0;0;5152;5152 
315258;16240;21467;0;0;5159;5159 
305758;16241;21467;0;0;5149;5149 
310372;16239;21467;0;0;5208;5208 
305198;16239;21467;0;0;5182;5182 
301192;16239;21467;0;0;5131;5131 
309295;16239;21467;0;0;5170;5170 
312288;16239;21467;0;0;5229;5229 
314232;16239;21467;0;0;5209;5209 
311467;16239;21467;0;0;5187;5187 
309006;16240;21467;0;0;5186;5186 
307949;16239;21467;0;0;5195;5195 
313403;16239;21467;0;0;5155;5155 
309580;16239;21467;0;0;5197;5197 
316281;16239;21467;0;0;5266;5266 
309083;16239;21467;0;0;5166;5166 
305627;16239;21467;0;0;5167;5167 
312895;16239;21467;0;0;5173;5173 
311333;16240;21467;0;0;5180;5180 
308963;16239;21467;0;0;5176;5176 
309127;16239;21467;0;0;5172;5172 
311238;16240;21467;0;0;5179;5179 
308465;16239;21467;0;0;5171;5171 
309553;16239;21467;0;0;5156;5156 
314665;16239;21467;0;0;5145;5145 
310203;16239;21467;0;0;5227;5227 
312171;16239;21467;0;0;5203;5203 
316381;16239;21467;0;0;5179;5179 
310022;16239;21467;0;0;5263;5263 
313767;16239;21467;0;0;5215;5215 
310204;16239;21467;0;0;5191;5191 
307804;16239;21467;0;0;5174;5174 
308034;16239;21467;0;0;5202;5202 
308562;16239;21467;0;0;5181;5181 
308759;16239;21467;0;0;5165;5165 
307479;16239;21467;0;0;5171;5171 
311456;16239;21467;0;0;5184;5184 
310596;16239;21467;0;0;5144;5144 
309388;16239;21467;0;0;5191;5191 
309163;16239;21467;0;0;5191;5191 
311267;16239;21467;0;0;5155;5155 
311085;16242;21467;0;0;5193;5193 
306584;16239;21467;0;0;5199;5199 
314427;16239;21467;0;0;5166;5166 
314166;16239;21467;0;0;5233;5233 
304838;16239;21467;0;0;5182;5182 
312197;16239;21467;0;0;5165;5165 
311718;16239;21467;0;0;5162;5162 
316242;16239;21467;0;0;5183;5183 
310571;16239;21467;0;0;5152;5152 
310191;16239;21467;0;0;5183;5183 
310910;16239;21467;0;0;5185;5185 
309697;16239;21467;0;0;5274;5274 
306530;16239;21467;0;0;5171;5171 
311399;16239;21467;0;0;5182;5182 
310163;16239;21467;0;0;5251;5251 
309154;16239;21467;0;0;5223;5223 
306766;16241;21467;0;0;5167;5167 
316356;16239;21467;0;0;5168;5168 
315960;16239;21467;0;0;5138;5138 
313532;16239;21467;0;0;5165;5165 
319628;16240;21467;0;0;5211;5211 
316810;16241;21467;0;0;5213;5213 
309228;16239;21467;0;0;5203;5203 
309184;16239;21467;0;0;5265;5265 
309638;16239;21467;0;0;5170;5170 
315254;16239;21467;0;0;5175;5175 
312022;16239;21467;0;0;5205;5205 
312599;16239;21467;0;0;5218;5218 
310164;16239;21467;0;0;5268;5268 
308550;16239;21467;0;0;5209;5209 
307497;16239;21467;0;0;5167;5167 
309138;16239;21467;0;0;5173;5173 
309396;16239;21467;0;0;5207;5207 
313567;16240;21467;0;0;5182;5182 
312078;16239;21467;0;0;5179;5179 
310108;16239;21467;0;0;5180;5180 
310696;16239;21467;0;0;5138;5138 
310594;16241;21467;0;0;5207;5207 
311588;16239;21467;0;0;5288;5288 
308708;16239;21467;0;0;5190;5190 
308889;16239;21467;0;0;5129;5129 
312566;16239;21467;0;0;5128;5128 
308593;16239;21467;0;0;5164;5164 
311817;16239;21467;0;0;5176;5176 
310171;16241;21467;0;0;5172;5172 
306010;16239;21467;0;0;5144;5144 
310432;16239;21467;0;0;5142;5142 
312985;16239;21467;0;0;5176;5176 
309438;16239;21467;0;0;5133;5133 
307629;16239;21467;0;0;5229;5229 
310818;16239;21467;0;0;5221;5221 
313336;16239;21467;0;0;5158;5158 
310725;16239;21467;0;0;5208;5208 
309537;16239;21467;0;0;5148;5148 
310991;16239;21467;0;0;5163;5163 
308396;16240;21467;0;0;5205;5205 
310754;16241;21468;0;0;5167;5167 
309734;16239;21467;0;0;5175;5175 
307515;16239;21467;0;0;5178;5178 
314437;16239;21467;0;0;5183;5183 
311398;16240;21467;0;0;5157;5157 
314054;16239;21467;0;0;5181;5181 
317369;16239;21467;0;0;5209;5209 
310864;16239;21467;0;0;5191;5191 
315408;16239;21467;0;0;5216;5216 
316445;16239;21467;0;0;5205;5205 
312059;16239;21467;0;0;5192;5192 
307470;16240;21467;0;0;5189;5189 
305853;16239;21467;0;0;5232;5232 
312878;16239;21467;0;0;5198;5198 
309589;16239;21467;0;0;5280;5280 
313130;16239;21467;0;0;5164;5164 
306686;16239;21467;0;0;5253;5253 
310913;16239;21467;0;0;5182;5182 
305152;16239;21467;0;0;5181;5181 
308907;16240;21467;0;0;5189;5189 
306661;16239;21467;0;0;5133;5133 
309618;16239;21467;0;0;5197;5197 
306492;16239;21467;0;0;5176;5176 
308051;16239;21467;0;0;5169;5169 
311671;16239;21467;0;0;5181;5181 
309503;16239;21467;0;0;5217;5217 
312044;16239;21467;0;0;5179;5179 
302799;16240;21467;0;0;5149;5149 
310749;16239;21467;0;0;5196;5196 
312747;16239;21467;0;0;5165;5165 
318558;16239;21467;0;0;5151;5151 
313626;16239;21467;0;0;5181;5181 
314558;16239;21467;0;0;5193;5193 
310202;16239;21467;0;0;5230;5230 
306906;16239;21467;0;0;5171;5171 
311195;16239;21467;0;0;5149;5149 
310763;16239;21467;0;0;5186;5186 
302343;16239;21467;0;0;5153;5153 
309965;16239;21467;0;0;5214;5214 
317563;16241;21467;0;0;5159;5159 
308446;16239;21467;0;0;5203;5203 
307135;16239;21467;0;0;5167;5167 
304823;16239;21467;0;0;5131;5131 
314252;16239;21467;0;0;5198;5198 
308493;16239;21467;0;0;5169;5169 
308155;16239;21467;0;0;5182;5182 
310275;16239;21467;0;0;5161;5161 
312180;16239;21467;0;0;5179;5179 
308903;16240;21467;0;0;5201;5201 
316550;16239;21467;0;0;5216;5216 
311161;16239;21467;0;0;5168;5168 
318603;16239;21467;0;0;5115;5115 
317090;16240;21467;0;0;5205;5205 
309544;16239;21467;0;0;5214;5214 
314988;16239;21467;0;0;5172;5172 
314133;16239;21467;0;0;5180;5180 
312052;16239;21467;0;0;5151;5151 
308762;16239;21467;0;0;5187;5187 
313769;16239;21467;0;0;5247;5247 
314054;16240;21467;0;0;5179;5179 
307065;16239;21467;0;0;5173;5173 
306463;16239;21467;0;0;5169;5169 
308994;16239;21467;0;0;5165;5165 
306619;16240;21467;0;0;5176;5176 
312881;16239;21467;0;0;5210;5210 
309278;16239;21467;0;0;5189;5189 
314933;16239;21467;0;0;5144;5144 
315855;16240;21467;0;0;5163;5163 
313468;16240;21467;0;0;5242;5242 
307860;16239;21467;0;0;5198;5198 
308118;16239;21467;0;0;5163;5163 
308414;16239;21467;0;0;5188;5188 
311377;16239;21467;0;0;5125;5125 
314316;16239;21467;0;0;5259;5259 
307588;16239;21467;0;0;5251;5251 
310627;16239;21467;0;0;5239;5239 
313016;16239;21467;0;0;5173;5173 
312565;16239;21467;0;0;5207;5207 
314424;16239;21467;0;0;5139;5139 
308984;16239;21467;0;0;5216;5216 
311174;16239;21467;0;0;5141;5141 
306925;16239;21467;0;0;5138;5138 
308180;16239;21467;0;0;5247;5247 
308684;16239;21467;0;0;5174;5174 
312526;16239;21467;0;0;5189;5189 
312937;16239;21467;0;0;5214;5214 
310843;16239;21467;0;0;5132;5132 
307234;16239;21467;0;0;5158;5158 
307641;16240;21467;0;0;5249;5249 
307685;16239;21467;0;0;5154;5154 
306659;16239;21467;0;0;5219;5219 
306897;16239;21467;0;0;5180;5180 
310168;16240;21467;0;0;5185;5185 
312074;16239;21467;0;0;5169;5169 
312882;16239;21467;0;0;5179;5179 
317087;16239;21467;0;0;5177;5177 
308201;16241;21467;0;0;5174;5174 
307583;16239;21467;0;0;5182;5182 
304921;16239;21467;0;0;5175;5175 
312277;16239;21467;0;0;5210;5210 
303951;16239;21467;0;0;5185;5185 
303544;16239;21467;0;0;5160;5160 
315781;16239;21467;0;0;5206;5206 
308452;16239;21467;0;0;5169;5169 
312834;16239;21467;0;0;5192;5192 
307746;16239;21467;0;0;5212;5212 
312229;16239;21467;0;0;5186;5186 
309159;16239;21467;0;0;5152;5152 
310233;16240;21467;0;0;5174;5174 
313442;16239;21467;0;0;5175;5175 
311814;16239;21467;0;0;5133;5133 
313519;16239;21467;0;0;5193;5193 
309041;16240;21467;0;0;5203;5203 
322610;16239;21467;0;0;5201;5201 
307115;16239;21467;0;0;5131;5131 
304805;16239;21467;0;0;5241;5241 
314836;16239;21467;0;0;5121;5121 
313856;16239;21467;0;0;5191;5191 
311253;16239;21467;0;0;5190;5190 
310742;16240;21467;0;0;5209;5209 
310801;16239;21467;0;0;5162;5162 
311629;16239;21467;0;0;5199;5199 
307843;16239;21467;0;0;5185;5185 
311656;16239;21467;0;0;5233;5233 
313650;16241;21467;0;0;5192;5192 
308278;16239;21467;0;0;5163;5163 
312026;16239;21467;0;0;5139;5139 
309365;16239;21467;0;0;5131;5131 
318901;16239;21467;0;0;5206;5206 
311302;16239;21467;0;0;5164;5164 
311961;16239;21467;0;0;5214;5214 
316842;16239;21467;0;0;5186;5186 
309633;16239;21467;0;0;5220;5220 
308878;16239;21467;0;0;5156;5156 
316078;16239;21467;0;0;5165;5165 
319929;16240;21467;0;0;5165;5165 
329058;16239;21467;0;0;5159;5159 
307191;16239;21467;0;0;5211;5211 
307671;16239;21467;0;0;5173;5173 
314409;16239;21467;0;0;5169;5169 
309373;16239;21467;0;0;5193;5193 
309845;16239;21467;0;0;5193;5193 
308692;16240;21467;0;0;5207;5207 
311481;16239;21467;0;0;5192;5192 
313917;16239;21467;0;0;5280;5280 
310504;16239;21467;0;0;5178;5178 
326866;16239;21467;0;0;5188;5188 
306656;16239;21467;0;0;5181;5181 
312412;16239;21467;0;0;5219;5219 
309110;16239;21467;0;0;5173;5173 
312307;16239;21467;0;0;5188;5188 
309003;16239;21467;0;0;5223;5223 
315148;16239;21467;0;0;5118;5118 
317807;16239;21467;0;0;5237;5237 
307899;16239;21467;0;0;5143;5143 
311688;16239;21467;0;0;5219;5219 
311020;16239;21467;0;0;5151;5151 
314749;16239;21467;0;0;5165;5165 
310916;16240;21467;0;0;5146;5146 
303219;16239;21467;0;0;5186;5186 
308415;16239;21467;0;0;5130;5130 
320608;16240;21467;0;0;5147;5147 
312363;16239;21467;0;0;5171;5171 
308535;16239;21467;0;0;5189;5189 
309397;16239;21467;0;0;5171;5171 
304880;16239;21467;0;0;5196;5196 
308290;16239;21467;0;0;5161;5161 
