CYCLES;0x18;0x19;0x1A;0x1D;0x1E;0x60
309884;165;2956;0;154941;0;2296 
310289;158;2941;0;155142;0;2309 
306407;196;2992;0;153203;0;2208 
307620;172;2934;0;153812;0;2246 
309919;209;3080;0;154959;0;2244 
305222;180;3012;0;152610;0;2292 
313076;155;2904;0;156537;0;2284 
307890;220;3166;0;153946;0;2288 
306930;194;3068;0;153466;0;2292 
310227;152;2846;0;155113;0;2240 
313514;151;2852;0;156756;0;2248 
306653;190;2990;0;153330;0;2232 
306335;155;2800;0;153169;0;2184 
309216;183;2944;0;154609;0;2216 
311896;224;3160;0;155947;0;2264 
324650;270;3381;0;162324;0;2301 
321212;155;3015;0;160605;0;2395 
308694;182;2928;0;154347;0;2200 
314161;167;2920;0;157081;0;2252 
308286;164;2911;0;154143;0;2260 
310752;157;2878;0;155376;0;2256 
308645;189;2997;0;154321;0;2241 
309813;161;2884;0;154906;0;2240 
308213;191;2948;0;154107;0;2188 
309931;190;3050;0;154964;0;2300 
310984;157;2884;0;155492;0;2256 
308397;174;2940;0;154198;0;2246 
311696;232;3234;0;155847;0;2306 
308572;195;3008;0;154286;0;2228 
308447;180;3024;0;154221;0;2304 
313559;164;2927;0;156779;0;2273 
304123;126;2712;0;152062;0;2212 
314184;192;3080;0;157093;0;2312 
312549;154;2896;0;156272;0;2280 
309803;157;2841;0;154901;0;2221 
308008;166;2877;0;154003;0;2220 
301986;190;2964;0;150993;0;2208 
315359;177;2956;0;157679;0;2248 
308463;193;3018;0;154231;0;2250 
307330;182;2872;0;153666;0;2148 
313155;164;2868;0;156578;0;2212 
308078;190;2960;0;154040;0;2208 
314402;190;3028;0;157202;0;2268 
310655;120;2764;0;155327;0;2284 
306979;159;2887;0;153490;0;2260 
308664;187;2968;0;154333;0;2224 
305562;181;3012;0;152780;0;2288 
303617;167;2916;0;151809;0;2252 
306866;186;3036;0;153433;0;2296 
312397;208;3169;0;156200;0;2340 
303613;164;2840;0;151805;0;2184 
308251;180;2937;0;154123;0;2219 
312039;143;2760;0;156020;0;2188 
308753;177;3015;0;154376;0;2307 
306010;161;2942;0;153005;0;2300 
310390;194;3052;0;155195;0;2280 
308686;206;3056;0;154345;0;2232 
307057;169;2896;0;153529;0;2220 
305148;167;2848;0;152574;0;2180 
307248;148;2856;0;153625;0;2264 
308659;184;2971;0;154329;0;2235 
310553;200;2996;0;155275;0;2204 
307690;178;2983;0;153845;0;2272 
307761;163;2856;0;153880;0;2204 
307547;179;2951;0;153776;0;2236 
306716;166;2850;0;153357;0;2192 
317307;176;2956;0;158655;0;2252 
308427;170;2896;0;154214;0;2216 
313340;142;2826;0;156669;0;2257 
304269;160;2928;0;152133;0;2292 
309728;152;2868;0;154865;0;2260 
314709;206;3208;0;157355;0;2388 
311751;202;3080;0;155876;0;2276 
311197;190;2992;0;155597;0;2236 
306785;151;2800;0;153393;0;2200 
308309;162;2880;0;154153;0;2232 
308645;164;2892;0;154322;0;2240 
308555;161;2883;0;154278;0;2237 
308291;154;2864;0;154146;0;2252 
310868;165;2920;0;155434;0;2260 
302076;175;2900;0;151039;0;2200 
306218;153;2812;0;153108;0;2200 
