CYCLES;0xD2;0xE0;0xE1;0xE2;0xE3;0xE4
3300;0;58;2131;12;0;9 
3244;0;68;2001;26;0;9 
3443;0;64;2113;25;0;9 
2244;0;63;1027;20;0;11 
4006;0;150;2697;14;0;11 
2918;0;62;1829;16;0;10 
4199;0;65;2947;17;0;9 
3138;0;61;2055;27;0;10 
2805;0;62;1768;20;0;10 
2937;0;54;1727;22;0;11 
3737;0;72;2270;17;0;10 
3457;0;60;2123;22;0;12 
2991;0;67;1923;21;0;10 
4358;0;69;2966;26;0;8 
3333;0;66;2128;18;0;10 
3359;0;61;2167;18;0;10 
3351;0;82;2116;31;0;10 
3187;0;46;2008;20;0;9 
3080;0;66;1986;12;0;11 
3267;0;65;2025;13;0;10 
2947;0;61;1642;21;0;10 
4704;0;69;3402;18;0;10 
3287;0;179;1964;17;0;11 
4042;0;58;2809;20;0;9 
2572;0;57;1472;19;0;10 
3535;0;71;2304;19;0;10 
3025;0;48;1850;15;0;9 
3724;0;58;2545;20;0;10 
3124;0;66;2033;20;0;10 
3393;0;62;2069;22;0;8 
3002;0;67;1932;20;0;10 
3325;0;54;2252;16;0;10 
2567;0;57;1277;26;0;9 
3350;0;57;2169;17;0;10 
3883;0;57;2578;15;0;11 
3208;0;78;1973;12;0;10 
3342;0;50;2185;16;0;9 
2621;0;53;1226;17;0;10 
3647;0;54;2324;27;0;9 
2760;0;59;1702;21;0;10 
2785;0;64;1417;17;0;10 
3211;0;56;2129;24;0;9 
2766;0;67;1391;22;0;10 
3800;0;58;2601;15;0;10 
5868;0;44;2874;23;0;10 
2730;0;57;1518;17;0;10 
3313;0;72;2062;26;0;10 
3017;0;115;1921;19;0;10 
4244;0;56;3056;16;0;10 
5613;0;65;4421;21;0;9 
2841;0;66;1490;17;0;11 
2963;0;61;1747;15;0;10 
3369;0;64;2149;27;0;11 
2582;0;71;1268;13;0;10 
3392;0;62;2185;16;0;10 
3308;0;66;1841;26;0;10 
3639;0;46;2363;12;0;9 
2183;0;80;937;35;0;9 
3769;0;72;2497;16;0;9 
2995;0;64;1649;20;0;9 
3418;0;70;2213;12;0;11 
2986;0;66;1598;23;0;11 
3471;0;62;2249;20;0;9 
3187;0;67;1972;21;0;10 
3930;0;55;2478;21;0;9 
3254;0;59;1885;21;0;9 
3529;0;60;2141;18;0;10 
3052;0;69;1631;32;0;9 
4627;0;60;3309;24;0;10 
2972;0;67;1928;20;0;9 
6312;0;49;5097;18;0;9 
3456;0;61;1045;20;0;10 
6256;0;67;5049;20;0;11 
3886;0;63;2799;26;0;11 
4173;0;63;2854;16;0;12 
2777;0;71;1344;36;0;10 
3454;0;66;2071;17;0;11 
3126;0;63;1775;19;0;11 
3976;0;59;2781;26;0;8 
3854;0;54;2684;16;0;9 
5769;0;66;3549;24;0;9 
2860;0;54;1669;19;0;9 
3295;0;64;1960;21;0;9 
3055;0;68;1878;16;0;10 
3633;0;76;2392;26;0;9 
3800;0;58;2476;12;0;10 
3829;0;51;2680;16;0;11 
2605;0;62;1359;12;0;10 
2619;0;60;1527;16;0;11 
2862;0;52;1734;13;0;10 
4181;0;58;2859;23;0;9 
5828;0;67;4464;21;0;9 
3843;0;83;2554;26;0;10 
2362;0;62;1210;22;0;11 
6235;0;72;5007;20;0;11 
3511;0;62;2431;18;0;10 
3212;0;54;1984;21;0;10 
2862;0;65;1795;26;0;10 
3081;0;56;1924;20;0;9 
3941;0;66;2563;20;0;11 
6231;0;70;4889;26;0;11 
