CYCLES;0x00;0x01;0x02;0x03;0x04;0x05
6304;0;37;0;11;251;0 
3241;0;35;0;9;250;0 
3490;0;34;0;10;251;0 
3133;0;34;0;10;250;0 
3931;0;36;0;13;251;0 
3116;0;36;0;10;251;0 
3058;0;35;0;11;251;0 
3294;0;36;0;12;251;0 
3170;0;35;0;10;251;0 
3231;0;36;0;11;250;0 
3040;0;37;0;12;251;0 
3260;0;39;0;12;251;0 
4573;0;36;0;10;250;0 
3989;0;36;0;9;251;0 
3618;0;33;0;11;251;0 
3576;0;34;0;11;251;0 
3201;0;35;0;9;251;0 
3497;0;34;0;10;251;0 
5745;0;34;0;10;251;0 
3166;0;36;0;11;249;0 
2999;0;34;0;9;251;0 
3368;0;35;0;9;251;0 
3319;0;36;0;11;251;0 
4544;0;32;0;11;251;0 
4069;0;34;0;9;251;0 
4496;0;35;0;8;251;0 
6307;0;34;0;8;251;0 
3253;0;34;0;12;251;0 
4492;0;36;0;11;251;0 
12450;0;35;0;11;251;0 
3351;0;37;0;10;249;0 
3357;0;35;0;12;250;0 
3535;0;36;0;9;251;0 
3298;0;38;0;11;251;0 
3581;0;34;0;12;251;0 
4292;0;33;0;10;251;0 
6605;0;36;0;12;251;0 
3060;0;34;0;9;251;0 
3344;0;33;0;9;251;0 
3545;0;34;0;11;251;0 
3459;0;37;0;13;251;0 
3322;0;31;0;11;251;0 
4293;0;33;0;6;251;0 
6723;0;36;0;13;251;0 
3632;0;35;0;12;251;0 
3508;0;33;0;11;251;0 
3434;0;36;0;10;249;0 
3670;0;33;0;11;251;0 
4149;0;35;0;9;251;0 
3440;0;34;0;9;251;0 
3419;0;38;0;9;251;0 
3480;0;35;0;13;251;0 
3215;0;34;0;7;250;0 
3814;0;36;0;12;251;0 
3187;0;32;0;10;251;0 
3678;0;34;1;10;251;0 
2961;0;33;0;10;251;0 
3561;0;35;0;11;250;0 
3791;0;33;0;10;251;0 
6025;0;36;0;10;251;0 
3665;0;34;0;11;251;0 
3243;0;35;0;10;251;0 
4302;0;35;0;11;251;0 
3442;0;37;0;11;251;0 
4156;0;35;0;10;251;0 
3366;0;36;0;9;250;0 
4073;0;32;0;9;251;0 
3334;0;34;0;11;251;0 
3707;0;37;0;9;251;0 
3287;0;38;0;11;250;0 
3537;0;36;0;10;251;0 
6433;0;36;0;10;251;0 
4136;0;37;0;9;250;0 
3588;0;36;0;11;251;0 
4157;0;35;0;10;251;0 
3329;0;36;0;11;251;0 
3523;0;36;0;12;251;0 
3187;0;37;0;7;249;0 
3463;0;34;0;11;251;0 
3578;0;34;0;10;251;0 
3410;0;36;0;12;251;0 
4032;0;35;0;9;251;0 
2851;0;33;0;9;251;0 
3578;0;35;0;12;251;0 
3398;0;36;0;10;251;0 
6288;0;36;0;13;250;0 
2929;0;35;0;9;251;0 
4872;0;34;0;10;251;0 
2856;0;34;0;10;251;0 
3628;0;37;0;12;251;0 
4092;0;35;0;10;251;0 
6376;0;34;0;11;251;0 
3409;0;35;0;9;251;0 
3375;0;35;0;12;251;0 
2769;0;34;0;11;251;0 
3247;0;35;0;11;251;0 
3213;0;35;0;11;251;0 
3599;0;34;0;11;251;0 
3264;0;34;0;11;251;0 
3322;0;36;0;11;251;0 
3461;0;34;0;9;250;0 
4005;0;36;0;11;251;0 
3378;0;36;0;8;251;0 
3010;0;34;0;9;251;0 
3277;0;35;0;10;250;0 
3250;0;34;0;10;251;0 
3530;0;35;0;11;251;0 
3332;0;35;0;10;250;0 
3453;0;35;0;10;250;0 
3579;0;37;0;14;251;0 
3127;0;33;0;11;250;0 
2953;0;34;0;9;251;0 
3336;0;34;0;12;251;0 
3676;0;37;0;13;251;0 
4460;0;35;0;10;251;0 
5763;0;34;0;9;251;0 
3545;0;41;0;11;251;0 
5850;0;32;0;11;250;0 
3284;0;35;1;12;251;0 
3503;0;35;0;10;251;0 
3417;0;33;0;10;251;0 
3130;0;35;0;11;251;0 
3612;0;34;0;9;251;0 
3060;0;35;0;12;250;0 
3321;0;33;0;11;251;0 
3210;0;34;0;11;251;0 
4119;0;32;0;12;251;0 
3168;0;32;0;12;251;0 
6231;0;36;0;9;251;0 
3272;0;32;0;11;251;0 
3630;0;34;0;13;251;0 
3565;0;36;0;10;249;0 
4177;0;35;0;6;251;0 
3210;0;35;0;11;251;0 
4006;0;34;0;10;251;0 
3155;0;34;0;10;251;0 
3345;0;35;0;10;251;0 
5399;0;32;0;10;250;0 
3573;0;35;0;10;251;0 
3697;0;36;1;9;250;0 
3656;0;32;0;10;251;0 
3673;0;36;0;9;251;0 
3135;0;34;0;10;250;0 
3464;0;35;0;7;251;0 
3163;0;36;0;8;251;0 
3900;0;31;0;12;251;0 
3301;0;38;0;9;251;0 
3168;0;37;0;9;251;0 
3464;0;37;0;11;251;0 
3683;0;39;0;11;251;0 
3451;0;36;0;9;250;0 
3602;0;34;0;11;251;0 
3392;0;34;0;9;251;0 
3241;0;34;0;10;251;0 
3690;0;34;0;10;251;0 
4291;0;33;0;10;251;0 
5551;0;35;0;11;251;0 
3474;0;34;0;11;251;0 
3506;0;37;0;11;250;0 
3347;0;32;0;8;251;0 
5441;0;33;0;11;251;0 
4286;0;36;0;10;251;0 
3774;0;34;0;9;251;0 
6589;0;34;0;10;251;0 
3293;0;33;0;9;251;0 
3505;0;37;0;13;251;0 
3280;0;36;0;9;251;0 
11772;0;34;0;11;251;0 
3242;0;36;0;11;251;0 
3599;0;35;0;10;251;0 
3462;0;37;0;10;251;0 
3335;0;33;0;10;251;0 
3552;0;36;0;10;251;0 
3397;0;37;0;14;251;0 
3399;0;34;0;10;251;0 
3693;0;33;0;9;251;0 
3151;0;36;0;13;250;0 
3522;0;35;0;9;250;0 
3401;0;35;0;10;251;0 
3424;0;36;0;9;251;0 
3225;0;36;0;10;250;0 
3263;0;36;0;9;251;0 
3092;0;38;0;10;251;0 
6263;0;35;0;13;251;0 
3456;0;34;0;11;251;0 
3560;0;37;0;10;250;0 
3057;0;34;0;11;251;0 
3642;0;36;0;10;251;0 
3123;0;33;0;10;251;0 
3252;0;39;0;11;250;0 
4406;0;35;0;11;251;0 
3396;0;34;0;14;251;0 
3360;0;35;0;12;251;0 
5674;0;36;0;11;251;0 
3405;0;33;0;10;251;0 
3536;0;35;0;12;251;0 
3990;0;32;0;13;251;0 
4244;0;32;0;10;251;0 
3380;0;34;0;8;251;0 
3589;0;35;0;7;251;0 
3587;0;34;0;11;251;0 
3527;0;34;0;12;251;0 
3332;0;34;0;12;251;0 
3381;0;33;0;11;251;0 
3677;0;35;0;10;250;0 
5800;0;36;0;12;251;0 
3375;0;34;0;8;251;0 
3460;0;36;0;11;251;0 
3697;0;34;0;12;250;0 
3448;0;37;0;9;250;0 
2875;0;34;0;10;251;0 
