CYCLES;0x13;0x14;0x15;0x16;0x17;0x18
4518;250;484;13;63;27;7 
3415;251;513;12;58;14;6 
3861;249;516;13;62;26;11 
2942;251;505;13;61;19;3 
3996;251;508;13;61;20;5 
3170;250;497;13;62;26;11 
2417;252;517;13;60;18;6 
2987;252;511;8;49;20;5 
2522;251;539;14;62;16;2 
6117;250;493;14;62;26;9 
3430;249;520;6;45;16;5 
4029;249;486;14;63;31;12 
2813;250;518;18;68;19;8 
2945;248;497;13;60;22;11 
2407;248;477;15;66;20;4 
2900;251;526;14;58;18;9 
4876;251;510;12;61;31;10 
2794;250;474;7;47;19;9 
3048;249;479;12;60;22;7 
3683;252;536;9;52;29;10 
2653;249;505;14;63;22;4 
2701;251;502;8;49;19;9 
2544;250;506;13;64;19;5 
3114;251;476;19;75;24;9 
3166;250;478;13;61;19;4 
3272;250;497;12;58;24;9 
2803;250;478;13;61;25;10 
3559;251;463;14;62;33;10 
3861;251;508;14;64;25;9 
2352;249;496;12;56;13;8 
2917;251;526;12;60;24;9 
4172;251;496;18;71;21;6 
3382;250;493;13;57;24;9 
5850;250;501;8;51;20;11 
4324;250;454;13;62;19;8 
3144;250;489;7;49;25;6 
2764;253;505;15;63;21;10 
2440;250;506;14;62;17;5 
3363;250;459;6;48;25;9 
2482;251;516;15;64;15;4 
5455;251;487;16;65;21;8 
2819;251;508;9;51;20;4 
6120;251;503;13;63;26;12 
2835;250;481;13;61;20;5 
2797;248;431;9;48;17;5 
6094;249;477;13;61;22;10 
3732;248;450;13;63;28;10 
5373;251;526;14;65;21;12 
2767;250;521;13;59;20;4 
3214;252;505;19;74;32;6 
2854;250;498;13;60;23;8 
2424;248;482;12;56;18;7 
2565;252;536;13;61;17;6 
3249;251;526;13;59;24;9 
2767;251;486;15;63;19;11 
3091;251;489;16;65;23;7 
4844;251;537;13;62;17;12 
2988;250;513;16;67;26;9 
2881;250;490;14;64;23;9 
3489;250;506;14;60;25;13 
2931;251;537;15;63;17;11 
2979;250;496;12;60;21;9 
3364;253;504;14;64;28;4 
3224;251;510;8;53;25;6 
2657;250;497;12;59;19;5 
2839;249;495;14;60;19;5 
2930;251;506;15;64;22;4 
2960;250;491;14;61;19;8 
2922;251;525;15;66;20;5 
3580;252;535;6;48;24;11 
3465;251;483;11;55;19;4 
3378;249;480;13;62;25;13 
2935;251;512;13;57;18;11 
3574;251;523;14;62;26;9 
3038;253;509;11;56;18;9 
3204;250;499;14;63;25;9 
2507;252;491;14;61;19;1 
3314;250;489;15;67;25;13 
2722;248;486;12;56;22;5 
3114;249;497;12;59;23;13 
2634;252;525;14;63;16;7 
3161;249;525;14;66;28;6 
3950;251;460;11;55;21;10 
2777;250;518;13;61;17;3 
5127;248;461;16;68;21;8 
2882;252;534;8;48;19;9 
3649;249;494;14;62;27;11 
2338;252;504;11;55;13;6 
2798;251;545;12;61;15;7 
2809;250;458;14;62;23;3 
5305;250;488;13;60;24;11 
2742;249;475;8;51;21;4 
2599;250;499;13;61;21;2 
3815;252;499;12;56;18;4 
5391;252;510;13;61;19;5 
3103;250;481;15;63;21;11 
2828;251;497;12;56;21;6 
3392;250;493;15;66;26;14 
2474;250;486;9;51;16;7 
3046;250;495;15;65;19;11 
2867;252;507;18;71;20;9 
6012;251;514;13;61;21;11 
3993;251;503;14;63;18;11 
5319;252;526;12;59;20;5 
2288;251;492;13;58;17;7 
3323;250;457;12;61;24;13 
4519;249;517;17;70;21;6 
6034;252;498;14;65;26;6 
2547;251;529;12;59;17;5 
3271;250;481;14;62;25;9 
2142;251;544;14;60;15;4 
4245;249;494;11;54;22;13 
2975;252;499;13;63;17;6 
3299;253;528;13;61;25;7 
2914;251;520;16;65;18;8 
3418;250;506;7;50;22;10 
2909;249;501;17;68;18;7 
2667;252;511;15;63;20;5 
2737;251;488;13;59;15;5 
2706;248;470;8;52;23;3 
4564;248;468;15;64;16;11 
2613;250;511;14;63;19;11 
2599;250;497;11;55;21;6 
6142;251;516;14;63;22;10 
5089;251;508;8;52;24;6 
3408;249;473;13;61;26;14 
2785;251;487;16;66;18;6 
3284;250;485;15;64;25;5 
2848;251;486;16;61;13;4 
2771;248;469;14;63;21;9 
3588;252;488;12;57;20;9 
3172;251;499;13;59;21;11 
3329;248;470;18;69;29;13 
2673;249;476;9;53;15;4 
3521;251;514;15;66;29;11 
3133;251;501;9;54;21;8 
2796;248;508;15;64;24;10 
5427;250;531;13;59;16;10 
3170;252;506;18;71;25;10 
2629;251;507;12;56;17;8 
6229;250;486;12;59;30;14 
2702;251;514;15;65;17;7 
3360;249;469;13;60;24;13 
2842;249;498;14;64;17;6 
3395;249;471;12;60;27;7 
2948;249;505;13;56;21;6 
2708;251;506;14;60;18;3 
2632;249;487;14;62;21;10 
3257;252;484;18;73;28;8 
4069;250;462;13;57;20;9 
3803;249;431;12;62;27;12 
3357;251;536;8;49;23;10 
2909;250;507;14;64;19;9 
2972;248;489;13;60;21;10 
3046;249;500;8;48;20;7 
2485;252;516;16;64;15;9 
3407;251;500;15;66;25;6 
2494;249;498;15;62;19;7 
2978;249;464;13;64;20;11 
3111;251;520;15;66;24;8 
2976;252;519;11;55;19;5 
3158;251;512;14;65;23;10 
2963;250;502;13;60;17;4 
3269;249;496;8;50;19;8 
2481;251;468;10;53;16;7 
3723;251;493;13;60;26;13 
2569;251;513;14;61;15;6 
5358;251;510;13;61;31;14 
5297;247;466;12;57;18;5 
3310;250;495;13;58;22;10 
2607;250;460;13;54;19;8 
3452;249;485;12;61;31;5 
2976;253;501;7;46;18;8 
3397;252;524;14;64;25;10 
2515;248;455;14;59;19;6 
3276;251;484;14;63;28;7 
2352;250;498;13;59;18;7 
3210;251;545;17;69;30;7 
2307;249;467;9;52;14;3 
2951;249;502;8;49;21;6 
2674;251;496;7;46;14;6 
2335;248;510;15;64;15;10 
3380;251;493;13;59;25;8 
3151;250;542;13;62;26;11 
3117;249;475;7;46;21;7 
2425;252;499;12;57;16;9 
2893;249;493;13;59;22;4 
2166;251;511;15;64;17;4 
2488;248;492;10;51;16;8 
5402;249;458;13;59;18;11 
3352;251;509;14;57;21;11 
5439;251;488;14;66;23;8 
4992;252;512;13;62;18;7 
3168;251;533;10;55;23;6 
2482;252;485;8;50;18;5 
2757;248;510;12;55;19;7 
5595;250;519;12;59;25;5 
2739;253;522;12;60;20;7 
5384;248;482;14;60;20;6 
2175;249;480;15;62;14;4 
3146;250;483;12;60;23;13 
2563;251;504;13;58;19;7 
5352;251;499;17;67;26;5 
2883;250;503;7;48;21;9 
2682;249;511;12;57;16;9 
2838;249;491;13;58;21;9 
2841;249;471;15;62;17;11 
2088;248;443;7;48;13;6 
3542;251;497;14;61;26;8 
2811;252;496;10;57;21;2 
4273;250;472;13;62;26;8 
2224;250;511;13;55;15;6 
5640;250;538;14;64;20;4 
5654;250;524;18;72;19;9 
2715;251;479;12;59;20;5 
3839;250;481;7;49;22;7 
3334;251;501;19;76;25;11 
3465;251;495;15;64;21;13 
3659;250;530;18;71;30;14 
3721;249;514;12;60;17;6 
2875;249;459;13;59;24;10 
3095;249;463;9;53;23;8 
5561;248;465;13;62;25;8 
5166;251;503;15;63;15;6 
4303;251;494;13;58;26;13 
5702;250;458;13;54;22;6 
5788;251;470;14;62;30;9 
5875;253;518;8;52;25;9 
2768;249;476;13;62;21;8 
2817;251;523;13;58;19;6 
3860;252;554;12;56;22;6 
2890;249;491;10;50;19;9 
2611;249;474;14;60;16;8 
2927;251;550;14;64;17;6 
3704;251;475;13;65;30;14 
2882;250;461;12;57;21;4 
2394;249;501;11;53;16;5 
3298;252;520;12;56;23;3 
5947;252;513;16;70;27;8 
2471;248;484;12;56;18;11 
2886;250;499;14;62;26;4 
2953;249;502;19;72;19;6 
3778;249;507;14;64;22;9 
3631;251;495;14;64;28;10 
3507;251;508;12;57;21;14 
3032;249;493;8;50;21;4 
2785;250;551;14;65;23;6 
3613;251;485;12;57;25;9 
3132;252;497;13;58;22;8 
4112;251;478;6;47;23;8 
3177;252;515;15;64;23;8 
3723;252;510;9;51;21;5 
3100;250;497;12;58;22;10 
3381;250;529;14;62;30;8 
2518;253;517;17;66;13;8 
5867;248;452;14;65;27;9 
2859;251;500;14;62;25;4 
3753;251;523;14;61;25;6 
3194;250;500;17;65;22;7 
2599;251;503;7;50;18;2 
3201;252;542;12;58;22;11 
3680;252;508;13;61;24;9 
3635;250;464;19;74;28;11 
2854;249;483;15;62;19;11 
2269;250;472;14;63;17;3 
2881;250;498;16;66;20;11 
3057;251;553;14;65;22;15 
3191;248;461;13;60;19;11 
2526;248;500;12;59;20;7 
3148;249;497;13;61;25;7 
2900;250;510;8;51;19;7 
3139;250;477;10;53;14;4 
4089;249;514;13;61;17;6 
3800;252;551;13;58;14;3 
2986;248;476;19;72;21;8 
2455;248;501;13;59;18;10 
2799;251;523;14;61;18;11 
3372;252;503;16;64;23;11 
5753;251;485;14;62;22;5 
2509;252;508;9;51;19;10 
2711;250;484;12;56;21;5 
