CYCLES;0x0C;0x0D;0x0E;0x0F;0x10;0x12
625387;40699;56909;0;0;2738;60045 
626121;40700;56909;0;0;2775;60046 
625520;40698;56909;0;0;2767;60044 
623285;40701;56909;0;0;2730;60047 
626165;40698;56909;0;0;2744;60044 
624770;40700;56909;0;0;2817;60046 
622760;40699;56909;0;0;2763;60045 
626577;40700;56909;0;0;2796;60046 
623055;40698;56909;0;0;2775;60044 
623617;40700;56910;0;0;2770;60047 
623887;40699;56909;0;0;2783;60045 
623969;40699;56909;0;0;2786;60045 
624518;40699;56909;0;0;2728;60045 
625996;40698;56909;0;0;2731;60044 
626087;40698;56909;0;0;2738;60044 
623370;40700;56910;0;0;2784;60047 
625716;40699;56909;0;0;2766;60045 
623080;40698;56909;0;0;2718;60044 
625695;40698;56909;0;0;2776;60044 
623519;40700;56909;0;0;2795;60046 
626063;40703;56910;0;0;2741;60049 
622707;40699;56909;0;0;2761;60045 
622655;40700;56909;0;0;2734;60046 
622306;40699;56909;0;0;2756;60045 
624178;40701;56910;0;0;2776;60047 
625101;40699;56909;0;0;2755;60045 
625937;40700;56909;0;0;2771;60046 
626854;40700;56909;0;0;2764;60046 
623348;40700;56909;0;0;2769;60046 
627767;40700;56909;0;0;2815;60046 
624961;40700;56909;0;0;2738;60046 
625305;40698;56909;0;0;2752;60044 
624994;40699;56909;0;0;2755;60045 
623117;40699;56910;0;0;2759;60046 
626024;40699;56909;0;0;2732;60045 
624449;40698;56909;0;0;2717;60044 
625378;40698;56909;0;0;2758;60044 
625660;40699;56909;0;0;2793;60045 
625659;40700;56909;0;0;2786;60046 
622024;40698;56909;0;0;2786;60044 
623465;40702;56909;0;0;2783;60048 
622651;40699;56909;0;0;2775;60045 
626000;40700;56909;0;0;2766;60046 
622687;40699;56909;0;0;2815;60045 
625402;40700;56910;0;0;2748;60047 
622972;40700;56909;0;0;2765;60046 
625877;40700;56909;0;0;2803;60046 
625459;40699;56909;0;0;2773;60045 
628077;40700;56909;0;0;2800;60046 
623209;40701;56909;0;0;2764;60047 
625774;40699;56909;0;0;2771;60045 
622835;40698;56909;0;0;2754;60044 
626378;40699;56909;0;0;2753;60045 
625494;40698;56909;0;0;2722;60044 
625264;40700;56909;0;0;2769;60046 
625971;40698;56909;0;0;2792;60044 
625759;40700;56909;0;0;2781;60046 
625995;40698;56909;0;0;2787;60044 
627731;40700;56909;0;0;2809;60046 
624819;40698;56909;0;0;2751;60044 
623609;40702;56909;0;0;2771;60048 
622400;40698;56909;0;0;2777;60044 
626188;40700;56909;0;0;2795;60046 
623966;40700;56910;0;0;2794;60046 
627178;40700;56909;0;0;2757;60046 
625877;40698;56909;0;0;2756;60044 
623477;40700;56909;0;0;2740;60046 
622632;40698;56909;0;0;2731;60044 
622522;40701;56910;0;0;2755;60047 
626203;40699;56909;0;0;2719;60045 
622763;40700;56909;0;0;2768;60046 
624762;40698;56909;0;0;2686;60044 
626116;40700;56909;0;0;2765;60046 
625766;40698;56909;0;0;2743;60044 
625837;40700;56909;0;0;2826;60046 
622501;40698;56909;0;0;2707;60044 
623593;40700;56909;0;0;2775;60046 
623596;40698;56909;0;0;2739;60044 
626102;40700;56909;0;0;2777;60046 
625221;40699;56909;0;0;2728;60045 
627999;40699;56909;0;0;2762;60045 
622738;40698;56909;0;0;2732;60044 
625472;40700;56909;0;0;2816;60046 
625827;40699;56909;0;0;2750;60045 
626400;40698;56909;0;0;2775;60044 
626459;40700;56909;0;0;2774;60046 
624998;40699;56910;0;0;2738;60046 
624235;40699;56909;0;0;2786;60045 
624728;40699;56909;0;0;2752;60045 
625757;40703;56910;0;0;2761;60049 
626806;40699;56909;0;0;2771;60045 
624927;40700;56909;0;0;2785;60046 
626042;40699;56909;0;0;2801;60045 
623744;40700;56909;0;0;2795;60046 
623297;40699;56909;0;0;2769;60045 
625582;40700;56909;0;0;2790;60046 
625124;40699;56909;0;0;2741;60045 
626300;40700;56909;0;0;2773;60046 
623409;40701;56909;0;0;2802;60047 
623204;40699;56909;0;0;2738;60045 
626165;40699;56909;0;0;2739;60045 
625280;40699;56909;0;0;2711;60045 
623747;40700;56909;0;0;2781;60046 
629550;40700;56909;0;0;2804;60046 
624734;40699;56909;0;0;2770;60045 
624455;40699;56909;0;0;2796;60045 
622854;40700;56909;0;0;2748;60046 
625622;40700;56909;0;0;2782;60046 
622731;40699;56909;0;0;2765;60045 
626355;40701;56909;0;0;2780;60047 
625544;40698;56909;0;0;2765;60044 
627471;40700;56909;0;0;2781;60046 
625381;40698;56909;0;0;2718;60044 
625493;40700;56909;0;0;2746;60046 
623213;40698;56909;0;0;2744;60044 
625248;40700;56909;0;0;2792;60046 
625024;40698;56909;0;0;2744;60044 
625976;40700;56909;0;0;2807;60046 
623499;40698;56909;0;0;2791;60044 
625735;40700;56909;0;0;2778;60046 
626038;40701;56909;0;0;2746;60047 
622900;40700;56909;0;0;2788;60046 
625298;40698;56909;0;0;2786;60044 
623342;40700;56909;0;0;2810;60046 
625131;40700;56909;0;0;2808;60046 
623357;40700;56909;0;0;2810;60046 
625207;40698;56909;0;0;2753;60044 
624973;40700;56910;0;0;2772;60046 
627256;40699;56909;0;0;2805;60045 
625921;40700;56909;0;0;2779;60046 
625507;40698;56909;0;0;2774;60044 
623350;40699;56909;0;0;2816;60045 
623217;40699;56909;0;0;2801;60045 
624594;40698;56909;0;0;2705;60044 
624138;40699;56909;0;0;2747;60045 
625365;40698;56909;0;0;2755;60044 
626033;40700;56909;0;0;2788;60046 
626081;40698;56909;0;0;2752;60044 
626117;40700;56909;0;0;2758;60046 
622794;40698;56909;0;0;2714;60044 
625237;40702;56909;0;0;2743;60048 
625528;40698;56909;0;0;2784;60044 
622539;40700;56909;0;0;2740;60046 
625783;40698;56909;0;0;2740;60044 
626053;40700;56909;0;0;2763;60046 
623136;40698;56909;0;0;2788;60044 
624789;40700;56909;0;0;2739;60046 
625460;40698;56909;0;0;2713;60044 
627590;40700;56909;0;0;2818;60046 
623788;40700;56909;0;0;2762;60046 
623798;40700;56909;0;0;2781;60046 
625217;40698;56909;0;0;2766;60044 
623195;40700;56909;0;0;2754;60046 
625343;40698;56909;0;0;2729;60044 
623714;40700;56909;0;0;2744;60046 
625410;40698;56909;0;0;2759;60044 
625653;40701;56909;0;0;2792;60047 
626124;40698;56909;0;0;2784;60044 
623194;40700;56910;0;0;2757;60047 
625943;40698;56909;0;0;2769;60044 
622731;40700;56909;0;0;2737;60046 
622822;40698;56909;0;0;2730;60044 
622692;40700;56909;0;0;2758;60046 
622874;40698;56909;0;0;2752;60044 
627201;40700;56909;0;0;2731;60046 
623085;40698;56909;0;0;2767;60044 
623397;40701;56910;0;0;2854;60047 
625788;40698;56909;0;0;2763;60044 
624782;40700;56909;0;0;2744;60046 
626664;40700;56909;0;0;2762;60046 
625799;40701;56910;0;0;2754;60047 
622433;40698;56909;0;0;2773;60044 
625935;40700;56909;0;0;2757;60046 
625030;40698;56909;0;0;2800;60044 
625056;40699;56909;0;0;2763;60045 
623332;40699;56909;0;0;2735;60045 
625301;40699;56909;0;0;2758;60045 
626191;40699;56909;0;0;2741;60045 
625295;40698;56909;0;0;2767;60044 
621836;40699;56909;0;0;2749;60045 
625717;40702;56911;0;0;2812;60050 
623484;40701;56910;0;0;2813;60047 
626014;40699;56909;0;0;2797;60045 
625426;40699;56909;0;0;2768;60045 
624191;40700;56909;0;0;2761;60046 
625626;40699;56909;0;0;2773;60045 
623278;40700;56909;0;0;2770;60046 
625764;40700;56909;0;0;2766;60046 
626048;40700;56909;0;0;2728;60046 
623520;40701;56909;0;0;2841;60047 
627577;40700;56909;0;0;2778;60046 
625400;40698;56909;0;0;2759;60044 
626352;40699;56909;0;0;2762;60045 
623050;40699;56909;0;0;2799;60045 
627074;40700;56909;0;0;2748;60046 
622581;40698;56909;0;0;2731;60044 
624803;40699;56909;0;0;2730;60045 
624276;40699;56909;0;0;2800;60045 
625985;40700;56909;0;0;2764;60046 
626460;40698;56909;0;0;2776;60044 
623575;40702;56909;0;0;2809;60048 
621841;40698;56909;0;0;2730;60044 
623478;40700;56909;0;0;2767;60046 
626021;40699;56909;0;0;2783;60045 
626448;40700;56909;0;0;2778;60046 
625031;40699;56909;0;0;2770;60045 
626604;40700;56909;0;0;2767;60046 
626017;40698;56909;0;0;2765;60044 
622586;40700;56909;0;0;2792;60046 
623914;40700;56909;0;0;2781;60046 
626028;40700;56909;0;0;2788;60046 
627862;40698;56909;0;0;2792;60044 
622320;40698;56909;0;0;2732;60044 
626096;40700;56909;0;0;2790;60046 
624453;40698;56909;0;0;2746;60044 
625827;40700;56909;0;0;2745;60046 
