CYCLES;0xD2;0xE0;0xE1;0xE2;0xE3;0xE4
627639;0;11953;9086;16;0;11213 
626683;0;11897;8058;42;0;11147 
626665;0;11934;9192;17;0;11193 
625692;0;11986;7128;42;0;11174 
627840;0;12958;8196;37;0;11142 
624293;0;11824;6797;39;0;11172 
625984;0;11796;7870;29;0;11147 
627091;0;11912;9481;40;0;11185 
623348;0;11867;6058;16;0;11221 
624058;0;12013;6182;41;0;11195 
626786;0;11907;9400;16;0;11212 
624616;0;11768;7482;37;0;11128 
623764;0;11772;6469;17;0;11160 
624239;0;11828;6827;39;0;11164 
626329;0;11851;7418;16;0;11175 
627574;0;11900;8995;42;0;11171 
624506;0;11847;7027;33;0;11173 
627608;0;11946;8790;39;0;11182 
626418;0;11923;8822;16;0;11167 
627070;0;12090;7732;39;0;11185 
625261;0;11945;6749;32;0;11207 
624069;0;11860;6752;41;0;11189 
624068;0;11809;6933;32;0;11175 
625449;0;12064;7358;41;0;11241 
626858;0;12050;7310;56;0;11170 
626104;0;11842;8743;30;0;11171 
628168;0;11927;8670;31;0;11211 
626545;0;11842;7826;17;0;11180 
623667;0;11773;6485;32;0;11189 
626215;0;11787;8849;34;0;11167 
625529;0;12036;7225;42;0;11234 
626812;0;12034;7984;16;0;11163 
625074;0;11938;6897;41;0;11207 
627550;0;11800;8371;17;0;11194 
624952;0;11841;7279;41;0;11179 
623474;0;11714;6541;43;0;11139 
626611;0;11872;8940;51;0;11190 
626420;0;11848;8534;17;0;11175 
626006;0;11969;8224;41;0;11219 
626636;0;12030;9080;32;0;11183 
623432;0;11852;6070;42;0;11176 
626379;0;11776;8964;17;0;11158 
624681;0;11913;6854;41;0;11210 
627136;0;12112;9080;29;0;11202 
627618;0;11804;8263;43;0;11191 
623147;0;11735;5781;16;0;11182 
624646;0;11925;7091;41;0;11226 
626569;0;11759;9667;17;0;11106 
627628;0;12046;9326;41;0;11182 
627488;0;11997;8158;17;0;11201 
627697;0;12019;7910;41;0;11172 
625612;0;11814;7812;18;0;11194 
