CYCLES;0x06;0x07;0x08;0x09;0x0A;0x0B
626965;40933;7239;623917;0;4;0 
622671;40932;7238;623940;0;1;0 
622974;40928;7238;623888;0;3;0 
623763;40945;7238;623881;0;1;0 
625764;40928;7238;623917;0;3;0 
624969;40930;7238;623890;0;1;0 
626515;40930;7238;623902;0;3;0 
625146;40933;7238;623935;0;1;0 
623191;40932;7238;623909;0;3;0 
622162;40929;7238;623900;0;1;0 
626345;40927;7238;623877;0;3;0 
622795;40931;7238;623901;0;3;0 
626202;40925;7238;623902;0;1;0 
626066;40927;7238;623916;0;3;0 
622522;40930;7238;623911;0;1;0 
623251;40929;7238;623903;0;3;0 
624213;40929;7238;623886;0;1;0 
624632;40926;7238;623897;0;3;0 
626479;40926;7238;623874;0;1;0 
625714;40930;7238;623922;0;3;0 
622667;40928;7238;623894;0;1;0 
625894;40929;7238;623908;0;4;0 
622720;40927;7238;623941;0;3;0 
626335;40935;7238;623945;0;3;0 
624694;40931;7238;623900;0;1;0 
625204;40932;7238;623897;0;3;0 
625102;40931;7238;623883;0;1;0 
626412;40931;7238;623917;0;3;0 
623297;40931;7238;623906;0;1;0 
624013;40927;7238;623901;0;2;0 
625114;40923;7238;623875;0;2;0 
625652;40920;7239;623917;0;3;0 
622814;40927;7238;623882;0;2;0 
626572;40925;7238;623916;0;3;0 
623499;40935;7238;623918;0;2;0 
626836;40933;7238;623940;0;3;0 
622240;40927;7238;623906;0;1;0 
623617;40924;7238;623897;0;3;0 
622289;40930;7238;623908;0;2;0 
622679;40926;7238;623920;0;3;0 
622727;40929;7238;623904;0;2;0 
626238;40927;7238;623901;0;2;0 
625838;40927;7238;623876;0;4;0 
622384;40932;7238;623913;0;1;0 
623476;40934;7238;623933;0;3;0 
625981;40928;7238;623923;0;1;0 
623953;40932;7238;623931;0;2;0 
626305;40929;7238;623903;0;1;0 
623235;40929;7238;623909;0;3;0 
622672;40931;7238;623934;0;1;0 
625331;40934;7238;623921;0;3;0 
625935;40925;7238;623851;0;1;0 
625575;40935;7238;623934;0;3;0 
622115;40925;7238;623875;0;2;0 
625716;40928;7238;623913;0;3;0 
625415;40930;7238;623903;0;1;0 
624985;40925;7238;623901;0;3;0 
624727;40923;7238;623892;0;1;0 
625232;40928;7238;623907;0;3;0 
623194;40932;7238;623916;0;1;0 
624024;40944;7238;623890;0;4;0 
623736;40932;7238;623921;0;1;0 
625632;40925;7239;623892;0;4;0 
622659;40932;7238;623927;0;1;0 
622623;40929;7238;623914;0;3;0 
624588;40932;7238;623924;0;1;0 
625435;40928;7238;623913;0;3;0 
622572;40924;7238;623903;0;1;0 
625437;40925;7239;623903;0;3;0 
625854;40934;7238;623938;0;2;0 
623710;40930;7238;623909;0;3;0 
622953;40933;7238;623887;0;2;0 
626714;40928;7238;623928;0;3;0 
624268;40941;7238;623938;0;4;0 
623249;40931;7238;623939;0;2;0 
626037;40935;7238;623915;0;1;0 
626300;40932;7238;623940;0;3;0 
622870;40942;7238;623918;0;1;0 
623513;40929;7238;623908;0;2;0 
623198;40929;7238;623893;0;1;0 
625384;40929;7238;623860;0;2;0 
622591;40929;7238;623908;0;2;0 
624603;40927;7239;623898;0;2;0 
626798;40931;7238;623926;0;2;0 
624278;40927;7238;623905;0;2;0 
622723;40939;7238;623884;0;3;0 
623945;40935;7238;623917;0;2;0 
626509;40929;7238;623939;0;3;0 
622924;40930;7238;623899;0;1;0 
624936;40929;7238;623932;0;3;0 
623458;40928;7238;623890;0;2;0 
622906;40952;7238;623909;0;3;0 
625016;40926;7238;623897;0;2;0 
624888;40925;7238;623923;0;5;0 
623105;40932;7238;623934;0;1;0 
625707;40930;7238;623925;0;3;0 
622614;40925;7238;623903;0;1;0 
622904;40925;7238;623921;0;3;0 
625493;40930;7238;623905;0;1;0 
626143;40941;7238;623930;0;4;0 
625152;40931;7238;623927;0;1;0 
625651;40935;7238;623915;0;3;0 
626209;40928;7238;623911;0;2;0 
625291;40929;7238;623903;0;3;0 
625421;40929;7238;623865;0;2;0 
626243;40927;7238;623900;0;3;0 
622600;40933;7238;623900;0;1;0 
623472;40930;7238;623917;0;3;0 
624550;40932;7238;623918;0;1;0 
622569;40931;7238;623952;0;3;0 
624710;40933;7238;623919;0;1;0 
626142;40930;7238;623908;0;3;0 
624288;40936;7238;623913;0;1;0 
