CYCLES;0x7A;0x86;0x87;0xC0;0xC1;0xC2
23397786;1;42;0;3244;0;794 
23428960;1;42;0;12100;0;3980 
23406016;1;42;0;6376;0;2414 
23398668;1;42;0;2707;0;735 
23398101;1;42;0;3646;0;1483 
23399762;1;42;0;2598;0;627 
23395240;1;42;0;2434;0;721 
23404762;1;42;0;5941;0;2081 
23397434;1;42;0;2639;0;823 
23397924;1;42;0;2870;0;781 
23398614;1;42;0;2526;0;620 
23398843;1;42;0;2722;0;829 
23404270;1;42;0;4571;0;1028 
23403587;1;42;0;4943;0;1643 
23400525;1;42;0;3827;0;1153 
23398444;1;41;0;3060;0;645 
23402123;1;43;0;4170;0;1041 
23402986;1;42;0;4189;0;1160 
23397897;1;42;0;2524;0;768 
23396927;1;42;0;2872;0;810 
23394887;1;41;0;3006;0;1061 
23420169;1;63;0;7074;0;2397 
23400158;1;43;0;3016;0;964 
23433379;1;42;0;12899;0;4415 
23406392;1;41;0;5214;0;1240 
23398004;1;42;0;2996;0;753 
23408668;1;42;0;6813;0;2013 
23396686;1;42;0;2780;0;779 
23408167;1;42;0;6067;0;2194 
23394017;1;41;0;2609;0;770 
23398481;1;42;0;3186;0;944 
23400174;1;42;0;2749;0;655 
23398290;1;42;0;3328;0;944 
23398447;1;42;0;2628;0;715 
23403995;1;42;0;4903;0;1397 
23407666;1;42;0;6238;0;2335 
23407194;1;42;0;4242;0;975 
23396834;1;42;0;3307;0;848 
23400709;1;41;0;3607;0;1049 
23397012;1;42;0;2838;0;819 
23399629;1;42;0;3514;0;979 
23397550;1;41;0;2419;0;583 
23397009;1;42;0;3034;0;936 
23396010;1;42;0;3220;0;905 
23406495;1;42;0;6305;0;2356 
23400685;1;42;0;3397;0;1389 
23398125;1;42;0;2607;0;685 
23396824;1;42;0;2710;0;745 
23401739;1;54;0;3929;0;1290 
23399757;1;42;0;3962;0;978 
23397391;1;42;0;3115;0;1067 
23402795;1;42;0;3811;0;1136 
23398544;1;42;0;2779;0;816 
23403808;1;42;0;4147;0;923 
23398831;1;42;0;3736;0;1144 
23396574;1;42;0;2814;0;864 
23405281;1;42;0;5203;0;1683 
23426543;1;42;0;11742;0;4008 
23394940;1;42;0;2697;0;735 
23395794;1;42;0;2459;0;634 
23396107;1;42;0;2769;0;833 
23399332;1;42;0;3434;0;851 
23398249;1;42;0;2989;0;1139 
23397594;1;42;0;3229;0;1143 
23406257;1;42;0;4646;0;1243 
23403359;1;42;0;3749;0;991 
23405250;1;42;0;6032;0;2128 
23406218;1;42;0;6261;0;2506 
23407993;1;42;0;4935;0;1269 
23409020;1;42;0;5672;0;1239 
23400074;1;42;0;4012;0;1008 
23397972;1;42;0;2824;0;802 
23419573;1;42;0;6094;0;2262 
23398855;1;42;0;3617;0;1075 
23396068;1;42;0;2724;0;786 
23396132;1;42;0;2687;0;835 
23398107;1;42;0;2491;0;673 
23406671;1;42;0;6043;0;2309 
23396319;1;42;0;2547;0;715 
23399340;1;42;0;2673;0;772 
23398130;1;42;0;2858;0;836 
23402634;1;42;0;3780;0;904 
23416971;1;42;0;7340;0;2336 
23397884;1;42;0;3796;0;1112 
23396633;1;41;0;3121;0;875 
23397314;1;42;0;3031;0;953 
23398843;1;42;0;2685;0;737 
23402728;1;42;0;4028;0;1216 
23426314;1;42;0;10678;0;3558 
