CYCLES;0x06;0x07;0x08;0x09;0x0A;0x0B
807;103;33;309;0;1;0 
3593;103;33;309;0;1;0 
634;103;33;309;0;1;0 
661;103;33;309;0;1;0 
644;103;33;309;0;1;0 
1027;103;33;309;0;1;0 
678;103;33;309;0;1;0 
613;103;33;309;0;1;0 
764;103;33;309;0;1;0 
674;103;33;309;0;1;0 
1662;103;33;309;0;1;0 
694;103;33;309;0;1;0 
730;103;33;309;0;1;0 
609;103;33;309;0;1;0 
632;103;33;309;0;1;0 
658;103;33;309;0;1;0 
618;103;33;309;0;1;0 
610;103;33;309;0;1;0 
2270;103;33;309;0;1;0 
2229;103;33;309;0;1;0 
1749;103;33;309;0;1;0 
668;103;33;309;0;1;0 
624;103;33;309;0;1;0 
3332;103;33;309;0;1;0 
607;103;33;309;0;1;0 
613;103;33;309;0;1;0 
656;103;33;309;0;1;0 
3175;103;33;309;0;1;0 
640;103;33;309;0;1;0 
722;103;33;309;0;1;0 
667;103;33;309;0;1;0 
667;103;33;309;0;1;0 
713;103;33;309;0;1;0 
663;103;33;309;0;1;0 
716;103;33;309;0;1;0 
653;103;33;309;0;1;0 
857;103;33;309;0;1;0 
701;103;33;309;0;1;0 
686;103;33;309;0;1;0 
627;103;33;309;0;1;0 
678;103;33;309;0;1;0 
641;103;33;309;0;1;0 
996;103;33;309;0;1;0 
848;103;33;309;0;1;0 
2710;103;33;309;0;1;0 
647;103;33;309;0;1;0 
658;103;33;309;0;1;0 
1577;103;33;309;0;1;0 
630;103;33;309;0;1;0 
625;103;33;309;0;1;0 
851;103;33;309;0;1;0 
811;103;33;309;0;1;0 
2583;103;33;309;0;1;0 
1180;103;33;309;0;1;0 
691;103;33;309;0;1;0 
997;103;33;309;0;1;0 
626;103;33;309;0;1;0 
722;103;33;309;0;1;0 
1172;103;33;309;0;1;0 
744;103;33;309;0;1;0 
639;103;33;309;0;1;0 
718;103;33;309;0;1;0 
1097;103;33;309;0;1;0 
675;103;33;309;0;1;0 
1115;103;33;309;0;1;0 
1327;103;33;309;0;1;0 
648;103;33;309;0;1;0 
618;103;33;309;0;1;0 
648;103;33;309;0;1;0 
1623;103;33;309;0;1;0 
610;103;33;309;0;1;0 
2618;103;33;309;0;1;0 
714;103;33;309;0;1;0 
701;103;33;309;0;1;0 
