CYCLES;0x12;0x13;0x14;0x15;0x16;0x17
818099;59747;371982;460885;148;341;44 
815415;59745;371981;461168;143;315;28 
814972;59745;371981;461246;144;320;28 
816023;59747;371983;461179;175;387;19 
815424;59745;371981;461551;154;332;36 
816047;59745;371981;461309;149;325;54 
814325;59745;371981;461172;192;405;19 
816655;59747;371983;460637;167;375;23 
814221;59745;371981;460650;141;314;22 
814935;59745;371981;461913;151;326;21 
817813;59747;371981;462248;183;404;25 
815530;59745;371981;460798;149;330;52 
814294;59745;371981;460474;146;320;25 
817050;59750;371981;462075;255;569;35 
814845;59745;371981;462215;160;351;23 
815918;59745;371981;461902;163;357;26 
818209;59745;371981;462905;145;323;24 
815623;59748;371982;461773;165;365;22 
815076;59745;371981;461420;150;331;44 
815147;59745;371981;461763;173;377;51 
815401;59747;371981;462179;173;388;33 
815618;59746;371982;460208;146;328;22 
814570;59745;371981;460706;145;318;32 
815837;59746;371982;461084;187;404;46 
817331;59747;371982;460913;167;375;27 
814789;59745;371981;461508;146;313;27 
816650;59746;371982;462076;154;350;33 
814715;59747;371983;461202;160;358;43 
813711;59745;371981;460597;149;330;26 
814894;59745;371981;461655;185;405;31 
815289;59748;371982;462685;162;367;21 
815143;59745;371981;462086;146;323;23 
814717;59745;371981;460795;166;360;35 
816140;59746;371982;461445;174;385;28 
816447;59747;371981;463699;158;356;28 
816427;59745;371981;462479;139;309;74 
817551;59745;371981;461065;173;377;40 
816868;59748;371982;461931;174;389;27 
815560;59745;371981;461632;167;357;21 
815214;59745;371981;461867;140;311;23 
815303;59749;371982;460890;152;348;19 
815078;59745;371981;461736;158;348;43 
815008;59745;371981;462200;142;308;27 
816928;59745;371981;461428;143;316;32 
815336;59747;371982;461888;189;420;20 
814166;59745;371981;461025;148;325;27 
815986;59745;371981;461786;156;343;25 
814980;59748;371981;462154;178;397;17 
816046;59745;371981;461262;145;318;57 
814695;59745;371981;462373;147;327;23 
817737;59748;371983;462039;237;518;60 
815009;59746;371981;459725;145;327;27 
814659;59745;371981;461389;157;344;51 
815344;59745;371981;461201;145;321;32 
816685;59748;371982;462335;177;402;19 
815595;59745;371981;461314;160;350;20 
815185;59745;371981;462171;140;310;27 
817698;59747;371983;461918;188;417;18 
815504;59745;371981;461707;152;333;27 
816170;59745;371981;461971;182;387;57 
815640;59746;371981;462872;166;365;29 
817560;59746;371981;461543;162;364;68 
815407;59745;371981;462319;165;360;32 
814974;59747;371981;460530;241;527;21 
814664;59747;371982;461707;157;352;21 
814716;59745;371981;461417;150;331;32 
816211;59745;371981;461033;145;322;33 
817159;59747;371981;462266;167;363;37 
817643;59746;371982;463243;153;345;31 
815907;59745;371981;461525;167;365;61 
816131;59746;371981;463082;154;340;24 
818385;59747;371982;461808;182;400;50 
815143;59745;371981;461654;142;315;47 
816472;59745;371981;461891;147;328;62 
815977;59748;371983;461591;226;511;52 
814576;59745;371981;461614;150;328;19 
817104;59745;371981;461611;154;339;56 
817327;59747;371981;462045;161;364;23 
815750;59746;371982;459701;172;379;40 
815665;59745;371981;461513;141;313;46 
814534;59746;371982;459899;171;367;35 
817257;59748;371982;460710;152;350;22 
815633;59745;371981;461232;147;325;24 
814702;59745;371981;460734;172;376;30 
817889;59747;371982;461366;160;363;20 
815327;59745;371981;462586;162;354;77 
814771;59745;371981;461274;143;316;31 
817502;59749;371981;462467;240;538;30 
814232;59745;371981;461439;143;316;24 
814203;59745;371981;461088;171;374;21 
814787;59745;371981;461809;169;362;26 
817609;59747;371982;461318;153;348;22 
814695;59745;371981;461310;182;392;27 
815824;59745;371981;462871;155;340;33 
815289;59747;371983;461113;151;342;46 
815247;59745;371981;460551;143;318;47 
816527;59745;371981;463968;152;337;64 
815542;59747;371983;462300;167;364;25 
815762;59746;371981;459719;155;349;33 
815260;59745;371981;461329;175;382;64 
816516;59747;371982;461562;244;543;27 
816587;59748;371981;462771;169;382;31 
814472;59745;371981;461858;143;318;18 
814308;59745;371981;460557;143;318;28 
815686;59747;371982;462844;168;374;38 
814750;59745;371981;461394;151;330;32 
