CYCLES;0xD2;0xE0;0xE1;0xE2;0xE3;0xE4
2513704;0;69557;12352;194;0;112468 
2516597;0;69321;14477;1171;0;110175 
2514108;0;69279;13158;208;0;112723 
2519707;0;69333;18409;239;0;112718 
2517006;0;69317;15809;243;0;112469 
2517652;0;69427;16291;202;0;112723 
2516610;0;69268;15595;190;0;112725 
2512728;0;69253;11724;217;0;110167 
2513810;0;69269;12682;194;0;110165 
2513721;0;69283;12663;158;0;110170 
2513421;0;69300;12401;229;0;110172 
2512902;0;69225;11913;214;0;110169 
2514783;0;70759;12285;230;0;110171 
2515677;0;69260;14569;202;0;110189 
2513853;0;69266;12665;203;0;112730 
2515982;0;69347;14567;251;0;110176 
2515735;0;69380;12156;226;0;112731 
2517165;0;69260;16271;214;0;110167 
2515927;0;69377;14751;216;0;110173 
2514335;0;69228;13539;222;0;110168 
2514523;0;69557;12835;231;0;110173 
2514279;0;69269;13299;202;0;110180 
2516379;0;69348;15190;206;0;112727 
2517232;0;69289;16225;219;0;110179 
2513760;0;69328;12573;210;0;110175 
2518050;0;69348;16643;258;0;110172 
2513136;0;69244;12277;223;0;110171 
2515832;0;69238;14863;204;0;110179 
2513441;0;69411;12018;216;0;110179 
2519119;0;69310;17368;192;0;112608 
2515801;0;69372;14361;266;0;112490 
2514265;0;69391;13106;223;0;110166 
2514924;0;69351;13595;244;0;110173 
2513931;0;69380;12829;218;0;110162 
2513683;0;69297;12630;222;0;112729 
2517389;0;69404;15954;258;0;110157 
2516273;0;69250;15098;216;0;110162 
2514795;0;69278;13613;227;0;110169 
2512832;0;69253;11882;206;0;110177 
2513350;0;69285;12396;199;0;110174 
2512745;0;69342;11484;198;0;110173 
2514914;0;69301;13861;192;0;110180 
2517078;0;69507;15842;222;0;110169 
2515381;0;69255;14402;199;0;110176 
2515860;0;69252;14775;203;0;110177 
2513121;0;69197;12207;221;0;110172 
2513482;0;69276;12473;203;0;110177 
2514882;0;69537;13363;221;0;111152 
2513175;0;69272;12068;210;0;110169 
2517361;0;69228;15164;1303;0;110185 
2516077;0;69286;15027;234;0;110172 
2515939;0;69318;14767;206;0;112727 
2516826;0;69428;15583;251;0;111141 
2514091;0;69257;12244;200;0;110174 
2515625;0;69315;13485;221;0;110172 
2515691;0;69296;14494;201;0;110168 
2513359;0;69223;12479;209;0;112733 
2515430;0;69268;14255;197;0;110168 
2513722;0;69202;12773;210;0;110167 
2513278;0;69303;12092;197;0;110169 
2517122;0;69282;16018;199;0;110172 
2512709;0;69334;11709;173;0;110175 
2513456;0;69385;12567;208;0;110180 
2513552;0;69320;12469;229;0;112736 
2516116;0;69265;14835;238;0;110173 
2514093;0;69309;12956;186;0;110173 
2513535;0;69250;12675;208;0;110180 
2517182;0;69358;15939;206;0;110165 
2513772;0;69248;12697;205;0;110165 
2514563;0;69554;13281;283;0;110158 
2515915;0;69320;14773;202;0;110173 
2515186;0;69291;13188;201;0;110164 
2515311;0;69232;14374;169;0;110169 
2515687;0;69337;14646;208;0;112468 
2514994;0;69317;13868;232;0;110162 
2512891;0;69211;11851;200;0;110175 
2515229;0;69332;14082;205;0;110173 
2515281;0;69255;14344;178;0;110171 
2517157;0;69212;16180;194;0;110171 
2514255;0;69343;13235;228;0;110921 
2513189;0;69384;11921;209;0;110173 
2515969;0;69318;14810;202;0;112727 
2515961;0;69260;14931;208;0;110163 
2515122;0;69222;14075;193;0;112725 
2516688;0;69454;15246;240;0;110164 
2515144;0;69268;13949;217;0;110167 
2517589;0;69316;16430;214;0;110165 
2516222;0;69353;14949;232;0;112718 
2515971;0;69328;14815;209;0;110174 
2514433;0;69407;13070;254;0;110157 
2515925;0;69342;14862;195;0;110180 
2513179;0;69327;12207;194;0;110173 
2516631;0;69356;15282;193;0;112731 
2513298;0;69270;12268;194;0;112479 
2516342;0;69293;15364;180;0;110167 
2515635;0;69223;14427;362;0;110166 
2513179;0;69348;11986;206;0;112722 
2513882;0;69306;12813;171;0;110173 
2516066;0;69360;14829;208;0;112724 
2515772;0;69231;13801;243;0;110171 
2516696;0;69296;15592;176;0;110167 
2518075;0;69373;16943;219;0;110168 
