CYCLES;0xC3;0xC4;0xC5;0xC6;0xC7;0xC8
2512396;150751;0;0;0;0;0 
2512945;159141;0;0;0;0;0 
2512310;159098;0;0;0;0;0 
2513419;157892;0;0;0;0;0 
2512124;150862;0;0;0;5;0 
2511249;159147;0;0;0;0;0 
2511666;150766;0;0;0;0;0 
2513688;167163;0;0;0;0;0 
2514829;158873;0;0;0;0;0 
2515494;151191;0;0;0;0;0 
2515746;167106;0;0;0;0;0 
2517929;158802;0;0;0;0;0 
2512856;156439;0;0;0;0;0 
2513048;151385;0;0;0;0;0 
2515870;158098;0;0;0;0;0 
2513292;159710;0;0;0;0;0 
2515606;159380;0;0;0;0;0 
2512811;157191;0;0;0;0;0 
2513860;167226;0;0;0;0;0 
2512941;159568;0;0;0;0;0 
2512784;158875;0;0;0;0;0 
2512800;159486;0;0;0;0;0 
2513455;159431;0;0;0;0;0 
2514814;159542;0;0;0;0;0 
2515531;159640;0;0;0;0;0 
2515263;151201;0;0;0;0;0 
2515600;149903;0;0;0;0;0 
2514504;159391;0;0;0;0;0 
2515762;149175;0;0;0;1;0 
2515028;159495;0;0;0;0;0 
2514944;151106;0;0;0;0;0 
2512650;151388;0;0;0;0;0 
2516018;158519;0;0;0;0;0 
2514358;151160;0;0;0;0;0 
2514605;159592;0;0;0;0;0 
2514700;159462;0;0;0;0;0 
2513053;159596;0;0;0;0;0 
2512068;159574;0;0;0;0;0 
2516615;150644;0;0;0;0;0 
2513603;151084;0;0;0;0;0 
2513713;151343;0;0;0;0;0 
2512909;151090;0;0;0;0;0 
2515381;159329;0;0;0;0;0 
2516842;159277;0;0;0;0;0 
2516751;166416;0;0;0;0;0 
2515592;159457;0;0;0;0;0 
2514990;158898;0;0;0;0;0 
2512627;151227;0;0;0;0;0 
2513179;159547;0;0;0;0;0 
2516395;151161;0;0;0;0;0 
2515084;159580;0;0;0;0;0 
2516104;159511;0;0;0;0;0 
2513691;151182;0;0;0;0;0 
2516366;159524;0;0;0;0;0 
2516914;151270;0;0;0;0;0 
2513753;159650;0;0;0;0;0 
2513731;151294;0;0;0;0;0 
2515900;158863;0;0;0;0;0 
2515094;159477;0;0;0;0;0 
2512863;151217;0;0;0;0;0 
2515536;158928;0;0;0;0;0 
2513292;151236;0;0;0;0;0 
2512433;151294;0;0;0;0;0 
2515934;159479;0;0;0;0;0 
2513263;151065;0;0;0;0;0 
2517569;151085;0;0;0;0;0 
2516168;159407;0;0;0;0;0 
2515567;159477;0;0;0;0;0 
2515275;151123;0;0;0;0;0 
2512628;151277;0;0;0;0;0 
2516032;159562;0;0;0;0;0 
2515258;151160;0;0;0;0;0 
2515579;151782;0;0;0;0;0 
2515637;159438;0;0;0;0;0 
2515836;151281;0;0;0;0;0 
2514655;159598;0;0;0;0;0 
2515803;151277;0;0;0;0;0 
2516606;151045;0;0;0;0;0 
2514657;158756;0;0;0;0;0 
2515215;159563;0;0;0;5;0 
2517509;158313;0;0;0;0;0 
2515073;159522;0;0;0;0;0 
2515324;149071;0;0;0;0;0 
2514811;158510;0;0;0;0;0 
2516664;158774;0;0;0;0;0 
2516399;151011;0;0;0;0;0 
2516046;151379;0;0;0;0;0 
2512888;151178;0;0;0;0;0 
2511952;159641;0;0;0;0;0 
2520402;166779;0;0;0;0;0 
2514955;159039;0;0;0;0;0 
2513365;159618;0;0;0;0;0 
2516310;151279;0;0;0;0;0 
2516069;159645;0;0;0;0;0 
2515750;167154;0;0;0;0;0 
2514794;159448;0;0;0;0;0 
2513486;151212;0;0;0;0;0 
2512407;158879;0;0;0;0;0 
2515531;158962;0;0;0;0;0 
2514311;159755;0;0;0;0;0 
2516320;151060;0;0;0;0;0 
2515532;151075;0;0;0;0;0 
2516353;159553;0;0;0;0;0 
2517101;159419;0;0;0;0;0 
2515252;151360;0;0;0;0;0 
2516138;151341;0;0;0;0;0 
2513191;159507;0;0;0;2;0 
2520094;159466;0;0;0;0;0 
2515142;151247;0;0;0;0;0 
2515466;166004;0;0;0;0;0 
2516918;159534;0;0;0;0;0 
2513331;151188;0;0;0;0;0 
2514410;159717;0;0;0;0;0 
2515655;151311;0;0;0;0;0 
2513729;159499;0;0;0;0;0 
2513326;159598;0;0;0;0;0 
2515907;159493;0;0;0;0;0 
2517570;155576;0;0;0;0;0 
2516064;151230;0;0;0;2;0 
2512783;158774;0;0;0;0;0 
2515487;159565;0;0;0;0;0 
2515008;151313;0;0;0;0;0 
2514965;151233;0;0;0;0;0 
2512227;151371;0;0;0;0;0 
2512887;159638;0;0;0;0;0 
2512438;159435;0;0;0;0;0 
2515564;159391;0;0;0;0;0 
2517075;159323;0;0;0;0;0 
2515264;151323;0;0;0;0;0 
2514832;159618;0;0;0;0;0 
2516074;151256;0;0;0;0;0 
2516807;151251;0;0;0;0;0 
2519016;159540;0;0;0;0;0 
2515462;158890;0;0;0;0;0 
2515115;159256;0;0;0;0;0 
2516943;159293;0;0;0;0;0 
2516157;151161;0;0;0;0;0 
2515819;158957;0;0;0;0;0 
2517654;151058;0;0;0;0;0 
2515018;150214;0;0;0;0;0 
2513892;159574;0;0;0;0;0 
2513210;151213;0;0;0;0;0 
2512376;151273;0;0;0;0;0 
2514767;179021;0;0;0;0;0 
2516278;162314;0;0;0;0;0 
2517064;159479;0;0;0;0;0 
2515015;151220;0;0;0;0;0 
2513275;151359;0;0;0;0;0 
2513006;151356;0;0;0;0;0 
2515340;151306;0;0;0;0;0 
2513038;159556;0;0;0;0;0 
2512729;159393;0;0;0;0;0 
2515292;167222;0;0;0;0;0 
2511957;166382;0;0;0;0;0 
2514523;159355;0;0;0;0;0 
2514992;159490;0;0;0;0;0 
2514313;159565;0;0;0;0;0 
2515939;151148;0;0;0;1;0 
2515591;159538;0;0;0;1;0 
2517180;149137;0;0;0;0;0 
2515568;158985;0;0;0;0;0 
2514455;151311;0;0;0;0;0 
2514180;150722;0;0;0;0;0 
2516706;157284;0;0;0;0;0 
2513950;151170;0;0;0;0;0 
2513269;159543;0;0;0;0;0 
2512260;159602;0;0;0;0;0 
2512314;159473;0;0;0;0;0 
2512033;159634;0;0;0;0;0 
2515517;159466;0;0;0;0;0 
2513662;159453;0;0;0;0;0 
2521825;169331;0;0;0;0;0 
2515517;159562;0;0;0;0;0 
2514933;159619;0;0;0;0;0 
2520477;157946;0;0;0;0;0 
2514184;158859;0;0;0;0;0 
2515411;159500;0;0;0;0;0 
2512730;151217;0;0;0;0;0 
2515062;159462;0;0;0;0;0 
2516232;159616;0;0;0;0;0 
2512554;159477;0;0;0;0;0 
2516588;159411;0;0;0;0;0 
2515443;151345;0;0;0;0;0 
2513614;159470;0;0;0;0;0 
2515387;159279;0;0;0;0;0 
2515992;159555;0;0;0;0;0 
2514908;159445;0;0;0;0;0 
2515953;151134;0;0;0;0;0 
2514936;159525;0;0;0;0;0 
2514947;151320;0;0;0;0;0 
2514097;151249;0;0;0;0;0 
2517483;159149;0;0;0;0;0 
2514672;159360;0;0;0;0;0 
2512545;159471;0;0;0;0;0 
2513867;159347;0;0;0;0;0 
2514466;157086;0;0;0;0;0 
2514817;159433;0;0;0;0;0 
2512090;151301;0;0;0;0;0 
2514076;160906;0;0;0;0;0 
2513208;151350;0;0;0;0;0 
2515107;159913;0;0;0;0;0 
2518910;153771;0;0;0;0;0 
2514663;158824;0;0;0;0;0 
2514097;159456;0;0;0;0;0 
2515031;151346;0;0;0;0;0 
2512805;151173;0;0;0;0;0 
2516331;159527;0;0;0;0;0 
2515126;159635;0;0;0;0;0 
2515286;159474;0;0;0;0;0 
2515667;158757;0;0;0;0;0 
2516075;159513;0;0;0;0;0 
2516782;157967;0;0;0;0;0 
2516605;159501;0;0;0;0;0 
2514017;159457;0;0;0;0;0 
2517311;159570;0;0;0;0;0 
2515311;159626;0;0;0;0;0 
2515488;151197;0;0;0;1;0 
2515360;151177;0;0;0;0;0 
2514799;159522;0;0;0;0;0 
2516521;158975;0;0;0;0;0 
2512718;151116;0;0;0;0;0 
2519761;155942;0;0;0;0;0 
2515444;150940;0;0;0;0;0 
2515020;158708;0;0;0;0;0 
2516610;151237;0;0;0;0;0 
2516387;163321;0;0;0;0;0 
2516979;159499;0;0;0;0;0 
2518597;157153;0;0;0;0;0 
2514173;158502;0;0;0;0;0 
2516784;166653;0;0;0;0;0 
2513371;151317;0;0;0;0;0 
2515877;151346;0;0;0;1;0 
2520304;163046;0;0;0;0;0 
2516353;159727;0;0;0;0;0 
2513994;158858;0;0;0;0;0 
2514599;159469;0;0;0;0;0 
2513484;159514;0;0;0;0;0 
2514523;158084;0;0;0;0;0 
2513868;158813;0;0;0;0;0 
2514644;150674;0;0;0;0;0 
2515565;151285;0;0;0;0;0 
2512580;158979;0;0;0;0;0 
2515501;167113;0;0;0;0;0 
2513310;159184;0;0;0;0;0 
2513500;166866;0;0;0;0;0 
2515808;159623;0;0;0;0;0 
2514853;159537;0;0;0;0;0 
2522978;166454;0;0;0;5;0 
2518904;150474;0;0;0;0;0 
2516715;159410;0;0;0;0;0 
2519839;164294;0;0;0;0;0 
2516437;158138;0;0;0;0;0 
2516884;158781;0;0;0;0;0 
2517446;160350;0;0;0;0;0 
2512890;159586;0;0;0;0;0 
2516080;151363;0;0;0;1;0 
2516327;159314;0;0;0;0;0 
2515979;157797;0;0;0;0;0 
2515256;151317;0;0;0;0;0 
2516336;159969;0;0;0;0;0 
2516022;154788;0;0;0;0;0 
2515034;170917;0;0;0;1;0 
2514185;151178;0;0;0;0;0 
2515159;151231;0;0;0;0;0 
2518197;159474;0;0;0;0;0 
2512557;151365;0;0;0;0;0 
2513994;151390;0;0;0;0;0 
2516756;154291;0;0;0;0;0 
2513890;151301;0;0;0;0;0 
2515570;151334;0;0;0;0;0 
2515496;159408;0;0;0;0;0 
2517009;159490;0;0;0;0;0 
2517094;154595;0;0;0;0;0 
2515166;159632;0;0;0;0;0 
2515197;159536;0;0;0;0;0 
2520781;151005;0;0;0;14;0 
2513748;159420;0;0;0;0;0 
2512380;151068;0;0;0;0;0 
2512346;166976;0;0;0;0;0 
2513759;159666;0;0;0;0;0 
2513669;151002;0;0;0;0;0 
2514589;151136;0;0;0;0;0 
2518007;151139;0;0;0;0;0 
2515881;151077;0;0;0;0;0 
2515864;159580;0;0;0;0;0 
2517754;158534;0;0;0;0;0 
2515467;151236;0;0;0;0;0 
2514437;159513;0;0;0;0;0 
2514715;159589;0;0;0;0;0 
2517921;149584;0;0;0;0;0 
2512547;151341;0;0;0;0;0 
2519750;159062;0;0;0;5;0 
2512786;159575;0;0;0;0;0 
2515833;159245;0;0;0;0;0 
2515031;151078;0;0;0;0;0 
2517597;159545;0;0;0;0;0 
2513056;159593;0;0;0;0;0 
2515127;159575;0;0;0;0;0 
2515323;159012;0;0;0;0;0 
2512422;159645;0;0;0;0;0 
2514096;151064;0;0;0;0;0 
2515313;159497;0;0;0;0;0 
2516796;167183;0;0;0;0;0 
2515488;158811;0;0;0;0;0 
2512884;158690;0;0;0;0;0 
2516923;151116;0;0;0;0;0 
2516445;159627;0;0;0;0;0 
2512770;167274;0;0;0;0;0 
2513653;159433;0;0;0;0;0 
2515706;151149;0;0;0;0;0 
2517666;151215;0;0;0;0;0 
2513587;158843;0;0;0;1;0 
2513257;159462;0;0;0;0;0 
2515852;159517;0;0;0;0;0 
2516055;161687;0;0;0;0;0 
2517216;148746;0;0;0;0;0 
2515689;151180;0;0;0;0;0 
2517236;151280;0;0;0;0;0 
2511816;158882;0;0;0;0;0 
2515448;151362;0;0;0;0;0 
2516523;149484;0;0;0;0;0 
2512382;159392;0;0;0;0;0 
2517575;157122;0;0;0;0;0 
2514509;159553;0;0;0;0;0 
2514861;159542;0;0;0;0;0 
2512899;151032;0;0;0;0;0 
2512331;159567;0;0;0;0;0 
2515495;151463;0;0;0;0;0 
2514887;167252;0;0;0;0;0 
2516215;159417;0;0;0;0;0 
2514727;159606;0;0;0;0;0 
2513336;159545;0;0;0;0;0 
2514509;159519;0;0;0;0;0 
2513152;158881;0;0;0;0;0 
2513744;150088;0;0;0;0;0 
2514832;159601;0;0;0;0;0 
2516338;151152;0;0;0;1;0 
2514187;151348;0;0;0;0;0 
2515462;159596;0;0;0;1;0 
2516579;151188;0;0;0;0;0 
2512117;159285;0;0;0;0;0 
2518300;181022;0;0;0;0;0 
2513855;158866;0;0;0;0;0 
2514686;151407;0;0;0;0;0 
2516501;159456;0;0;0;1;0 
2513322;150829;0;0;0;0;0 
2515470;151332;0;0;0;6;0 
2516712;159564;0;0;0;0;0 
2512591;159597;0;0;0;0;0 
2515510;157405;0;0;0;0;0 
2516127;151319;0;0;0;0;0 
2512568;159011;0;0;0;0;0 
2515677;151065;0;0;0;0;0 
2513645;161325;0;0;0;1;0 
2514445;159364;0;0;0;0;0 
2515395;151316;0;0;0;0;0 
2513566;159274;0;0;0;2;0 
2512998;150994;0;0;0;0;0 
2514218;159619;0;0;0;0;0 
2515571;161753;0;0;0;0;0 
2515681;159616;0;0;0;0;0 
2516382;161014;0;0;0;0;0 
2512670;159599;0;0;0;0;0 
2512731;151119;0;0;0;0;0 
2513595;151269;0;0;0;0;0 
2522020;168337;0;0;0;0;0 
2513937;159564;0;0;0;0;0 
2517699;159434;0;0;0;0;0 
2519602;159319;0;0;0;0;0 
2515556;158788;0;0;0;0;0 
2515897;151063;0;0;0;0;0 
2513779;159686;0;0;0;1;0 
2516837;156756;0;0;0;0;0 
2515878;159427;0;0;0;0;0 
2514955;151264;0;0;0;0;0 
2517449;151220;0;0;0;0;0 
2515215;158985;0;0;0;0;0 
2515998;159474;0;0;0;1;0 
2515477;159603;0;0;0;0;0 
2513403;159537;0;0;0;0;0 
2514544;150027;0;0;0;0;0 
2513057;151166;0;0;0;0;0 
2512307;159477;0;0;0;0;0 
2513924;151331;0;0;0;0;0 
2516714;156767;0;0;0;0;0 
2515098;159516;0;0;0;0;0 
2515532;151047;0;0;0;0;0 
2517078;159542;0;0;0;0;0 
2513833;148894;0;0;0;0;0 
2516187;157905;0;0;0;0;0 
2515431;158783;0;0;0;0;0 
2514248;159567;0;0;0;0;0 
2515328;158888;0;0;0;0;0 
2517001;158725;0;0;0;0;0 
2515966;159625;0;0;0;0;0 
