CYCLES;0x0C;0x0D;0x0E;0x0F;0x10;0x12
2514151;112720;129669;0;36608;11955;146599 
2515404;112720;129669;0;36608;11929;146599 
2514907;112719;129669;0;36608;11942;146598 
2515388;112718;129670;0;36608;11919;146598 
2515290;112718;129669;0;36608;11913;146597 
2517101;112720;129670;0;36608;11933;146599 
2514262;112718;129669;0;36608;11936;146597 
2513433;112718;129669;0;36608;11898;146597 
2513889;112718;129669;0;36608;11891;146597 
2514664;112719;129669;0;36608;11907;146598 
2517703;112719;129669;0;36608;11962;146598 
2514234;112719;129670;0;36608;11893;146598 
2513644;112719;129669;0;36608;11929;146598 
2515442;112719;129669;0;36608;11902;146598 
2513113;112720;129670;0;36608;11913;146599 
2516410;112720;129669;0;36608;11938;146599 
2512440;112718;129669;0;36608;11895;146597 
2515795;112720;129670;0;36608;11928;146599 
2515498;112719;129670;0;36609;11885;146598 
2515170;112718;129669;0;36608;11886;146597 
2516588;112719;129670;0;36609;11917;146598 
2515177;112720;129671;0;36608;11916;146599 
2513446;112719;129670;0;36608;11896;146599 
2516534;112718;129669;0;36609;11905;146597 
2515536;112718;129669;0;36608;11899;146597 
2517458;112720;129669;0;36609;11897;146599 
2515159;112719;129669;0;36608;11918;146598 
2513628;112718;129669;0;36608;11927;146597 
2512640;112719;129669;0;36608;11899;146598 
2515823;112718;129670;0;36608;11901;146598 
2516104;112720;129670;0;36608;11957;146600 
2515426;112720;129671;0;36608;11911;146600 
2516808;112720;129669;0;36609;11907;146599 
2516022;112722;129671;0;36608;11893;146601 
2515300;112721;129670;0;36608;11903;146600 
2516415;112722;129671;0;36608;11919;146601 
2513417;112719;129669;0;36608;11915;146598 
2514920;112719;129669;0;36608;11926;146598 
2514739;112718;129669;0;36608;11912;146597 
2515492;112718;129670;0;36608;11895;146598 
2514354;112718;129669;0;36608;11895;146597 
2515175;112718;129669;0;36608;11881;146597 
2512352;112719;129669;0;36608;11899;146598 
2511860;112718;129669;0;36609;11890;146597 
2515573;112719;129669;0;36608;11897;146598 
2512664;112718;129669;0;36608;11912;146597 
2513196;112718;129669;0;36608;11932;146597 
2515644;112718;129669;0;36608;11914;146597 
2514681;112718;129670;0;36608;11896;146598 
2515771;112718;129669;0;36608;11904;146597 
2514822;112718;129669;0;36608;11905;146597 
2515106;112718;129669;0;36608;11936;146597 
2515763;112721;129669;0;36608;11900;146600 
2515955;112719;129670;0;36608;11914;146599 
2513235;112718;129670;0;36608;11906;146598 
2516615;112719;129669;0;36608;11895;146598 
2515189;112720;129670;0;36609;11912;146599 
2516970;112720;129669;0;36608;11889;146599 
2515616;112719;129669;0;36608;11897;146598 
2516082;112719;129669;0;36608;11903;146598 
2513720;112719;129669;0;36608;11913;146598 
2513881;112718;129669;0;36608;11888;146597 
2516313;112719;129669;0;36608;11901;146598 
2512729;112718;129669;0;36608;11901;146597 
2515085;112718;129669;0;36608;11903;146597 
2515607;112718;129669;0;36608;11886;146597 
2512048;112719;129669;0;36608;11893;146598 
2516104;112718;129669;0;36608;11943;146597 
2515176;112719;129669;0;36608;11905;146598 
2512496;112718;129669;0;36608;11901;146597 
2513734;112718;129669;0;36608;11918;146597 
2515361;112718;129669;0;36609;11905;146597 
2516779;112719;129669;0;36608;11924;146598 
2512859;112718;129669;0;36608;11891;146597 
2516539;112718;129669;0;36608;11909;146597 
2512980;112718;129669;0;36608;11891;146597 
2512649;112719;129669;0;36609;11930;146598 
2517251;112721;129670;0;36608;11886;146600 
2516028;112719;129669;0;36608;11903;146598 
2516538;112723;129670;0;36608;11912;146602 
2515236;112719;129670;0;36608;11904;146598 
2514293;112719;129669;0;36608;11898;146598 
2515901;112722;129670;0;36608;11938;146601 
2512900;112718;129669;0;36608;11894;146597 
2513709;112720;129670;0;36608;11940;146599 
2514891;112718;129669;0;36608;11910;146597 
2512446;112719;129670;0;36608;11902;146598 
2512389;112719;129669;0;36608;11883;146598 
2516236;112718;129669;0;36608;11901;146597 
2516605;112720;129670;0;36608;11932;146599 
2512890;112718;129669;0;36608;11895;146597 
2514198;112718;129669;0;36608;11897;146597 
2515111;112718;129670;0;36608;11905;146598 
2514653;112718;129669;0;36608;11901;146597 
2516277;112719;129669;0;36608;11922;146598 
2513063;112719;129669;0;36608;11897;146598 
2512201;112718;129669;0;36609;11906;146597 
2512415;112718;129669;0;36608;11900;146597 
2515452;112718;129669;0;36608;11890;146597 
2514920;112720;129670;0;36608;11910;146599 
2516065;112718;129669;0;36608;11930;146597 
2514234;112718;129669;0;36608;11918;146597 
2518280;112720;129670;0;36608;11940;146599 
2514813;112720;129669;0;36608;11917;146599 
2515966;112720;129669;0;36608;11919;146599 
2516402;112720;129671;0;36608;11909;146600 
2516791;112721;129671;0;36608;11894;146600 
2515276;112718;129670;0;36608;11892;146598 
2514947;112718;129669;0;36608;11880;146597 
2526411;112719;129669;0;36608;11922;146598 
2515004;112718;129669;0;36608;11896;146597 
2517553;112720;129671;0;36608;11899;146600 
2512059;112718;129669;0;36608;11890;146597 
2514512;112719;129670;0;36609;11921;146598 
2512989;112718;129669;0;36608;11893;146597 
2515168;112718;129669;0;36608;11916;146597 
2515904;112718;129669;0;36608;11907;146597 
2515175;112719;129670;0;36608;11916;146598 
2515626;112718;129669;0;36608;11914;146597 
2517052;112721;129670;0;36608;11913;146600 
2514932;112719;129670;0;36608;11926;146598 
2513535;112718;129669;0;36608;11887;146597 
2512444;112719;129669;0;36608;11895;146598 
2532285;112718;129669;0;36608;11891;146597 
2517114;112719;129669;0;36608;11938;146598 
2515180;112719;129669;0;36608;11898;146598 
2514286;112720;129669;0;36608;11903;146599 
2515033;112719;129669;0;36608;11913;146598 
2514382;112720;129670;0;36608;11914;146600 
2516639;112721;129670;0;36608;11931;146601 
2513603;112719;129670;0;36608;11922;146599 
2516594;112718;129669;0;36608;11916;146597 
2512572;112718;129669;0;36608;11897;146597 
2515082;112718;129669;0;36608;11913;146597 
2515643;112718;129669;0;36608;11898;146597 
2513093;112718;129669;0;36608;11902;146597 
2515846;112720;129669;0;36608;11907;146599 
2512179;112718;129669;0;36608;11891;146597 
2512615;112719;129670;0;36608;11916;146599 
2514700;112718;129669;0;36608;11906;146597 
2513321;112718;129669;0;36608;11898;146597 
2515990;112718;129669;0;36608;11920;146597 
2513382;112718;129669;0;36608;11900;146597 
2515692;112718;129669;0;36608;11911;146597 
2515190;112718;129669;0;36608;11911;146597 
2515022;112719;129670;0;36608;11886;146598 
2516054;112724;129672;0;36608;11928;146604 
2516389;112720;129670;0;36608;11912;146599 
2514809;112721;129671;0;36608;11890;146600 
2513756;112719;129669;0;36608;11909;146598 
2515844;112719;129669;0;36608;11905;146598 
2513908;112720;129669;0;36608;11923;146599 
2512586;112719;129670;0;36608;11895;146598 
2514829;112719;129669;0;36608;11908;146598 
2515719;112723;129672;0;36608;11905;146602 
2516657;112719;129669;0;36608;11893;146598 
2515487;112721;129669;0;36608;11948;146600 
2517648;112720;129670;0;36608;11900;146599 
2515835;112719;129669;0;36608;11888;146598 
2516307;112719;129669;0;36608;11876;146598 
2516177;112720;129671;0;36608;11920;146600 
2525449;112720;129669;0;36608;13446;146599 
2515328;112719;129669;0;36608;11897;146598 
2515762;112719;129669;0;36608;11928;146598 
2513868;112718;129669;0;36608;11897;146597 
2512951;112718;129669;0;36608;11908;146597 
2516509;112719;129669;0;36608;11911;146598 
2512530;112718;129669;0;36608;11882;146597 
2513567;112720;129671;0;36608;11889;146599 
2513435;112718;129669;0;36608;11889;146597 
2514144;112720;129670;0;36608;11913;146599 
2515788;112720;129669;0;36608;11917;146599 
2515696;112719;129670;0;36608;11887;146598 
2515354;112718;129669;0;36608;11896;146597 
2515127;112718;129669;0;36608;11882;146597 
2515192;112718;129669;0;36608;11889;146597 
2515602;112718;129669;0;36608;11899;146597 
2513762;112718;129669;0;36608;11909;146597 
2515579;112720;129669;0;36608;11911;146599 
2513484;112720;129669;0;36608;11901;146599 
2515862;112719;129669;0;36608;11893;146598 
2516730;112721;129670;0;36608;11905;146600 
2515011;112718;129669;0;36608;11904;146597 
2516722;112719;129669;0;36608;11930;146598 
2511941;112718;129669;0;36608;11891;146597 
2514204;112718;129669;0;36608;11898;146597 
2515070;112720;129670;0;36608;11880;146599 
2514967;112719;129670;0;36608;11890;146598 
2514883;112718;129669;0;36608;11923;146597 
2515705;112718;129669;0;36609;11894;146597 
2515164;112718;129669;0;36608;11893;146597 
2515743;112719;129670;0;36608;11896;146598 
2515527;112719;129670;0;36608;11904;146598 
2514160;112720;129669;0;36608;11906;146599 
2514106;112720;129669;0;36608;11913;146599 
2515212;112718;129669;0;36608;11898;146597 
2515962;112719;129669;0;36608;11913;146598 
2515091;112719;129670;0;36608;11894;146599 
2515595;112720;129669;0;36608;11916;146599 
2513052;112718;129669;0;36608;11910;146597 
2517407;112718;129670;0;36608;11900;146598 
2516244;112718;129669;0;36608;11883;146597 
2512848;112719;129669;0;36608;11885;146598 
2517384;112719;129669;0;36608;11903;146598 
2516005;112718;129669;0;36608;11902;146597 
2515526;112718;129669;0;36608;11916;146597 
2513659;112718;129669;0;36608;11899;146597 
2512544;112718;129669;0;36608;11905;146597 
2516089;112718;129669;0;36608;11924;146597 
2512958;112719;129669;0;36608;11920;146598 
2514687;112719;129669;0;36608;11888;146598 
2515766;112718;129669;0;36608;11907;146597 
2513768;112718;129669;0;36608;11896;146597 
2516454;112719;129669;0;36608;11921;146598 
2515810;112718;129669;0;36608;11905;146597 
2514034;112720;129671;0;36609;11879;146599 
2514607;112718;129669;0;36608;11896;146597 
2515305;112719;129669;0;36608;11891;146598 
2515576;112721;129669;0;36608;11933;146600 
2516028;112720;129670;0;36608;11928;146599 
2517393;112720;129669;0;36608;11909;146599 
2513068;112721;129670;0;36608;11913;146600 
2513344;112719;129669;0;36608;11917;146598 
2518123;112722;129670;0;36609;11927;146601 
2512870;112718;129669;0;36608;11917;146597 
2515978;112719;129670;0;36609;11892;146599 
2513768;112718;129670;0;36608;11915;146598 
2512984;112718;129669;0;36608;11931;146597 
2513848;112718;129669;0;36608;11889;146597 
2516618;112719;129669;0;36608;11914;146598 
2517124;112719;129669;0;36609;11900;146598 
2515756;112719;129670;0;36608;11911;146598 
2514867;112720;129671;0;36608;11886;146599 
2512639;112718;129669;0;36608;11897;146597 
2512990;112719;129670;0;36608;11914;146598 
2513904;112719;129669;0;36608;11945;146598 
2515425;112718;129669;0;36608;11891;146597 
2515932;112721;129670;0;36608;11955;146600 
2513061;112719;129670;0;36608;11899;146599 
2516278;112719;129670;0;36608;11882;146599 
2516686;112722;129670;0;36608;11932;146601 
2514569;112718;129669;0;36608;11904;146597 
2513946;112720;129670;0;36608;11909;146599 
2515142;112718;129669;0;36608;11913;146597 
2514629;112718;129669;0;36608;11877;146597 
2517250;112720;129670;0;36608;11953;146599 
2513499;112718;129669;0;36608;11915;146597 
2515465;112718;129669;0;36608;11894;146597 
2515242;112718;129669;0;36608;11911;146597 
2512050;112718;129669;0;36608;11878;146597 
2514970;112719;129669;0;36608;11895;146598 
2515838;112718;129669;0;36608;11897;146597 
2515565;112718;129669;0;36608;11894;146597 
2512191;112720;129670;0;36608;11878;146599 
2515491;112718;129669;0;36608;11901;146597 
2517225;112719;129669;0;36608;11925;146598 
2516047;112720;129669;0;36608;11920;146599 
2516437;112722;129669;0;36608;11911;146601 
2513463;112720;129670;0;36608;11902;146599 
2513186;112719;129669;0;36608;11910;146598 
2514761;112720;129670;0;36608;11910;146600 
2515166;112719;129671;0;36608;11887;146599 
2515132;112719;129669;0;36608;11910;146598 
2512722;112719;129670;0;36608;11890;146598 
2516200;112720;129671;0;36608;11933;146600 
2514053;112718;129669;0;36608;11925;146597 
2514711;112718;129669;0;36609;11894;146597 
2514245;112719;129669;0;36608;11902;146598 
2513642;112718;129669;0;36608;11889;146597 
2515156;112718;129669;0;36608;11895;146597 
2515937;112719;129670;0;36608;11890;146598 
2512463;112718;129669;0;36608;11886;146597 
2516319;112719;129669;0;36608;11931;146598 
2515367;112718;129669;0;36608;11902;146597 
2515454;112719;129670;0;36608;11908;146598 
2513641;112718;129669;0;36608;11898;146597 
2512379;112719;129670;0;36608;11897;146598 
2513669;112723;129670;0;36608;11929;146602 
2515098;112719;129669;0;36608;11901;146598 
2514568;112718;129669;0;36608;11887;146597 
2517011;112721;129671;0;36608;11918;146601 
2514304;112719;129669;0;36608;11902;146598 
2516813;112720;129669;0;36608;11913;146599 
2513828;112719;129669;0;36608;11905;146598 
2514453;112719;129669;0;36608;11916;146598 
2514831;112718;129669;0;36609;11905;146597 
2515419;112718;129669;0;36608;11910;146597 
2517090;112719;129669;0;36608;11905;146598 
2515599;112719;129669;0;36608;11908;146598 
2515648;112719;129670;0;36608;11889;146598 
2512646;112718;129669;0;36608;11899;146597 
2512840;112718;129669;0;36609;11887;146597 
2513573;112720;129671;0;36608;11905;146599 
2515116;112719;129670;0;36608;11902;146598 
2514554;112718;129669;0;36608;11912;146597 
2514612;112718;129669;0;36608;11894;146597 
2516035;112719;129669;0;36608;11927;146598 
2514182;112719;129669;0;36608;11936;146598 
2513104;112719;129670;0;36608;11908;146598 
2515824;112720;129671;0;36608;11904;146599 
2514659;112718;129669;0;36608;11883;146597 
2512501;112718;129669;0;36608;11902;146597 
2517890;112719;129669;0;36608;11916;146598 
2513784;112719;129669;0;36608;11907;146598 
2515725;112720;129669;0;36608;11902;146599 
2512988;112719;129669;0;36608;11904;146598 
2515575;112719;129669;0;36608;11884;146598 
2516678;112722;129670;0;36609;11916;146601 
2515298;112718;129669;0;36608;11904;146597 
2516296;112720;129670;0;36608;11953;146599 
