CYCLES;0xE4;0xE5;0xE6;0xE7;0xE8;0xE3
35047;6401;802;0;1878;2;0 
36382;6401;802;0;3025;2;0 
35216;6401;802;0;1866;2;0 
35216;6401;802;0;1891;2;0 
35240;6401;802;0;2016;2;0 
36302;6401;802;0;3000;2;0 
36215;6401;802;0;3000;2;0 
35456;6401;802;0;2025;2;0 
35293;6401;802;0;1865;2;0 
35088;6401;802;0;1865;2;0 
35296;6401;802;0;1877;2;0 
36245;6401;802;0;2950;2;0 
35115;6401;802;0;1865;2;0 
35325;6401;802;0;2023;2;0 
35283;6401;802;0;1866;2;0 
35278;6401;802;0;2037;2;0 
36065;6401;802;0;2941;2;0 
35983;6401;802;0;2013;2;0 
36454;6401;802;0;2064;2;0 
35903;6401;803;0;2377;2;0 
35349;6401;802;0;2014;2;0 
35442;6401;802;0;2035;2;0 
35231;6401;802;0;1865;2;0 
36422;6401;802;0;2032;2;0 
35790;6401;802;0;2025;2;0 
35450;6401;803;0;2037;2;0 
35181;6401;802;0;1866;2;0 
35243;6401;802;0;2093;2;0 
36363;6401;803;0;2941;2;0 
35880;6401;802;0;1879;2;0 
35318;6401;802;0;2011;2;0 
36123;6401;802;0;2937;2;0 
36140;6401;802;0;2932;2;0 
35383;6401;802;0;2024;2;0 
35447;6401;802;0;2021;2;0 
35431;6401;804;0;2173;2;0 
36268;6401;802;0;2934;2;0 
36630;6401;802;0;3369;2;0 
35831;6401;804;0;2567;2;0 
35111;6401;802;0;1880;2;0 
37732;6401;802;0;2085;2;0 
36894;6401;802;0;3629;2;0 
35309;6401;802;0;2037;2;0 
35329;6401;802;0;2015;2;0 
35294;6401;802;0;2027;2;0 
38244;6401;802;0;2025;2;0 
37721;6401;802;0;2185;2;0 
35431;6401;802;0;2021;2;0 
36980;6401;802;0;3608;2;0 
35369;6401;802;0;2024;2;0 
35348;6401;802;0;2013;2;0 
36727;6401;802;0;3140;2;0 
36391;6401;802;0;2049;2;0 
35889;6401;802;0;2591;2;0 
35371;6401;802;0;2014;2;0 
36129;6401;802;0;2839;2;0 
35379;6401;802;0;2034;2;0 
35272;6401;802;0;1876;2;0 
35637;6401;802;0;2025;2;0 
36437;6401;802;0;3209;2;0 
36140;6401;802;0;2025;2;0 
35947;6401;802;0;1866;2;0 
35397;6401;802;0;2021;2;0 
35304;6401;802;0;2024;2;0 
35549;6401;802;0;2310;2;0 
35237;6401;802;0;1877;2;0 
35511;6401;802;0;2020;2;0 
35842;6401;802;0;2011;2;0 
35257;6401;802;0;1877;2;0 
36238;6401;802;0;2762;2;0 
35051;6401;802;0;1868;2;0 
35434;6401;799;0;2049;5;0 
35332;6401;802;0;2052;5;0 
35588;6401;802;0;1865;2;0 
35227;6401;802;0;1866;2;0 
35320;6401;804;0;2023;2;0 
36379;6401;802;0;1866;2;0 
36497;6401;802;0;3081;2;0 
36377;6401;802;0;2997;2;0 
35484;6401;802;0;2161;2;0 
35917;6401;802;0;1880;2;0 
35388;6401;802;0;2022;2;0 
35422;6401;802;0;2024;2;0 
35373;6401;804;0;2038;2;0 
35038;6401;802;0;1882;2;0 
35453;6401;802;0;1887;2;0 
35293;6401;802;0;1917;2;0 
36221;6401;802;0;2969;2;0 
35092;6401;804;0;1876;2;0 
35790;6401;804;0;2514;2;0 
35229;6401;802;0;2009;2;0 
35194;6401;802;0;2016;2;0 
36234;6401;802;0;2021;2;0 
35512;6401;802;0;2177;2;0 
35372;6401;802;0;2057;2;0 
36003;6401;802;0;2024;2;0 
35759;6401;804;0;2023;2;0 
35169;6401;802;0;2012;2;0 
35589;6401;801;0;2088;2;0 
36008;6401;802;0;2646;2;0 
36081;6401;802;0;2010;2;0 
35266;6401;804;0;1877;2;0 
