CYCLES;0xC2;0xC3;0xC4;0xC5;0xC6;0xC7
35409;12;8823;0;0;0;0 
35346;12;9072;0;0;0;0 
36199;12;10029;0;0;0;0 
35399;12;9065;0;0;0;0 
36010;12;8866;0;0;0;0 
36073;14;9023;0;0;0;0 
35044;12;8860;0;0;0;0 
35924;12;3165;0;0;0;0 
35210;12;9073;0;0;0;0 
37071;12;10174;0;0;0;0 
38094;12;9016;0;0;0;0 
35186;12;8862;0;0;0;0 
36209;12;9890;0;0;0;0 
35354;12;9071;0;0;0;0 
35138;12;8922;0;0;0;0 
36308;12;10015;0;0;0;0 
36102;12;9983;0;0;0;0 
35207;12;3167;0;0;0;0 
35201;12;8922;0;0;0;0 
35687;12;8692;0;0;0;0 
36116;12;9842;0;0;0;0 
36185;12;9732;0;0;0;0 
35195;12;9069;0;0;0;0 
35839;12;3457;0;0;0;0 
35548;12;9020;0;0;0;0 
35233;12;9083;0;0;0;0 
35187;12;8892;0;0;0;0 
35189;12;8890;0;0;0;0 
37701;12;3455;0;0;0;0 
36917;12;10570;0;0;0;0 
35387;12;9141;0;0;0;0 
35206;12;8738;0;0;0;0 
35205;12;3312;0;0;0;0 
35186;12;3162;0;0;0;0 
35362;12;3308;0;0;0;0 
35407;12;9169;0;0;0;0 
35298;12;3175;0;0;0;0 
35561;12;9155;0;0;0;0 
36472;12;4420;0;0;0;0 
35320;12;3307;0;0;0;0 
35173;12;9073;0;0;0;0 
36283;12;3317;0;0;0;0 
35244;12;8935;0;0;0;0 
35852;12;8735;0;0;0;0 
35108;12;3171;0;0;0;0 
36328;12;9757;0;0;0;0 
35146;12;9066;0;0;0;0 
35476;12;3317;0;0;0;0 
35361;12;8897;0;0;0;0 
35199;12;3318;0;0;0;0 
35372;3;9032;0;0;0;0 
36436;12;9211;0;0;0;0 
35597;9;8826;0;0;0;0 
35246;12;3316;0;0;0;0 
35491;12;9030;0;0;0;0 
35562;12;8819;0;0;0;0 
37492;12;9028;0;0;0;0 
35302;14;9204;0;0;0;0 
35467;12;9029;0;0;0;0 
35211;12;3309;0;0;0;0 
38370;14;9227;0;0;0;0 
35348;12;9021;0;0;0;0 
35510;12;3312;0;0;0;0 
36096;12;9013;0;0;0;0 
35427;12;9068;0;0;0;0 
35612;12;9077;0;0;0;0 
35424;12;9078;0;0;0;0 
35469;12;3309;0;0;0;0 
35302;12;9030;0;0;0;0 
35197;12;8884;0;0;0;0 
36490;12;10277;0;0;0;0 
36290;12;10073;0;0;0;0 
35317;12;9204;0;0;0;0 
36460;12;10176;0;0;0;0 
36197;12;10084;0;0;0;0 
35356;12;9082;0;0;0;0 
36587;12;9066;0;0;0;0 
36279;12;9995;0;0;0;0 
35795;12;8737;0;0;0;0 
34999;12;8924;0;0;0;0 
36660;12;10011;0;0;0;0 
35207;12;9066;0;0;0;0 
37180;12;8863;0;0;0;0 
35365;12;9020;0;0;0;0 
35152;12;8699;0;0;0;0 
35366;12;9014;0;0;0;0 
35373;12;8867;0;0;0;0 
37343;12;10243;0;0;0;0 
35224;12;8896;0;0;0;0 
