CYCLES;0x18;0x19;0x1A;0x1D;0x1E;0x60
36326;5;64;0;18163;0;44 
37389;5;52;0;18694;0;32 
35301;8;76;0;17651;0;44 
35536;3;64;0;17768;0;52 
35310;3;32;0;17655;0;20 
35221;5;40;0;17610;0;20 
35858;2;32;0;17929;0;24 
35326;4;40;0;17663;0;24 
37875;2;28;0;18938;0;20 
35590;4;44;0;17795;0;28 
36330;6;56;0;18165;0;32 
36180;7;48;0;18090;0;20 
35094;4;28;0;17547;0;12 
36367;1;24;0;18184;0;20 
36643;4;44;0;18322;0;28 
37036;4;48;0;18518;0;32 
35043;7;48;0;17521;0;20 
35341;3;44;0;17671;0;32 
36255;7;100;0;18127;0;72 
35459;7;64;0;17730;0;36 
35173;5;36;0;17586;0;16 
35214;1;20;0;17607;0;16 
35257;4;28;0;17629;0;12 
36379;4;36;0;18189;0;20 
35407;3;36;0;17703;0;24 
35985;6;44;0;17992;0;20 
35886;4;36;0;17943;0;20 
35042;4;32;0;17521;0;16 
35528;3;64;0;17764;0;52 
35683;3;40;0;17841;0;28 
35743;3;36;0;17871;0;24 
35167;5;52;0;17584;0;32 
35193;2;32;0;17596;0;24 
35373;3;36;0;17686;0;24 
36554;8;56;0;18277;0;24 
35252;3;52;0;17626;0;40 
35709;1;20;0;17854;0;16 
35849;5;48;0;17924;0;28 
36316;2;40;0;18158;0;32 
35406;7;80;0;17703;0;52 
36417;1;24;0;18208;0;20 
36558;7;72;0;18279;0;44 
36114;5;40;0;18057;0;20 
35075;4;28;0;17538;0;12 
35350;1;24;0;17675;0;20 
35380;2;28;0;17690;0;20 
35274;4;32;0;17637;0;16 
35745;2;24;0;17872;0;16 
35397;5;84;0;17699;0;64 
35660;10;68;0;17830;0;28 
35914;2;52;0;17957;0;44 
35624;4;40;0;17812;0;24 
36286;0;24;0;18143;0;24 
35430;2;36;0;17715;0;28 
35433;2;24;0;17716;0;16 
35780;8;56;0;17890;0;24 
35413;4;36;0;17707;0;20 
36024;3;32;0;18012;0;20 
35212;6;48;0;17606;0;24 
35261;7;60;0;17630;0;32 
35344;3;36;0;17672;0;24 
36488;2;44;0;18244;0;36 
35721;4;68;0;17860;0;52 
35399;4;32;0;17699;0;16 
35171;1;32;0;17585;0;28 
35051;2;36;0;17526;0;28 
36191;11;100;0;18095;0;56 
35785;2;32;0;17892;0;24 
35421;1;24;0;17711;0;20 
35272;5;36;0;17636;0;16 
35211;3;36;0;17605;0;24 
35980;4;44;0;17990;0;28 
35212;1;20;0;17606;0;16 
36077;3;36;0;18038;0;24 
35296;2;24;0;17648;0;16 
35213;1;20;0;17606;0;16 
36237;4;44;0;18118;0;28 
35323;4;44;0;17661;0;28 
35480;5;40;0;17740;0;20 
35501;5;72;0;17750;0;52 
35183;6;44;0;17591;0;20 
36493;5;40;0;18247;0;20 
35304;8;60;0;17652;0;28 
35335;3;40;0;17668;0;28 
36445;6;88;0;18223;0;64 
35352;4;40;0;17676;0;24 
35417;5;44;0;17708;0;24 
36341;3;44;0;18170;0;32 
35396;2;36;0;17698;0;28 
35006;0;12;0;17503;0;12 
35323;3;44;0;17661;0;32 
35553;2;32;0;17777;0;24 
36186;2;32;0;18093;0;24 
35197;3;36;0;17599;0;24 
35234;1;24;0;17617;0;20 
35188;2;44;0;17594;0;36 
36150;2;28;0;18075;0;20 
35408;3;36;0;17704;0;24 
35392;4;32;0;17696;0;16 
37251;6;68;0;18625;0;44 
35322;2;24;0;17661;0;16 
36770;5;64;0;18385;0;44 
36121;4;52;0;18060;0;36 
35188;5;56;0;17594;0;36 
36409;2;40;0;18204;0;32 
37926;5;52;0;18963;0;32 
35345;4;60;0;17672;0;44 
36204;3;40;0;18102;0;28 
35739;6;36;0;17870;0;12 
35678;2;52;0;17839;0;44 
35207;5;40;0;17603;0;20 
35366;4;56;0;17683;0;40 
35338;4;60;0;17669;0;44 
35349;2;60;0;17675;0;52 
35207;4;44;0;17604;0;28 
36324;1;32;0;18162;0;28 
35542;4;48;0;17771;0;32 
35178;5;48;0;17589;0;28 
35474;5;44;0;17737;0;24 
35474;2;28;0;17737;0;20 
35306;1;28;0;17653;0;24 
35574;4;40;0;17787;0;24 
35205;2;24;0;17603;0;16 
35323;3;32;0;17662;0;20 
35326;5;40;0;17663;0;20 
36372;3;40;0;18186;0;28 
37811;10;60;0;18906;0;20 
36136;1;32;0;18068;0;28 
35437;4;36;0;17719;0;20 
35191;4;40;0;17596;0;24 
36322;4;72;0;18161;0;56 
35217;2;24;0;17608;0;16 
35286;3;40;0;17643;0;28 
36140;4;40;0;18070;0;24 
36311;3;40;0;18156;0;28 
35054;1;16;0;17527;0;12 
35540;3;60;0;17770;0;48 
35248;1;24;0;17624;0;20 
35929;2;60;0;17965;0;52 
35403;4;36;0;17701;0;20 
35128;3;28;0;17564;0;16 
36112;5;56;0;18056;0;36 
