CYCLES;0xC8;0xC9;0xCA;0xCB;0xCC;0xD0
36139;0;3402;1;1;129;0 
35362;0;3402;1;1;127;0 
36395;0;3402;1;1;129;0 
36319;0;3402;1;1;127;0 
36134;0;3402;1;1;132;0 
35303;0;3402;1;1;126;0 
35099;0;3402;1;1;133;0 
36315;0;3402;1;1;131;0 
35209;0;3402;1;1;129;0 
35460;0;3402;1;1;130;0 
35431;0;3402;1;1;130;0 
35809;0;3402;1;1;129;0 
37203;0;3402;1;1;133;0 
35860;0;3402;1;1;128;0 
35923;0;3402;1;1;127;0 
36068;0;3402;1;1;131;0 
37303;0;3402;1;1;128;0 
35060;0;3402;1;1;127;0 
35193;0;3402;1;1;126;0 
35262;0;3402;1;1;129;0 
35469;0;3402;1;1;130;0 
35366;0;3402;1;1;127;0 
37653;0;3402;1;1;126;0 
37178;0;3402;1;1;126;0 
36110;0;3402;1;1;126;0 
36089;0;3402;1;1;129;0 
35817;0;3402;1;1;130;0 
35373;0;3402;1;1;131;0 
35966;0;3402;1;1;129;0 
36344;0;3402;1;1;130;0 
35243;0;3402;1;1;130;0 
35577;0;3402;1;1;129;0 
36087;0;3402;1;1;130;0 
35228;0;3402;1;1;131;0 
35281;0;3402;1;1;128;0 
36211;0;3402;1;1;129;0 
35055;0;3402;1;1;127;0 
35229;0;3402;1;1;129;0 
35367;0;3402;1;1;130;0 
35305;0;3402;1;1;129;0 
35293;0;3402;1;1;128;0 
36323;0;3402;1;1;129;0 
35219;0;3402;1;1;128;0 
35215;0;3402;1;1;131;0 
35241;0;3402;1;1;128;0 
36151;0;3402;1;1;127;0 
35266;0;3402;1;1;132;0 
36131;0;3402;1;1;128;0 
35287;0;3402;1;1;128;0 
36288;0;3402;1;1;128;0 
35843;0;3402;1;1;127;0 
35231;0;3402;1;1;129;0 
36365;0;3402;1;1;131;0 
35889;0;3402;1;1;129;0 
36357;0;3402;1;1;129;0 
35896;0;3402;1;1;130;0 
35424;0;3402;1;1;130;0 
36258;0;3402;1;1;129;0 
36183;0;3402;1;1;131;0 
35331;0;3402;1;1;127;0 
35607;0;3402;1;1;129;0 
35246;0;3402;1;1;127;0 
35481;0;3402;1;1;132;0 
35353;0;3402;1;1;132;0 
36452;0;3402;1;1;128;0 
35351;0;3402;1;1;129;0 
35211;0;3402;1;1;129;0 
35817;0;3402;1;1;130;0 
35256;0;3402;1;1;127;0 
36247;0;3402;1;1;129;0 
36131;0;3402;1;1;125;0 
35207;0;3402;1;1;127;0 
35359;0;3402;1;1;130;0 
35442;0;3402;1;1;129;0 
35433;0;3402;1;1;128;0 
35254;0;3402;1;1;129;0 
35517;0;3402;1;1;128;0 
35417;0;3402;1;1;126;0 
35550;0;3402;1;1;129;0 
35088;0;3402;1;1;129;0 
35248;0;3402;1;1;127;0 
35478;0;3402;1;1;130;0 
36040;0;3402;1;1;129;0 
37892;0;3402;1;1;129;0 
35828;0;3402;1;1;129;0 
35192;0;3402;1;1;126;0 
35169;0;3402;1;1;128;0 
35999;0;3402;1;1;133;0 
35294;0;3402;1;1;132;0 
35204;0;3402;1;1;131;0 
35208;0;3402;1;1;131;0 
35348;0;3402;0;0;127;0 
37808;0;3402;1;1;130;0 
35149;0;3402;1;1;126;0 
35659;0;3402;1;1;129;0 
36218;0;3402;1;1;128;0 
36797;0;3402;1;1;127;0 
