CYCLES;0x61;0x7A;0x86;0x87;0xC0;0xC1
35358;12;1;0;0;26;0 
36186;16;1;0;0;28;0 
35354;12;1;0;0;26;0 
35548;24;1;0;0;27;0 
35515;4;1;0;0;29;0 
35383;8;1;0;0;29;0 
36473;8;1;0;0;28;0 
36305;16;1;0;0;30;0 
35173;12;1;0;0;22;0 
36359;12;1;0;0;29;0 
35411;20;1;0;0;30;0 
37129;4;1;0;0;29;0 
36248;4;1;0;0;30;0 
35132;16;1;0;0;26;0 
35330;20;1;1;0;35;0 
35155;20;1;0;0;28;0 
35128;12;1;0;0;28;0 
36412;16;1;0;0;27;0 
35227;16;1;0;0;28;0 
35288;16;1;0;0;29;0 
36058;16;1;0;0;30;0 
35415;16;1;0;0;28;0 
36309;4;1;0;0;27;0 
35355;12;1;0;0;27;0 
36564;16;1;0;0;27;0 
35219;12;1;0;0;28;0 
35528;12;1;0;0;27;0 
35304;12;1;0;0;30;0 
35178;8;1;0;0;25;0 
35244;12;1;0;0;30;0 
35916;12;1;0;0;28;0 
35734;12;1;0;0;27;0 
36262;16;1;0;0;27;0 
35112;20;1;0;0;28;0 
35397;8;1;0;0;29;0 
35883;4;1;0;0;30;0 
35521;12;1;0;0;31;0 
35351;16;1;0;0;27;0 
35617;12;1;1;0;32;0 
39445;16;1;0;0;27;0 
35452;12;1;0;0;28;0 
35420;8;1;0;0;27;0 
36183;12;1;0;0;30;0 
35366;12;1;0;0;28;0 
36348;12;1;0;0;28;0 
35187;20;1;0;0;25;0 
35361;4;1;0;0;29;0 
35220;20;1;0;0;27;0 
38055;0;1;0;0;26;0 
35615;0;1;0;0;30;0 
35503;12;1;0;0;27;0 
36404;24;1;0;0;28;0 
35203;8;1;0;0;26;0 
36263;12;1;0;0;29;0 
35231;16;1;0;0;25;0 
35256;28;1;0;0;30;0 
35607;20;1;0;0;26;0 
35089;12;1;0;0;31;0 
35218;8;1;0;0;30;0 
36375;20;1;0;0;29;0 
36151;0;1;0;0;29;0 
35346;8;1;0;0;32;0 
35242;12;1;0;0;28;0 
35432;12;1;0;0;30;0 
36501;8;1;0;0;27;0 
35218;16;1;0;0;31;0 
36492;4;1;0;0;29;0 
36503;12;1;0;0;27;0 
35231;20;1;0;0;24;0 
